Program Name,Simulation,Mitigated Methane (kg),Total Cost ($),Mitigation Ratio ($/tonne CO2e),Value of Mitigated Methane ($)
P_aircraft,0,110731.151526048,41550.0,13.40118431875512,18042.13810973805
P_aircraft,1,85119.84962424001,29750.0,12.482399871362395,13869.124104967064
P_aircraft,2,240644.0773073088,87250.0,12.948880618375343,39209.68596671382
P_aircraft,3,129191.85518472,51950.0,14.361254741673397,21050.059190865406
P_aircraft,4,207580.7441740608,72650.0,12.499439037405102,33822.46462441601
P_drone,0,152292.258317088,64800.0,15.196345105521619,24813.956323342773
P_drone,1,92153.3605320672,42700.0,16.54850122876784,15015.139236630497
P_drone,2,195999.5948118624,77200.0,14.067084474278658,31935.47353489288
P_drone,3,75775.6503455904,37200.0,17.532959763620713,12346.613667868862
P_drone,4,175867.044168096,75600.0,15.352506848408192,28655.147680693823
P_OGI,0,990639.966315168,459640.0,16.570817697548552,161411.33586134587
P_OGI,1,983044.7042089824,450040.0,16.350077543818664,160173.79099695216
P_OGI,2,992802.2844540384,460840.0,16.577894396790516,161763.65625141707
P_OGI,3,961268.908015008,459640.0,17.077130185779392,156625.72058526883
P_OGI,4,996943.4687538143,454840.0,16.294089106768684,162438.40602187222
P_stationary,0,564739.2854770464,680900.0,43.06032494678562,92016.60096684544
P_stationary,1,571850.556724512,671900.0,41.96276158036305,93175.28609035743
P_stationary,2,545913.9127679616,665500.0,43.53773843635227,88949.2620138616
P_stationary,3,512825.1062563584,675500.0,47.043328623501615,83557.8901303288
P_stationary,4,536735.2892472289,663900.0,44.17580651156468,87453.7298990403
P_truck,0,1086454.7656895807,412100.0,13.54668193066981,177023.05685806414
P_truck,1,1076178.5597909666,406700.0,13.496830863106295,175348.68859302098
P_truck,2,1074312.98234712,415100.0,13.799516754987803,175044.71807133473
P_truck,3,1065520.2558329569,416700.0,13.967020125308583,173612.06263568375
P_truck,4,1102486.576379357,412100.0,13.349692829087877,179635.22279897443
