Program Name,Simulation,"Total ""True"" Mitigated Emissions (Kg Methane)","Total ""True"" Emissions (Kg Methane)","Total ""Estimated"" Emissions (Kg Methane)","Total ""True"" Mitigable Emissions (Kg Methane)","Total ""True"" Non-Mitigable Emissions (Kg Methane)","Average ""True"" Emissions Rate (g/s)","95th Percentile ""True"" Emissions Rate (g/s)","5th Percentile ""True"" Emissions Rate (g/s)","Average ""True"" Emissions Amount (Kg Methane)","95th Percentile ""True"" Emissions Amount (Kg Methane)","5th Percentile ""True"" Emissions Amount (Kg Methane)","Year 2022 ""True"" Mitigated Emissions (Kg Methane)","Year 2022 ""True"" Emissions (Kg Methane)","Year 2022 ""Estimated"" Emissions (Kg Methane)"
P_aircraft,0,1082499.491167488,2505237.980329296,0.0,1391744.7126896544,1113493.2676396417,0.031258888617594745,0.095690057,0.002586218,342.76070328763115,1546.268558112,12.0662587008,1078230.859092505,1083804.2306943955,1302532.97854394
P_aircraft,1,1080927.0790434144,2500191.8643086785,0.0,1448035.1452623457,1052156.7190463329,0.030993381310747657,0.095690057,0.002586218,343.6217515542439,1577.8754534980756,13.853849904000002,1076545.976044474,1087183.455499233,1279268.1910221227
P_aircraft,2,1062365.8232323583,2575537.337415802,0.0,1418674.3650489026,1156862.9723668993,0.031740145021379305,0.095690057,0.002586218,355.2465292987313,1659.1104050400002,12.513154752,1059525.2578237155,1120000.898128399,1378486.5686940323
P_aircraft,3,1038548.3716165535,2457362.1986000063,0.0,1363906.9628884224,1093455.2357115839,0.030957342149827222,0.095690057,0.002586218,339.64923270214325,1545.6205590278385,12.0662587008,1034358.6390574415,1084776.6909886093,1293792.0176334223
P_aircraft,4,1103505.0578858303,2451014.3425698145,0.0,1366399.5391833698,1084614.803386445,0.031205455929153424,0.095690057,0.002586218,338.491139700292,1561.4184172435184,11.3959109952,1098535.9983382197,1073023.8713807059,1341418.7286738902
P_drone,0,1083837.0581425154,2504092.8031274593,0.0,1390599.5354878176,1113493.2676396417,0.031258888617594745,0.095690057,0.002586218,342.60402286598156,1547.1176640134354,12.06625699008,1079510.6822983879,1083556.8581568198,1288312.8195127621
P_drone,1,1086842.2266076896,2494456.146462816,0.0,1442299.4274164832,1052156.7190463329,0.030993381310747657,0.095690057,0.002586218,342.83344508834745,1567.7085107692767,13.822195501440003,1082173.2052238253,1084387.8593514794,1292137.7111920137
P_drone,2,1070356.5905530178,2567369.151420624,0.0,1410506.1790537247,1156862.9723668993,0.031740145021379305,0.095690057,0.002586218,354.1198829545688,1659.1104050400002,12.51315680832,1067257.1136188658,1116475.8948909508,1368618.827992252
P_drone,3,1048604.0331062016,2447119.2866700096,0.0,1353664.0509584257,1093455.2357115839,0.030957342149827222,0.095690057,0.002586218,338.2334881368362,1537.2859033411182,12.0662587008,1044175.7944053196,1080283.716348143,1271040.34429292
P_drone,4,1102260.4457631838,2451793.509981245,0.0,1367178.7065948,1084614.803386445,0.031205455929153424,0.095690057,0.002586218,338.59874464593906,1563.5188390348792,11.3959109952,1097340.5675448668,1073549.5438640795,1334414.8993175006
P_none,0,0.0,3585793.9102373663,0.0,2472300.6425977247,1113493.2676396417,0.031258888617594745,0.095690057,0.002586218,490.59979617421897,1882.3361686272,13.85385204672,0.0,1870921.9154480593,0.0
P_none,1,0.0,3579380.2850219137,0.0,2527223.565975581,1052156.7190463329,0.030993381310747657,0.095690057,0.002586218,491.94341465391886,1965.693899282396,15.194545496640004,0.0,1887803.8804337902,0.0
P_none,2,0.0,3635877.8169768676,0.0,2479014.8446099684,1156862.9723668993,0.031740145021379305,0.095690057,0.002586218,501.50038854853346,1951.1585382528,13.8538525824,0.0,1903882.9282032251,0.0
P_none,3,0.0,3494342.4036369408,0.0,2400887.167925357,1093455.2357115839,0.030957342149827222,0.095690057,0.002586218,482.9775264183747,1901.4410869199996,13.820333477760002,0.0,1834945.0772609287,0.0
P_none,4,0.0,3552557.0694624577,0.0,2467942.266076013,1084614.803386445,0.031205455929153424,0.095690057,0.002586218,490.6169133355141,1926.3556754784,13.406951520000002,0.0,1885946.4982564417,0.0
P_OGI,0,990639.966315168,2597525.186976317,0.0,1484031.9193366752,1113493.2676396417,0.031258888617594745,0.095690057,0.002586218,355.38721945222557,1582.0204322880002,12.289707936,985898.172054803,1154854.830316886,1121220.8504630658
P_OGI,1,983044.7042089824,2597822.858776752,0.0,1545666.139730419,1052156.7190463329,0.030993381310747657,0.095690057,0.002586218,357.03997509301155,1599.8963693760002,13.853850305760002,978792.5233494504,1160705.7250910136,1130362.7536717174
P_OGI,2,992802.2844540384,2644584.2616115874,0.0,1487721.2892446879,1156862.9723668993,0.031740145021379305,0.095690057,0.002586218,364.7702429809086,1666.9534724092757,12.513154752,989102.8991209192,1181686.6441686556,1136871.3819002884
P_OGI,3,961268.9080150081,2534871.591443578,0.0,1441416.3557319937,1093455.2357115839,0.030957342149827222,0.095690057,0.002586218,350.36234850636873,1573.0824637440005,12.513154752,956446.136351652,1140703.6331240428,1079808.2628431425
P_OGI,4,996943.4687538143,2557302.876762163,0.0,1472688.0733757184,1084614.803386445,0.031205455929153424,0.095690057,0.002586218,353.1698490211522,1617.4147854067196,11.619360230400002,992632.2361009961,1149990.7845922268,1124157.6441351457
P_stationary,0,628286.9012780832,2956278.9320822014,0.0,1842785.6644425602,1113493.2676396417,0.031258888617594745,0.095690057,0.002586218,404.4710537805721,1711.3975314336,13.4069522112,518009.50054341304,1543021.9438707256,32834.59548550565
P_stationary,1,611456.2595036929,2966601.8765222784,0.0,1914445.1574759455,1052156.7190463329,0.030993381310747657,0.095690057,0.002586218,407.7242820948706,1752.7356360576,14.524200288,504334.82078424207,1560361.3002826797,0.0
P_stationary,2,660041.7158415455,2974539.2018994144,0.0,1817676.2295325154,1156862.9723668993,0.031740145021379305,0.095690057,0.002586218,410.28126922750545,1787.046262895517,13.406954112,544317.539155237,1560293.8581421797,0.0
P_stationary,3,589383.9461137824,2903698.650857011,0.0,1810243.4151454272,1093455.2357115839,0.030957342149827222,0.095690057,0.002586218,401.34051843220607,1749.093404114878,12.9600556416,490988.50379414693,1520940.3354634596,0.0
