Program Name,Simulation,Mitigated Methane (kg),Total Cost ($),Mitigation Ratio ($/tonne CO2e),Value of Mitigated Methane ($)
P_aircraft,0,6167.8686308832,7656.0,44.3311276215392,1004.9704726039826
P_aircraft,1,21489.3343212768,14012.0,23.287299827295822,3501.3953378747783
P_aircraft,2,2986.1752972032,6856.0,81.99690858285238,486.5567312316298
P_aircraft,3,0.0,2500.0,inf,0.0
P_aircraft,4,14959.031053276802,13012.0,31.06580125806272,2437.371060731647
P_drone,0,6167.8686308832,6156.0,35.645561864968045,1004.9704726039826
P_drone,1,21489.3343212768,12512.0,20.794368786691788,3501.3953378747783
P_drone,2,2986.1752972032,5356.0,64.05709486139985,486.5567312316298
P_drone,3,0.0,1000.0,inf,0.0
P_drone,4,14959.031053276802,11512.0,27.484591460407163,2437.371060731647
P_OGI,0,83363.0919059232,47248.0,20.241914411390425,13582.884280469581
P_OGI,1,67994.4784146336,46248.0,24.291888462502094,11078.77732101289
P_OGI,2,67026.49645302721,46048.0,24.536138924163517,10921.057799465882
P_OGI,3,67948.00102779841,44848.0,23.57264763475534,11071.2044616982
P_OGI,4,47099.0721065184,37848.0,28.699382498603654,7674.15449108212
P_stationary,0,239617.7752008096,888430.0,132.41773416246815,39042.46396917668
P_stationary,1,218999.4458527584,880430.0,143.57994582584246,35682.98706892881
P_stationary,2,244984.8017873376,886830.0,129.28353011667124,39916.948101042646
P_stationary,3,206195.58260930885,881630.0,152.7034930420678,33596.771349207214
P_stationary,4,209232.257383728,878630.0,149.97516754595438,34091.55628478643
P_truck,0,71895.231353232,43092.0,21.40614851684201,11714.352064707335
P_truck,1,70773.9631812864,43492.0,21.947134856740995,11531.656635846584
P_truck,2,77089.755185136,46092.0,21.35358781707815,12560.729214207955
P_truck,3,71314.9337212992,42692.0,21.380014060910618,11619.800442369851
P_truck,4,69094.9657924128,42292.0,21.86018263568529,11258.086801536489
