Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($)
2022-01-01,47944.61984,10118.69984,37825.92000,0.00000,365,366,0,1,0,0,200.00000
2022-01-02,49109.86561,10126.18561,38983.68000,0.00000,369,4,0,0,0,0,0.00000
2022-01-03,49108.88082,10125.20082,38983.68000,0.00000,367,0,0,2,0,0,400.00000
2022-01-04,49191.69459,10208.01459,38983.68000,0.00000,368,1,0,0,0,0,0.00000
2022-01-05,49151.37706,10167.69706,38983.68000,0.00000,366,1,0,3,0,0,600.00000
2022-01-06,49151.37706,10167.69706,38983.68000,0.00000,366,0,0,0,0,0,0.00000
2022-01-07,49180.38709,10196.70709,38983.68000,0.00000,367,2,0,1,0,0,200.00000
2022-01-08,49088.93226,10105.25226,38983.68000,0.00000,365,0,0,2,0,0,400.00000
2022-01-09,49096.71261,10113.03261,38983.68000,0.00000,368,3,0,0,0,0,0.00000
2022-01-10,48971.80207,10091.80207,38880.00000,0.00000,367,1,0,1,0,0,200.00000
2022-01-11,48963.72990,10083.72990,38880.00000,0.00000,366,0,0,1,0,0,200.00000
2022-01-12,48798.09231,9918.09231,38880.00000,0.00000,366,1,0,1,0,0,200.00000
2022-01-13,48948.77281,10068.77281,38880.00000,0.00000,367,2,0,1,0,0,200.00000
2022-01-14,48955.77598,10075.77598,38880.00000,0.00000,369,2,0,0,0,0,0.00000
2022-01-15,48955.77598,10075.77598,38880.00000,0.00000,369,0,0,0,0,0,0.00000
2022-01-16,48065.58241,10049.58241,38016.00000,0.00000,367,0,0,1,0,0,200.00000
2022-01-17,47435.77212,10007.29212,37428.48000,0.00000,363,0,0,2,0,0,400.00000
2022-01-18,47140.78262,10006.06262,37134.72000,0.00000,361,0,0,1,0,0,200.00000
2022-01-19,47140.78262,10006.06262,37134.72000,0.00000,361,0,0,0,0,0,0.00000
2022-01-20,47144.45574,10009.73574,37134.72000,0.00000,362,1,0,0,0,0,0.00000
2022-01-21,46280.45574,10009.73574,36270.72000,0.00000,361,0,0,0,0,0,0.00000
2022-01-22,46293.06610,10022.34610,36270.72000,0.00000,363,2,0,0,0,0,0.00000
2022-01-23,46257.93300,9987.21300,36270.72000,0.00000,361,0,0,2,0,0,400.00000
2022-01-24,46321.19842,10050.47842,36270.72000,0.00000,359,1,0,3,0,0,600.00000
2022-01-25,46343.44278,10072.72278,36270.72000,0.00000,361,2,0,0,0,0,0.00000
2022-01-26,46154.11514,10073.47514,36080.64000,0.00000,361,2,0,0,0,0,0.00000
2022-01-27,45824.25213,10037.37213,35786.88000,0.00000,361,3,0,2,0,0,400.00000
2022-01-28,45845.90796,10059.02796,35786.88000,0.00000,363,2,0,0,0,0,0.00000
2022-01-29,44516.46394,10060.14394,34456.32000,0.00000,363,4,0,2,0,0,400.00000
2022-01-30,44345.59687,10079.35687,34266.24000,0.00000,365,3,0,0,0,0,0.00000
