Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),truck Deployment Cost ($),truck Sites flagged for Follow-Up,truck Leaks tagged for repair,truck Sites Visited,truck Travel Time (Minutes),truck Survey Time (Minutes),OGI_FU_persitehigh Deployment Cost ($),OGI_FU_persitehigh Sites flagged for Follow-Up,OGI_FU_persitehigh Leaks tagged for repair,OGI_FU_persitehigh Sites Visited,OGI_FU_persitehigh Travel Time (Minutes),OGI_FU_persitehigh Survey Time (Minutes)
2022-01-01,51088.59608,7663.95608,43424.64000,400.00000,412,413,0,1,0.00000,0.00000,200.00000,400.00000,0,,10,180,270,0.00000,,0,0,0,0
2022-01-02,51091.10680,7666.46680,43424.64000,400.00000,413,2,0,1,0.00000,0.00000,200.00000,400.00000,0,,1,20,30,0.00000,,0,0,0,0
2022-01-03,51091.10680,7666.46680,43424.64000,5512.00000,413,0,0,0,62.00000,0.00000,0.00000,0.00000,9,,0,0,0,5512.00000,,62,3,120,360
2022-01-04,51095.62227,7670.98227,43424.64000,5512.00000,413,2,0,2,62.00000,0.00000,400.00000,0.00000,1,,0,0,0,5512.00000,,62,3,120,360
2022-01-05,50801.86227,7670.98227,43130.88000,5512.00000,412,0,0,0,68.00000,0.00000,0.00000,0.00000,0,,0,0,0,5512.00000,,68,3,120,360
2022-01-06,50508.10227,7670.98227,42837.12000,2756.00000,411,0,0,0,16.00000,0.00000,0.00000,0.00000,0,,0,0,0,2756.00000,,16,1,30,120
2022-01-07,50404.42227,7670.98227,42733.44000,0.00000,410,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-08,50404.42227,7670.98227,42733.44000,0.00000,410,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-09,50407.50528,7674.06528,42733.44000,0.00000,411,1,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-10,50718.86147,7691.66147,43027.20000,0.00000,413,2,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-11,50721.14592,7693.94592,43027.20000,0.00000,413,1,0,1,0.00000,0.00000,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-12,49649.78592,7693.94592,41955.84000,0.00000,412,1,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-13,49949.35565,7699.75565,42249.60000,0.00000,414,3,0,1,0.00000,0.00000,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-14,50821.63803,7708.03803,43113.60000,0.00000,416,2,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-15,50527.87803,7708.03803,42819.84000,0.00000,415,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-16,50821.63803,7708.03803,43113.60000,0.00000,416,1,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-17,50821.63803,7708.03803,43113.60000,0.00000,416,1,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-18,50331.76705,6354.16705,43977.60000,10800.00000,363,1,54,0,0.00000,10800.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-19,47633.15884,3569.15884,44064.00000,11400.00000,307,1,57,0,0.00000,11400.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-20,44804.15441,930.23441,43873.92000,12200.00000,246,1,61,0,0.00000,12200.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-21,45095.65163,271.33163,44824.32000,2400.00000,235,2,12,1,0.00000,2400.00000,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-22,45095.65163,271.33163,44824.32000,0.00000,235,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-23,45477.87087,273.39087,45204.48000,0.00000,239,4,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-24,45477.26588,272.78588,45204.48000,0.00000,239,1,0,1,0.00000,0.00000,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-25,44613.26588,272.78588,44340.48000,0.00000,238,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-26,44613.45669,272.97669,44340.48000,0.00000,239,1,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-27,44835.36611,391.20611,44444.16000,0.00000,243,4,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-28,45440.83045,910.27045,44530.56000,0.00000,246,3,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-29,45338.23241,911.35241,44426.88000,0.00000,246,1,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-30,45345.31101,918.43101,44426.88000,0.00000,247,2,0,1,0.00000,0.00000,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-31,45345.31101,918.43101,44426.88000,0.00000,247,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-01,45345.31101,918.43101,44426.88000,0.00000,247,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-02,45345.31101,918.43101,44426.88000,0.00000,247,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-03,45345.31101,918.43101,44426.88000,0.00000,247,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-04,45427.02720,1000.14720,44426.88000,0.00000,249,2,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-05,45351.34164,1010.86164,44340.48000,0.00000,249,1,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-06,45353.75307,1013.27307,44340.48000,0.00000,250,1,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-07,45353.75307,1013.27307,44340.48000,0.00000,250,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-08,45353.75307,1013.27307,44340.48000,0.00000,250,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-09,45353.85230,1013.37230,44340.48000,0.00000,251,1,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-10,44491.41513,1014.93513,43476.48000,0.00000,251,1,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-11,44491.41513,1014.93513,43476.48000,0.00000,251,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-12,45049.11736,1572.63736,43476.48000,0.00000,253,2,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-13,45051.07483,1574.59483,43476.48000,0.00000,254,1,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-14,45358.99262,1588.75262,43770.24000,0.00000,256,2,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-15,45272.59262,1588.75262,43683.84000,0.00000,255,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-16,45272.59262,1588.75262,43683.84000,0.00000,255,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-17,44410.89750,1591.05750,42819.84000,0.00000,256,2,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-18,44410.89750,1591.05750,42819.84000,0.00000,256,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-19,44474.91225,1655.07225,42819.84000,0.00000,256,1,0,1,0.00000,0.00000,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-20,44561.87820,1655.63820,42906.24000,0.00000,258,2,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-21,44561.43658,1655.19658,42906.24000,0.00000,256,0,0,2,0.00000,0.00000,400.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-22,44470.21354,1650.37354,42819.84000,0.00000,254,0,0,1,0.00000,0.00000,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-23,44484.86827,1665.02827,42819.84000,0.00000,256,4,0,2,0.00000,0.00000,400.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-24,44104.70827,1665.02827,42439.68000,0.00000,254,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-25,44105.35568,1665.67568,42439.68000,0.00000,254,1,0,1,0.00000,0.00000,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-26,44016.73022,1663.45022,42353.28000,0.00000,251,0,0,2,0.00000,0.00000,400.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-27,44024.91307,1671.63307,42353.28000,0.00000,253,2,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-28,44111.11673,1671.43673,42439.68000,0.00000,253,1,0,1,0.00000,0.00000,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-03-01,43922.40932,1672.80932,42249.60000,0.00000,254,2,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-03-02,43911.45968,1661.85968,42249.60000,0.00000,253,0,0,1,0.00000,0.00000,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-03-03,44074.25316,1720.97316,42353.28000,0.00000,255,2,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-03-04,44368.01316,1720.97316,42647.04000,0.00000,256,1,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-03-05,44432.10037,1785.06037,42647.04000,0.00000,256,1,0,1,0.00000,0.00000,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-03-06,44725.64239,1784.84239,42940.80000,0.00000,256,1,0,1,0.00000,0.00000,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-03-07,44725.91203,1785.11203,42940.80000,0.00000,257,1,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-03-08,44728.80149,1788.00149,42940.80000,0.00000,258,1,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-03-09,44073.90647,1789.74647,42284.16000,0.00000,259,3,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-03-10,44078.85310,1794.69310,42284.16000,0.00000,261,2,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-03-11,43695.42181,1808.70181,41886.72000,0.00000,262,3,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-03-12,44554.56998,1803.84998,42750.72000,0.00000,262,1,0,1,0.00000,0.00000,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-03-13,44553.09646,1802.37646,42750.72000,0.00000,261,0,0,1,0.00000,0.00000,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-03-14,44646.93710,1809.81710,42837.12000,0.00000,262,2,0,1,0.00000,0.00000,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-03-15,44895.25072,2058.13072,42837.12000,0.00000,263,1,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-03-16,44808.85072,2058.13072,42750.72000,0.00000,262,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-03-17,44808.85072,2058.13072,42750.72000,0.00000,262,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-03-18,44808.85072,2058.13072,42750.72000,0.00000,262,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-03-19,44708.82950,2061.78950,42647.04000,0.00000,262,1,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-03-20,43848.50525,2065.46525,41783.04000,0.00000,263,2,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-03-21,44142.26525,2065.46525,42076.80000,0.00000,264,1,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-03-22,44142.26525,2065.46525,42076.80000,0.00000,264,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-03-23,44141.63370,2064.83370,42076.80000,0.00000,264,1,0,1,0.00000,0.00000,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-03-24,44435.39370,2064.83370,42370.56000,0.00000,265,1,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
