Program Name,Simulation,Mitigated Methane (kg),Total Cost ($),Mitigation Ratio ($/tonne CO2e),Value of Mitigated Methane ($)
P_aircraft,0,2322752.682740678,72050.0,1.1078296474845015,378461.0213045038
P_aircraft,1,2524774.6935696783,74050.0,1.0474767763945312,411377.765782921
P_aircraft,2,6432725.815243506,73850.0,0.41001281194823624,1048125.3557035308
P_aircraft,3,2616851.0424605967,66250.0,0.9041674096767225,426380.3570179592
P_aircraft,4,2689450.378316228,70450.0,0.9355336870526886,438209.4333540292
P_drone,0,2323537.791277131,74700.0,1.1481875409440865,378588.94408369105
P_drone,1,2525469.789344136,75500.0,1.0676938535577705,411491.0222043474
P_drone,2,6432604.883157576,75700.0,0.4202918534061002,1048105.6514616245
P_drone,3,2612057.892294175,69100.0,0.944794198527361,425599.3782591232
P_drone,4,2688830.6005425183,72900.0,0.9682913561181997,438108.44897848077
P_OGI,0,1847620.7856496328,88512.0,1.710926225606075,301044.7279713495
P_OGI,1,2503012.054848207,95712.0,1.3656688978643425,407831.8392027865
P_OGI,2,6070603.122160179,92712.0,0.545438861759194,989122.3782104019
P_OGI,3,2526541.2565505123,85112.0,1.203112863418826,411665.6032418519
P_OGI,4,2328970.0914624594,90512.0,1.3879832293344563,379474.0636624773
P_stationary,0,2539596.552033373,249750.0,3.5122282907500355,413792.7864321199
P_stationary,1,2955313.3652034397,251550.0,3.039924184422362,481528.1983228753
P_stationary,2,8088852.451496471,255350.0,1.127433453858549,1317968.711314829
P_stationary,3,3247576.0241789566,243750.0,2.6805707019770253,529148.4315172816
P_stationary,4,3355845.9387392616,249750.0,2.6579416993420817,546789.5444715441
P_truck,0,2316420.7185076005,71300.0,1.099294506858477,377429.3136809067
P_truck,1,2530827.042662953,74500.0,1.0513220543568496,412363.9139148992
P_truck,2,6477790.063120401,76100.0,0.4195654870525289,1055467.9632064896
P_truck,3,2630082.894503149,71500.0,0.9709091047694242,428536.30770310306
P_truck,4,2709567.4967253674,71300.0,0.9397915255870332,441487.2447350683
