Program Name,Simulation,Mitigated Methane (kg),Total Cost ($),Mitigation Ratio ($/tonne CO2e),Value of Mitigated Methane ($)
P_aircraft,0,149129.55811224,51950.0,12.44124348213208,24298.63725450656
P_aircraft,1,155330.4972934368,57350.0,13.186169628009225,25308.99612439442
P_aircraft,2,156774.4261198848,53950.0,12.290178710731231,25544.264727207406
P_aircraft,3,141445.13971118402,54350.0,13.723139816149857,23046.56558204454
P_aircraft,4,129572.16573369602,51550.0,14.208849702761794,21112.025632599747
P_drone,0,149118.16220236802,52700.0,12.621821710682058,24296.780445677585
P_drone,1,155330.4972934368,58100.0,13.358612997163661,25308.99612439442
P_drone,2,155868.5630079072,54500.0,12.487627613079546,25396.66662902478
P_drone,3,141447.1507542144,55300.0,13.962812184402765,23046.893254209048
P_drone,4,129591.15891696002,52300.0,14.413461215004926,21115.120314004846
P_OGI,0,136580.8737796128,55504.0,14.5136405957128,22253.999474581484
P_OGI,1,146684.12998409278,61704.0,15.023535851855742,23900.187934532754
P_OGI,2,142355.47181235842,57504.0,14.426662070435393,23194.891841356068
P_OGI,3,132959.4323679936,58304.0,15.661060499435228,21663.934752917427
P_OGI,4,122906.4522569856,56304.0,16.360875331855105,20025.938099964806
P_stationary,0,280892.1965721984,250350.0,31.830971232671043,45767.570685031125
P_stationary,1,309278.2908472416,260150.0,30.04113674813492,50392.69944282154
P_stationary,2,316753.1139311712,259750.0,29.287117651829977,51610.620403341774
P_stationary,3,273988.95662819524,251350.0,32.763312159574625,44642.781438663835
P_stationary,4,278160.0830135136,253350.0,32.528802075726674,45322.40986553324
P_truck,0,149164.19274041278,52500.0,12.570040876117112,24304.280497047264
P_truck,1,155330.49729343678,57900.0,13.312628098722481,25308.996124394413
P_truck,2,155932.4694829536,54300.0,12.436702379665162,25407.079321686266
P_truck,3,141493.6281904704,54900.0,13.8572620604151,23054.46612157618
P_truck,4,129632.273572176,51900.0,14.298687953963922,21121.819388994292
