Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),OGI Deployment Cost ($),OGI Sites flagged for Follow-Up,OGI Leaks tagged for repair,OGI Sites Visited,OGI Travel Time (Minutes),OGI Survey Time (Minutes)
2017-01-01,861.02430,602.86598,258.15832,2876.00000,347,351,0,3,40,0.00000,600.00000,2876.00000,,40,3,180,300
2017-01-02,861.02430,602.86598,258.15832,2876.00000,347,0,0,0,44,0.00000,0.00000,2876.00000,,44,3,180,360
2017-01-03,861.02430,602.86598,258.15832,2876.00000,347,0,0,0,34,0.00000,0.00000,2876.00000,,34,3,180,300
2017-01-04,864.97190,602.86598,262.10593,2876.00000,349,2,0,0,51,0.00000,0.00000,2876.00000,,51,3,180,360
2017-01-05,866.72226,602.64253,264.07973,0.00000,349,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2017-01-06,858.45464,602.64253,255.81211,0.00000,348,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2017-01-07,859.16222,605.32392,253.83830,0.00000,348,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2017-01-08,856.96497,605.10047,251.86450,0.00000,346,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2017-01-09,856.96497,605.10047,251.86450,0.00000,346,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2017-01-10,856.74153,604.87702,251.86450,0.00000,345,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2017-01-11,858.71533,604.87702,253.83830,0.00000,346,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2017-01-12,862.06706,607.78186,254.28520,0.00000,349,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2017-01-13,863.85466,609.56946,254.28520,0.00000,351,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2017-01-14,863.85466,609.56946,254.28520,0.00000,351,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2017-01-15,859.38567,605.10047,254.28520,0.00000,350,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2017-01-16,753.69420,499.85589,253.83830,6600.00000,315,1,33,2,0,6600.00000,400.00000,0.00000,,0,0,0,0
2017-01-17,631.24403,378.07607,253.16796,7800.00000,276,1,39,0,0,7800.00000,0.00000,0.00000,,0,0,0,0
2017-01-18,550.57886,297.41090,253.16796,5200.00000,251,1,26,0,0,5200.00000,0.00000,0.00000,,0,0,0,0
2017-01-19,389.69543,136.30402,253.39141,9000.00000,207,1,45,0,0,9000.00000,0.00000,0.00000,,0,0,0,0
2017-01-20,390.14233,136.75092,253.39141,0.00000,208,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2017-01-21,392.60027,139.20886,253.39141,0.00000,208,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2017-01-22,392.15337,138.76196,253.39141,0.00000,206,0,0,2,0,0.00000,400.00000,0.00000,,0,0,0,0
2017-01-23,394.83476,141.44335,253.39141,0.00000,207,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2017-01-24,411.81690,149.48752,262.32937,0.00000,211,4,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2017-01-25,417.17968,154.85031,262.32937,0.00000,213,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2017-01-26,417.85003,154.85031,262.99972,0.00000,214,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2017-01-27,426.78800,163.78827,262.99972,0.00000,217,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2017-01-28,429.46939,166.46966,262.99972,0.00000,218,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
