Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),stationary Deployment Cost ($),stationary Sites flagged for Follow-Up,stationary Leaks tagged for repair,stationary Sites Visited,stationary Travel Time (Minutes),stationary Survey Time (Minutes),OGI_FU_persitehigh Deployment Cost ($),OGI_FU_persitehigh Sites flagged for Follow-Up,OGI_FU_persitehigh Leaks tagged for repair,OGI_FU_persitehigh Sites Visited,OGI_FU_persitehigh Travel Time (Minutes),OGI_FU_persitehigh Survey Time (Minutes)
2022-01-01,42379.23527,12070.11527,30309.12000,6030.00000,381,383,0,2,0.00000,0.00000,400.00000,6030,0,,10,0,0,0.00000,,0,0,0,0
2022-01-02,42285.07371,12079.63371,30205.44000,30.00000,380,2,0,2,0.00000,0.00000,400.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-03,42293.83634,12088.39634,30205.44000,30.00000,381,2,0,1,0.00000,0.00000,200.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-04,42294.41494,12088.97494,30205.44000,30.00000,381,1,0,1,0.00000,0.00000,200.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-05,41914.25494,12088.97494,29825.28000,30.00000,379,0,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-06,41834.36398,12095.48398,29738.88000,30.00000,379,1,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-07,42236.30655,11633.42655,30602.88000,30.00000,380,2,0,1,0.00000,0.00000,200.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-08,42252.96707,11632.80707,30620.16000,30.00000,379,1,0,1,0.00000,0.00000,200.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-09,42252.96707,11632.80707,30620.16000,30.00000,379,0,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-10,42245.05044,11624.89044,30620.16000,5542.00000,378,0,0,1,67.00000,0.00000,200.00000,30,10,,10,0,0,5512.00000,,67,3,120,360
2022-01-11,42250.72376,11630.56376,30620.16000,5542.00000,380,2,0,0,57.00000,0.00000,0.00000,30,0,,10,0,0,5512.00000,,57,3,120,360
2022-01-12,42257.24377,11637.08377,30620.16000,5542.00000,381,1,0,0,59.00000,0.00000,0.00000,30,0,,10,0,0,5512.00000,,59,3,120,360
2022-01-13,42290.74926,11670.58926,30620.16000,2786.00000,384,3,0,0,25.00000,0.00000,0.00000,30,0,,10,0,0,2756.00000,,25,1,30,120
2022-01-14,42316.66885,11696.50885,30620.16000,30.00000,387,3,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
