Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),truck Deployment Cost ($),truck Sites flagged for Follow-Up,truck Leaks tagged for repair,truck Sites Visited,truck Travel Time (Minutes),truck Survey Time (Minutes),OGI_FU Deployment Cost ($),OGI_FU Sites flagged for Follow-Up,OGI_FU Leaks tagged for repair,OGI_FU Sites Visited,OGI_FU Travel Time (Minutes),OGI_FU Survey Time (Minutes)
2022-01-01,794382.10221,168846.10220,625536.00000,400.00000,6553,6591,0,29,0.00000,0.00000,5800.00000,400.00000,0,,10,180,270,0.00000,,0,0,0,0
2022-01-02,795892.02096,168662.58096,627229.44000,400.00000,6552,18,0,15,0.00000,0.00000,3000.00000,400.00000,0,,10,180,270,0.00000,,0,0,0,0
2022-01-03,792589.45001,168539.53001,624049.92000,1400.00000,6542,13,0,14,101.00000,0.00000,2800.00000,400.00000,9,,10,180,270,1000.00000,,101,3,120,360
2022-01-04,791878.47177,168035.91177,623842.56000,1400.00000,6546,19,0,13,64.00000,0.00000,2600.00000,400.00000,9,,10,180,270,1000.00000,,64,3,120,360
2022-01-05,789900.65509,167993.45509,621907.20000,1400.00000,6537,17,0,21,72.00000,0.00000,4200.00000,400.00000,9,,10,180,270,1000.00000,,72,3,120,360
2022-01-06,789890.77789,168052.69789,621838.08000,1400.00000,6534,17,0,14,72.00000,0.00000,2800.00000,400.00000,9,,10,180,270,1000.00000,,72,3,120,360
2022-01-07,791329.23465,167953.23465,623376.00000,1400.00000,6537,17,0,11,77.00000,0.00000,2200.00000,400.00000,9,,10,180,270,1000.00000,,77,3,120,360
2022-01-08,790606.42909,167213.14909,623393.28000,1400.00000,6539,14,0,8,79.00000,0.00000,1600.00000,400.00000,9,,10,180,270,1000.00000,,79,3,120,360
2022-01-09,791638.98025,167087.94025,624551.04000,1400.00000,6541,18,0,14,65.00000,0.00000,2800.00000,400.00000,9,,10,180,270,1000.00000,,65,3,120,360
2022-01-10,791936.47011,167022.55011,624913.92000,1400.00000,6542,14,0,9,74.00000,0.00000,1800.00000,400.00000,9,,10,180,270,1000.00000,,74,3,120,360
