Program Name,basecase,crew_count,johnson,mdl,ogi_persite_high,ogi_sensor,site_num,site_num_180,triannual
P_OGI,15.61429970245535,0.0,0.45587386759425463,1.7544948793933575,7.024998710052619,1.7544948793933575,0.28881101052038716,0.7291336183354371,3.4556139201712828
P_aircraft,12.913728500110334,-0.015322790505877038,0.8530861075705172,inf,inf,0.5609146222559911,0.3016216168631001,0.6395852693585855,1.2606063445150202
P_drone,13.128412752945588,-0.0022203662122315393,0.8166135888054349,inf,inf,0.7557216496547188,0.2833442454120352,0.698166573603384,1.445902403139991
P_stationary,36.412001309491764,-0.09548724623569882,-3.2077911801447243,4.148937280762333,103.75220971799916,4.148937280762333,1.457877251041296,6.019061799165691,0.0
P_truck,13.09035318927657,-0.02127987703610401,0.7672353061884429,0.8330458836257808,8.320244172233124,0.45902043027073525,0.2228872945113487,0.5818596546933854,1.377859607417978
