,Program Name,Simulation,Mitigated Methane (kg),Total Cost ($),Mitigation Ratio ($/tonne CO2e),Value of Mitigated Methane ($),Region
0,P_aircraft,johnson,154633.96141557695,56870.0,13.250000172562158,25195.5050576662,BV
0,P_aircraft,johnson,141474.45628992963,52870.0,13.379776429021135,23051.342320616688,DV
0,P_aircraft,johnson,143211.7739312813,54310.0,13.563906516039742,23334.414648446476,EDM
0,P_aircraft,johnson,146072.54951781122,56870.0,13.9728522707701,23800.539198961946,GP
0,P_aircraft,johnson,146450.35739408835,53830.0,13.169916267956836,23862.097864150535,MDP
0,P_aircraft,johnson,151479.52888478976,57910.0,13.766814607680852,24681.53309409527,MH
0,P_aircraft,johnson,151820.02079392897,56870.0,13.399597717382045,24737.011628954475,RD
0,P_aircraft,johnson,155225.43148118976,58910.0,13.604215467033208,25291.877076420576,SL
0,P_aircraft,johnson,151820.02079392897,56870.0,13.399597717382045,24737.011628954475,WW
