Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),OGI Deployment Cost ($),OGI Sites flagged for Follow-Up,OGI Leaks tagged for repair,OGI Sites Visited,OGI Travel Time (Minutes),OGI Survey Time (Minutes)
2022-01-01,10050.85733,6820.11690,3230.74043,2876.00000,3640,3661,0,16,38,0.00000,3200.00000,2876.00000,,38,3,180,300
2022-01-02,10069.40362,6846.26046,3223.14316,2876.00000,3644,10,0,3,71,0.00000,600.00000,2876.00000,,71,3,180,360
2022-01-03,10068.32361,6866.37089,3201.95273,2876.00000,3639,14,0,10,51,0.00000,2000.00000,2876.00000,,51,3,180,300
2022-01-04,10081.50711,6888.26891,3193.23821,2876.00000,3648,20,0,7,48,0.00000,1400.00000,2876.00000,,48,3,180,360
2022-01-05,10075.66019,6880.67164,3194.98856,2876.00000,3648,8,0,6,31,0.00000,1200.00000,2876.00000,,31,3,180,300
2022-01-06,10071.86156,6876.20265,3195.65891,2876.00000,3649,12,0,9,57,0.00000,1800.00000,2876.00000,,57,3,180,360
2022-01-07,10084.15126,6871.28677,3212.86450,2876.00000,3649,11,0,9,32,0.00000,1800.00000,2876.00000,,32,3,180,300
2022-01-08,10100.57478,6880.89508,3219.67970,2876.00000,3660,21,0,6,53,0.00000,1200.00000,2876.00000,,53,3,180,360
2022-01-09,10100.94720,6886.92821,3214.01898,2876.00000,3660,10,0,4,43,0.00000,800.00000,2876.00000,,43,3,180,300
2022-01-10,10110.36930,6898.77102,3211.59828,2876.00000,3661,10,0,7,51,0.00000,1400.00000,2876.00000,,51,3,180,360
2022-01-11,10144.74324,6920.89249,3223.85075,2876.00000,3671,18,0,5,33,0.00000,1000.00000,2876.00000,,33,3,180,300
2022-01-12,10128.39421,6911.06073,3217.33348,2876.00000,3669,11,0,8,57,0.00000,1600.00000,2876.00000,,57,3,180,360
2022-01-13,10126.38316,6908.60279,3217.78038,2876.00000,3673,12,0,7,45,0.00000,1400.00000,2876.00000,,45,3,180,300
2022-01-14,10146.67980,6927.37252,3219.30728,2876.00000,3679,9,0,2,57,0.00000,400.00000,2876.00000,,57,3,180,360
2022-01-15,10156.47433,6936.31049,3220.16384,2876.00000,3680,7,0,2,35,0.00000,400.00000,2876.00000,,35,3,180,300
2022-01-16,10047.84077,6833.74730,3214.09347,9476.00000,3650,9,33,4,61,6600.00000,800.00000,2876.00000,,61,3,180,360
2022-01-17,9842.30473,6620.80020,3221.50453,15676.00000,3583,5,64,6,44,12800.00000,1200.00000,2876.00000,,44,3,180,300
2022-01-18,9690.39651,6462.37471,3228.02180,11476.00000,3544,11,43,5,62,8600.00000,1000.00000,2876.00000,,62,3,180,360
