Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),aircraft Deployment Cost ($),aircraft Sites flagged for Follow-Up,aircraft Leaks tagged for repair,aircraft Sites Visited,aircraft Travel Time (Minutes),aircraft Survey Time (Minutes),OGI_FU_persitehigh Deployment Cost ($),OGI_FU_persitehigh Sites flagged for Follow-Up,OGI_FU_persitehigh Leaks tagged for repair,OGI_FU_persitehigh Sites Visited,OGI_FU_persitehigh Travel Time (Minutes),OGI_FU_persitehigh Survey Time (Minutes)
2022-01-01,47944.61984,10118.69984,37825.92000,2500.00000,365,366,0,1,0.00000,0.00000,200.00000,2500.00000,0,,10,20,10,0.00000,,0,0,0,0
2022-01-02,49109.86561,10126.18561,38983.68000,0.00000,369,4,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-03,49109.85852,10126.17852,38983.68000,5512.00000,368,0,0,1,53.00000,0.00000,200.00000,0.00000,10,,0,0,0,5512.00000,,53,3,120,360
2022-01-04,49192.67229,10208.99229,38983.68000,5512.00000,369,1,0,0,61.00000,0.00000,0.00000,0.00000,0,,0,0,0,5512.00000,,61,3,120,360
2022-01-05,49193.13339,10209.45339,38983.68000,5512.00000,368,1,0,2,77.00000,0.00000,400.00000,0.00000,0,,0,0,0,5512.00000,,77,3,120,360
2022-01-06,49193.13339,10209.45339,38983.68000,2756.00000,368,0,0,0,16.00000,0.00000,0.00000,0.00000,0,,0,0,0,2756.00000,,16,1,30,120
2022-01-07,49228.35993,10244.67993,38983.68000,0.00000,370,2,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-08,49228.35993,10244.67993,38983.68000,0.00000,370,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-09,49236.14027,10252.46027,38983.68000,0.00000,373,3,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-10,49146.02191,10266.02191,38880.00000,0.00000,373,1,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-11,49137.94973,10257.94973,38880.00000,0.00000,372,0,0,1,0.00000,0.00000,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-12,49139.48574,10259.48574,38880.00000,0.00000,373,1,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-13,49290.16624,10410.16624,38880.00000,0.00000,374,2,0,1,0.00000,0.00000,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-14,49297.16942,10417.16942,38880.00000,0.00000,376,2,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-15,49297.16942,10417.16942,38880.00000,0.00000,376,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-16,48433.16942,10417.16942,38016.00000,0.00000,375,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-17,47845.64942,10417.16942,37428.48000,0.00000,373,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-18,46037.45760,8902.73760,37134.72000,7800.00000,333,0,39,0,0.00000,7800.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-19,43582.71581,6447.99581,37134.72000,9800.00000,284,0,49,0,0.00000,9800.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-20,40562.80059,3428.08059,37134.72000,12400.00000,223,1,62,0,0.00000,12400.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-21,36686.82937,416.10937,36270.72000,2200.00000,211,0,11,0,0.00000,2200.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-22,36699.43973,428.71973,36270.72000,0.00000,213,2,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-23,36699.43973,428.71973,36270.72000,0.00000,213,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-24,36806.10212,535.38212,36270.72000,0.00000,214,1,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-25,36828.34649,557.62649,36270.72000,0.00000,216,2,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-26,36639.01885,558.37885,36080.64000,0.00000,216,2,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
