Program Name,basecase,coverage,crew_count,johnson,mdl,mdl_lowdrone,mdl_lowogi,mdl_lowstationary,multisimulation,multiyear,ogi_persite_high,ogi_sensor,site_num,site_num_180,triannual
P_OGI,15.837677043280413,15.47518666410289,15.837677043280413,15.16223617418972,13.845019199109643,15.837677043280413,19.309665454817313,15.837677043280413,16.195618511473945,16.003108855116096,19.32949008159483,18.157529365607562,16.21380866757129,16.464130245833168,23.31353750293562
P_aircraft,15.015077736774067,13.78160843068287,15.015077736774067,16.41063291495771,inf,15.015077736774067,inf,15.015077736774067,14.081123135465855,14.247412207776255,27.738623609720463,15.075957838924959,13.222755955037146,13.386461022900521,16.099785449705216
P_drone,16.940087703027153,14.757643022091004,16.940087703027153,21.275445043897744,inf,13.362818467104479,inf,16.940087703027153,16.553954954472747,16.478486754453897,23.88860367721429,18.01283274261164,15.011732019862073,16.18280539208668,19.75214349373966
P_stationary,36.31768050850414,36.3266591610484,36.20034275883609,31.222288854121512,50.22284388803658,36.31768050850414,39.187057636174025,36.31768050850414,38.45234314240413,31.40554077082973,135.34281291067919,40.1352113037083,44.016148664412356,50.668932995256405,40.1352113037083
P_truck,13.23360228010737,13.31414895003693,13.27306231251949,13.255154913478925,9.680670995362831,13.23360228010737,16.539492345630205,13.23360228010737,13.550322854738576,13.266082160990218,18.060046788362694,13.753469904782998,13.351157213513655,13.53291323701404,17.015005225974505
