Program Name,basecase,coverage,crew_count,johnson,mdl,mdl_lowdrone,mdl_lowogi,mdl_lowstationary,multisimulation,multiyear,ogi_persite_high,ogi_sensor,site_num,site_num_180,triannual
P_OGI,15.572429503804972,15.15374343985462,15.572429503804972,15.909494353348446,13.869883646535243,15.572429503804972,19.174652126651043,15.572429503804972,16.076663170374218,16.092646976501857,18.8838948290736,17.304498133922294,15.892419987538563,16.343433320790787,23.56222215382832
P_aircraft,15.930611526089626,14.983556947652046,15.930611526089626,11.710563041630063,inf,15.930611526089626,inf,15.930611526089626,15.067980592367304,13.71162861927015,34.0245733232852,17.659009655443153,12.965633822829531,11.981662902661242,19.013942680383558
P_drone,19.27737865341938,17.001091545630327,19.27737865341938,13.32210841433145,inf,13.090138097810556,inf,19.27737865341938,17.13208752282858,15.297715014269498,27.3310390686257,23.995974842803136,15.025020543500263,14.65223296185207,25.271127348428756
P_stationary,36.417405375798026,36.44890122532973,36.286716062025484,33.116520536831395,50.63595970193078,36.417405375798026,39.62494872803421,36.417405375798026,37.148957432691255,30.806244267193403,134.1123132843473,40.73101722554372,41.59564451787758,48.73035468032411,40.73101722554372
P_truck,13.062675219755642,13.046215060133179,13.042078396978814,13.785739681978535,9.697015783587567,13.062675219755642,16.757943106304086,13.062675219755642,13.472334556346455,13.440862669897353,17.564765291130175,13.918631529867797,13.332724019965498,13.665559641102783,17.75539600342871
