Program Name,basecase,coverage,crew_count,johnson,mdl,mdl_lowdrone,mdl_lowogi,mdl_lowstationary,multisimulation,multiyear,ogi_persite_high,ogi_sensor,site_num,site_num_180,triannual
P_OGI,17.011832557733037,16.351932418341942,17.011832557733037,15.45836427819476,16.701403988850256,17.011832557733037,20.58682046906286,17.011832557733037,16.478835227645618,16.37554001363113,20.875626338724274,20.22010350131524,16.229103592357923,16.52900730642736,26.899818489099584
P_aircraft,14.113852214199293,14.076203904646123,14.113852214199293,14.381067009809966,inf,14.113852214199293,inf,14.113852214199293,14.155940746467694,12.828392518220689,26.559452620692838,14.262311700124757,12.416823707589497,12.10980179506412,19.649493926629393
P_drone,16.00783611185461,15.44648490848344,16.00783611185461,15.892141612052987,inf,14.118179977458086,inf,16.00783611185461,16.267701078911667,14.619904221957471,22.737092932042934,18.5937390428798,13.864321286538182,13.599027144773364,24.667689956063377
P_stationary,39.281326184238495,39.28453477148342,39.10162419095102,32.4733062272434,58.8752324624745,39.281326184238495,42.205523068780714,39.281326184238495,39.85840632924019,31.3847009411952,146.29820959704267,43.56917590294501,45.09007866514634,50.10058382530039,43.56917590294501
P_truck,14.06593058697017,14.044729296660282,14.055857904728237,13.491836332230527,10.88409007778427,14.06593058697017,17.842422364823246,14.06593058697017,13.667187092526676,13.635423991269024,19.148978088787857,15.944008104196538,13.52706975744595,13.575639604815919,19.10736794534019
