Program Name,basecase,coverage,crew_count,johnson,mdl,mdl_lowdrone,mdl_lowogi,mdl_lowstationary,multisimulation,multiyear,ogi_persite_high,ogi_sensor,site_num,site_num_180,triannual
P_OGI,16.136879117500076,15.371835646810613,16.136879117500076,15.13462070415512,15.614434483102388,16.136879117500076,19.932055165206105,16.136879117500076,16.51547766369116,16.387217435998974,19.936165769315924,18.73345635491018,16.063103499224066,16.05450211396736,24.804317134240165
P_aircraft,15.486862599388063,13.641168184184927,15.486862599388063,12.758292375455804,inf,15.486862599388063,inf,15.486862599388063,13.809178876095439,14.522774378922989,30.558958252269836,16.65997026620739,13.057073161461192,11.521303648723848,19.187803280221406
P_drone,17.599574939339558,14.834674139904156,17.599574939339558,14.957997957430942,inf,13.253900075743369,inf,17.599574939339558,16.18297558355972,17.349734782646166,25.23508283609918,20.64163865666001,16.055593271392272,13.875771187745388,25.41963862853086
P_stationary,38.02271527358978,38.005742064729155,37.831428564105934,31.905561049532075,57.33853244215052,38.02271527358978,41.10377340622679,38.02271527358978,39.072103534201524,31.35822244238493,142.2846060222239,42.22485255367798,43.90341842700625,51.225009836051655,42.22485255367798
P_truck,13.18918517076615,13.190157462158554,13.13214967052325,13.242513570359145,10.19933063335109,13.18918517076615,17.132201582969746,13.18918517076615,13.510891149495693,13.591570884449375,18.21776103307274,14.155908016385688,13.430728999867782,13.356738953271668,17.92279358220204
