Program Name,basecase,coverage,crew_count,johnson,mdl,mdl_lowdrone,mdl_lowogi,mdl_lowstationary,multisimulation,multiyear,ogi_persite_high,ogi_sensor,site_num,site_num_180,triannual
P_OGI,16.15576936759858,15.786594532471065,16.15576936759858,15.785107946366804,14.808035934146249,16.15576936759858,20.109110507380645,16.15576936759858,15.885586735619585,15.800718198297302,19.577479800909675,19.157521070996154,15.956134133717974,16.337258079468484,24.95961507107851
P_aircraft,12.417869717080167,12.417869717080167,12.417869717080167,14.411552651966563,inf,12.417869717080167,inf,12.417869717080167,14.023904869070448,15.423171451949802,27.416372589158144,13.138028074325932,13.814126360248862,13.72043076875903,17.589503824654724
P_drone,15.986223084057226,15.986223084057226,15.986223084057226,17.218278136760556,inf,13.625060568254993,inf,15.986223084057226,18.706662754516977,21.402717104355634,20.279665855204023,18.139815412267275,18.738801731984083,16.60325835108763,24.027010609785794
P_stationary,36.219870055036985,36.217146169038166,36.07809815359916,33.914780645844225,53.70018357441545,36.219870055036985,39.52459058315502,36.219870055036985,36.34496499203471,28.952975771591422,132.89087440101153,40.432310976437805,41.467479521861144,49.36809634701581,40.432310976437805
P_truck,13.616243700687447,13.577841925352253,13.646704088906517,13.684065147131587,10.023016687337565,13.616243700687447,17.628914397383692,13.616243700687447,13.394416168939324,13.153058011489613,18.280619416983676,15.264951143215201,13.225785350574712,13.513966571063593,18.422811815229117
