,Program Name,Simulation,Mitigated Methane (kg),Total Cost ($),Mitigation Ratio ($/tonne CO2e),Value of Mitigated Methane ($),Region
0,P_aircraft,2.0,1621589.3737744042,45430.0,1.0119211860543378,264215.9774888564,BV
0,P_aircraft,2.0,1684028.7623902864,50790.0,1.132442109461787,274389.6283302851,DV
0,P_aircraft,2.0,1750184.7418297764,49470.0,1.190349075491063,285168.8471985319,EDM
0,P_aircraft,2.0,1964139.3514683149,48870.0,1.03792711120033,320029.8466834469,GP
0,P_aircraft,2.0,1480396.7111425796,47070.0,1.2667437712092486,241210.5496198453,MDP
0,P_aircraft,2.0,2130508.3019147236,49870.0,0.891928340979843,347137.4089164665,MH
0,P_aircraft,2.0,1190514.46310646,46150.0,1.4333917080107954,193978.17207702977,RD
0,P_aircraft,2.0,1759728.3913408224,51350.0,1.1193736271837937,286723.85534372146,SL
0,P_aircraft,2.0,1317355.240391388,46350.0,1.347942970450218,214645.1550369502,WW
