Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),OGI Deployment Cost ($),OGI Sites flagged for Follow-Up,OGI Leaks tagged for repair,OGI Sites Visited,OGI Travel Time (Minutes),OGI Survey Time (Minutes)
2022-01-01,38381.54964,9264.74964,29116.80000,2876.00000,350,354,0,3,42,0.00000,600.00000,2876.00000,,42,3,180,300
2022-01-02,38481.34939,9278.14939,29203.20000,2876.00000,352,2,0,0,61,0.00000,0.00000,2876.00000,,61,3,180,360
2022-01-03,38481.34939,9278.14939,29203.20000,2876.00000,352,0,0,0,53,0.00000,0.00000,2876.00000,,53,3,180,300
2022-01-04,38481.34939,9278.14939,29203.20000,2876.00000,352,0,0,0,69,0.00000,0.00000,2876.00000,,69,3,180,360
2022-01-05,38777.92206,9280.96206,29496.96000,0.00000,354,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-06,38786.14483,9289.18483,29496.96000,0.00000,355,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-07,38786.14483,9289.18483,29496.96000,0.00000,355,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-08,38934.48534,9351.12534,29583.36000,0.00000,356,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-09,38934.48534,9351.12534,29583.36000,0.00000,356,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-10,38726.99680,9350.99680,29376.00000,0.00000,355,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-11,37966.67680,9350.99680,28615.68000,0.00000,355,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-12,37880.27680,9350.99680,28529.28000,0.00000,354,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-13,37880.27680,9350.99680,28529.28000,0.00000,354,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-14,37880.27680,9350.99680,28529.28000,0.00000,354,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-15,37883.15134,9353.87134,28529.28000,0.00000,355,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-16,37348.37052,8819.09052,28529.28000,7200.00000,319,0,36,0,0,7200.00000,0.00000,0.00000,,0,0,0,0
2022-01-17,33878.55793,5349.27793,28529.28000,10600.00000,266,1,53,0,0,10600.00000,0.00000,0.00000,,0,0,0,0
2022-01-18,32140.24804,3610.96804,28529.28000,10000.00000,216,0,50,0,0,10000.00000,0.00000,0.00000,,0,0,0,0
2022-01-19,29026.96644,394.00644,28632.96000,12200.00000,155,1,61,1,0,12200.00000,200.00000,0.00000,,0,0,0,0
2022-01-20,28942.11474,395.55474,28546.56000,0.00000,155,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-21,29336.28217,392.28217,28944.00000,0.00000,156,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-22,29439.96217,392.28217,29047.68000,0.00000,157,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-23,29439.96217,392.28217,29047.68000,0.00000,157,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-24,29439.96217,392.28217,29047.68000,0.00000,157,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-25,27711.96217,392.28217,27319.68000,0.00000,155,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-26,28001.03639,681.35639,27319.68000,0.00000,155,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-27,28012.42522,692.74522,27319.68000,0.00000,156,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-28,27908.74522,692.74522,27216.00000,0.00000,155,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-29,28202.30092,692.54092,27509.76000,0.00000,155,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
