Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),aircraft Deployment Cost ($),aircraft Sites flagged for Follow-Up,aircraft Leaks tagged for repair,aircraft Sites Visited,aircraft Travel Time (Minutes),aircraft Survey Time (Minutes),OGI_FU Deployment Cost ($),OGI_FU Sites flagged for Follow-Up,OGI_FU Leaks tagged for repair,OGI_FU Sites Visited,OGI_FU Travel Time (Minutes),OGI_FU Survey Time (Minutes)
2022-01-01,918466.05008,216638.85008,701827.20000,250.00000,6707,6737,0,20,0.00000,0.00000,4000.00000,250.00000,0,,160,318,159,0.00000,,0,0,0,0
2022-01-02,919353.89516,216386.21516,702967.68000,250.00000,6713,16,0,5,0.00000,0.00000,1000.00000,250.00000,0,,21,42,21,0.00000,,0,0,0,0
2022-01-03,919793.47038,216445.63038,703347.84000,1000.00000,6711,14,0,10,56.00000,0.00000,2000.00000,0.00000,159,,0,0,0,1000.00000,,56,3,120,360
2022-01-04,922485.86415,216839.78415,705646.08000,1000.00000,6721,29,0,14,66.00000,0.00000,2800.00000,0.00000,21,,0,0,0,1000.00000,,66,3,120,360
2022-01-05,923543.31382,216635.79382,706907.52000,1000.00000,6716,15,0,13,79.00000,0.00000,2600.00000,0.00000,0,,0,0,0,1000.00000,,79,3,120,360
2022-01-06,923567.85437,216764.01437,706803.84000,1000.00000,6711,20,0,18,72.00000,0.00000,3600.00000,0.00000,0,,0,0,0,1000.00000,,72,3,120,360
2022-01-07,922974.41972,216637.13972,706337.28000,1000.00000,6716,25,0,14,63.00000,0.00000,2800.00000,0.00000,0,,0,0,0,1000.00000,,63,3,120,360
2022-01-08,922748.18238,216912.02238,705836.16000,1000.00000,6717,16,0,9,88.00000,0.00000,1800.00000,0.00000,0,,0,0,0,1000.00000,,88,3,120,360
2022-01-09,920572.54416,217034.62416,703537.92000,1000.00000,6709,18,0,18,62.00000,0.00000,3600.00000,0.00000,0,,0,0,0,1000.00000,,62,3,120,360
2022-01-10,921040.06182,217052.86182,703987.20000,1000.00000,6707,20,0,17,66.00000,0.00000,3400.00000,0.00000,0,,0,0,0,1000.00000,,66,3,120,360
2022-01-11,920111.13094,217178.01094,702933.12000,1000.00000,6710,14,0,5,65.00000,0.00000,1000.00000,0.00000,0,,0,0,0,1000.00000,,65,3,120,360
2022-01-12,917060.78231,215907.50231,701153.28000,1000.00000,6706,19,0,15,99.00000,0.00000,3000.00000,0.00000,0,,0,0,0,1000.00000,,99,3,120,360
2022-01-13,918530.32329,216720.40329,701809.92000,1000.00000,6704,20,0,21,76.00000,0.00000,4200.00000,0.00000,0,,0,0,0,1000.00000,,76,3,120,360
2022-01-14,916673.09808,216522.05808,700151.04000,1000.00000,6702,18,0,15,81.00000,0.00000,3000.00000,0.00000,0,,0,0,0,1000.00000,,81,3,120,360
2022-01-15,920799.20404,219352.16404,701447.04000,1000.00000,6705,25,0,14,79.00000,0.00000,2800.00000,0.00000,0,,0,0,0,1000.00000,,79,3,120,360
2022-01-16,921550.84640,219412.60640,702138.24000,1000.00000,6717,25,0,9,68.00000,0.00000,1800.00000,0.00000,0,,0,0,0,1000.00000,,68,3,120,360
2022-01-17,921815.17023,220575.49023,701239.68000,1000.00000,6722,21,0,7,91.00000,0.00000,1400.00000,0.00000,0,,0,0,0,1000.00000,,91,3,120,360
2022-01-18,916455.07787,210808.99787,705646.08000,10400.00000,6687,29,47,12,78.00000,9400.00000,2400.00000,0.00000,0,,0,0,0,1000.00000,,78,3,120,360
2022-01-19,914176.19693,209947.07693,704229.12000,12400.00000,6638,24,57,9,68.00000,11400.00000,1800.00000,0.00000,0,,0,0,0,1000.00000,,68,3,120,360
2022-01-20,914053.31619,210601.79619,703451.52000,14400.00000,6574,21,67,11,76.00000,13400.00000,2200.00000,0.00000,0,,0,0,0,1000.00000,,76,3,120,360
2022-01-21,909627.02930,209061.26930,700565.76000,13600.00000,6512,17,63,7,58.00000,12600.00000,1400.00000,0.00000,0,,0,0,0,1000.00000,,58,3,120,360
2022-01-22,907299.00555,207234.36555,700064.64000,11200.00000,6464,18,51,11,65.00000,10200.00000,2200.00000,0.00000,0,,0,0,0,1000.00000,,65,3,120,360
2022-01-23,905116.68739,204689.16739,700427.52000,18200.00000,6376,11,86,11,73.00000,17200.00000,2200.00000,0.00000,0,,0,0,0,1000.00000,,73,3,120,360
2022-01-24,900674.99615,201698.99615,698976.00000,12000.00000,6319,12,55,7,67.00000,11000.00000,1400.00000,0.00000,0,,0,0,0,1000.00000,,67,3,120,360
2022-01-25,900436.53732,201529.65732,698906.88000,13000.00000,6262,16,60,8,78.00000,12000.00000,1600.00000,0.00000,0,,0,0,0,1000.00000,,78,3,120,360
2022-01-26,900752.32724,200393.92724,700358.40000,13200.00000,6206,19,61,11,77.00000,12200.00000,2200.00000,0.00000,0,,0,0,0,1000.00000,,77,3,120,360
2022-01-27,895949.71854,197734.03854,698215.68000,18200.00000,6125,19,86,5,80.00000,17200.00000,1000.00000,0.00000,0,,0,0,0,1000.00000,,80,3,120,360
2022-01-28,895794.29934,196127.09934,699667.20000,14000.00000,6066,21,65,10,73.00000,13000.00000,2000.00000,0.00000,0,,0,0,0,1000.00000,,73,3,120,360
2022-01-29,890641.64378,191717.48378,698924.16000,15400.00000,6002,23,72,10,98.00000,14400.00000,2000.00000,0.00000,0,,0,0,0,1000.00000,,98,3,120,360
2022-01-30,888084.51242,189436.83242,698647.68000,14600.00000,5933,14,68,8,76.00000,13600.00000,1600.00000,0.00000,0,,0,0,0,1000.00000,,76,3,120,360
2022-01-31,880924.70158,181188.38158,699736.32000,12600.00000,5891,24,58,3,86.00000,11600.00000,600.00000,0.00000,0,,0,0,0,1000.00000,,86,3,120,360
2022-02-01,877697.02622,177148.54622,700548.48000,17200.00000,5817,18,81,5,83.00000,16200.00000,1000.00000,0.00000,0,,0,0,0,1000.00000,,83,3,120,360
2022-02-02,873842.22729,173691.18729,700151.04000,15000.00000,5753,19,70,6,69.00000,14000.00000,1200.00000,0.00000,0,,0,0,0,1000.00000,,69,3,120,360
2022-02-03,873059.15726,172527.95726,700531.20000,12200.00000,5698,14,56,6,62.00000,11200.00000,1200.00000,0.00000,0,,0,0,0,1000.00000,,62,3,120,360
2022-02-04,871198.37395,170874.53395,700323.84000,14400.00000,5633,11,67,6,77.00000,13400.00000,1200.00000,0.00000,0,,0,0,0,1000.00000,,77,3,120,360
2022-02-05,869604.92412,169056.44412,700548.48000,10600.00000,5589,20,48,6,68.00000,9600.00000,1200.00000,0.00000,0,,0,0,0,1000.00000,,68,3,120,360
2022-02-06,866102.49833,166227.93833,699874.56000,12600.00000,5539,18,58,7,68.00000,11600.00000,1400.00000,0.00000,0,,0,0,0,1000.00000,,68,3,120,360
2022-02-07,865316.24848,164076.56848,701239.68000,14200.00000,5488,23,66,5,89.00000,13200.00000,1000.00000,0.00000,0,,0,0,0,1000.00000,,89,3,120,360
2022-02-08,862025.16669,162340.68669,699684.48000,13400.00000,5428,15,62,9,90.00000,12400.00000,1800.00000,0.00000,0,,0,0,0,1000.00000,,90,3,120,360
2022-02-09,860595.95944,161032.43944,699563.52000,15400.00000,5361,13,72,4,83.00000,14400.00000,800.00000,0.00000,0,,0,0,0,1000.00000,,83,3,120,360
2022-02-10,853964.65621,156111.85621,697852.80000,15800.00000,5286,17,74,9,81.00000,14800.00000,1800.00000,0.00000,0,,0,0,0,1000.00000,,81,3,120,360
2022-02-11,851777.44224,154391.20224,697386.24000,15800.00000,5214,11,74,5,76.00000,14800.00000,1000.00000,0.00000,0,,0,0,0,1000.00000,,76,3,120,360
2022-02-12,853123.88729,153854.12729,699269.76000,12800.00000,5175,25,59,1,80.00000,11800.00000,200.00000,0.00000,0,,0,0,0,1000.00000,,80,3,120,360
2022-02-13,851647.74909,150390.78909,701256.96000,18800.00000,5099,25,89,5,74.00000,17800.00000,1000.00000,0.00000,0,,0,0,0,1000.00000,,74,3,120,360
2022-02-14,848260.97545,147436.01545,700824.96000,14200.00000,5032,17,66,4,82.00000,13200.00000,800.00000,0.00000,0,,0,0,0,1000.00000,,82,3,120,360
2022-02-15,843879.79253,144972.91253,698906.88000,15400.00000,4969,21,72,5,60.00000,14400.00000,1000.00000,0.00000,0,,0,0,0,1000.00000,,60,3,120,360
2022-02-16,839894.23316,141315.67316,698578.56000,15600.00000,4901,18,73,6,70.00000,14600.00000,1200.00000,0.00000,0,,0,0,0,1000.00000,,70,3,120,360
2022-02-17,837321.90857,138864.30857,698457.60000,13400.00000,4851,16,62,2,82.00000,12400.00000,400.00000,0.00000,0,,0,0,0,1000.00000,,82,3,120,360
