Program Name,Simulation,Mitigated Methane (kg),Total Cost ($),Mitigation Ratio ($/tonne CO2e),Value of Mitigated Methane ($)
P_aircraft,0,16100496.040410578,455550.0,1.0105056897817146,2623357.2864818
P_aircraft,1,18588935.323157232,467750.0,0.898672078440468,3028814.6902770754
P_aircraft,2,25340745.742585387,469350.0,0.6614840845757134,4128930.5510738026
P_aircraft,3,18153562.541777465,460150.0,0.9052729200457797,2957876.605170765
P_aircraft,4,18948398.8736862,429950.0,0.8103775546007351,3087384.396585374
P_drone,0,16042122.627312953,461300.0,1.0269837965176778,2613846.1311607393
P_drone,1,18553977.21491408,473300.0,0.9110484093396417,3023118.7410497274
P_drone,2,24019385.497960843,476100.0,0.7079103430857949,3913632.8349597855
P_drone,3,18381269.46728555,466900.0,0.9071734696930307,2994978.357856813
P_drone,4,18902424.266523384,435500.0,0.8228347438014685,3079893.458393719
P_OGI,0,15704024.692357356,498040.0,1.1326486811880325,2558757.6618996644
P_OGI,1,15673660.26934534,508040.0,1.157629130814609,2553810.191327425
P_OGI,2,24502484.967876054,515640.0,0.7515855763143281,3992347.3361351946
P_OGI,3,17060239.091695733,502840.0,1.052656491626367,2779734.389424461
P_OGI,4,17393486.561643593,476040.0,0.9774594938843605,2834032.5412512817
P_stationary,0,7604084.354550188,794500.0,3.7315472418478306,1238982.33001415
P_stationary,1,10303695.80279209,837300.0,2.9022180003089937,1678847.3717892529
P_stationary,2,7849527.793893072,829500.0,3.774112376931544,1278974.00687946
P_stationary,3,7567426.337936314,770100.0,3.634468338422152,1233009.4037918393
P_stationary,4,8378605.653976969,809900.0,3.4522450625505368,1365180.062635982
P_truck,0,16265113.475422896,458100.0,1.0058776602103543,2650179.4630493796
P_truck,1,18673438.375938646,472300.0,0.9033075110897597,3042583.315708719
P_truck,2,24073131.89786768,475500.0,0.7054396963881164,3922390.0812870967
P_truck,3,18293760.3230871,465300.0,0.908389355133568,2980719.9306325456
P_truck,4,19084782.50931534,435700.0,0.815346691958321,3109606.2587805884
