Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),drone Deployment Cost ($),drone Sites flagged for Follow-Up,drone Leaks tagged for repair,drone Sites Visited,drone Travel Time (Minutes),drone Survey Time (Minutes),OGI_FU Deployment Cost ($),OGI_FU Sites flagged for Follow-Up,OGI_FU Leaks tagged for repair,OGI_FU Sites Visited,OGI_FU Travel Time (Minutes),OGI_FU Survey Time (Minutes)
2022-01-01,17659.82442,12155.19032,5504.63410,500.00000,6517,6559,0,31,0.00000,0.00000,6200.00000,500.00000,0,,9,300,180,0.00000,,0,0,0,0
2022-01-02,17670.58722,12150.05099,5520.53623,500.00000,6518,23,0,15,0.00000,0.00000,3000.00000,500.00000,0,,9,300,180,0.00000,,0,0,0,0
2022-01-03,17688.23971,12159.88276,5528.35695,500.00000,6517,16,0,13,0.00000,0.00000,2600.00000,500.00000,0,,9,300,180,0.00000,,0,0,0,0
2022-01-04,17689.95282,12159.65931,5530.29351,1500.00000,6518,20,0,13,53.00000,0.00000,2600.00000,500.00000,2,,9,300,180,1000.00000,,53,2,60,240
2022-01-05,17669.54446,12135.75024,5533.79422,500.00000,6525,26,0,16,0.00000,0.00000,3200.00000,500.00000,0,,9,300,180,0.00000,,0,0,0,0
2022-01-06,17670.28929,12135.30334,5534.98595,500.00000,6534,20,0,10,0.00000,0.00000,2000.00000,500.00000,0,,9,300,180,0.00000,,0,0,0,0
2022-01-07,17686.19142,12153.40273,5532.78870,1500.00000,6540,19,0,9,66.00000,0.00000,1800.00000,500.00000,3,,9,300,180,1000.00000,,66,3,120,360
2022-01-08,17687.04798,12152.28548,5534.76250,1500.00000,6542,16,0,11,49.00000,0.00000,2200.00000,500.00000,2,,9,300,180,1000.00000,,49,2,60,240
2022-01-09,17697.58733,12164.35174,5533.23559,1500.00000,6543,15,0,12,49.00000,0.00000,2400.00000,500.00000,2,,9,300,180,1000.00000,,49,2,60,240
2022-01-10,17723.28399,12190.27185,5533.01215,1000.00000,6547,16,0,8,19.00000,0.00000,1600.00000,500.00000,1,,9,300,180,500.00000,,19,1,30,120
2022-01-11,17698.55561,12177.98214,5520.57347,1000.00000,6542,11,0,11,14.00000,0.00000,2200.00000,500.00000,1,,9,300,180,500.00000,,14,1,30,120
