Program Name,Simulation,"Average ""True"" Daily Emissions (Kg Methane)","Average ""True"" Mitigable Daily Emissions (Kg Methane)","Average ""True"" Non-Mitigable Daily Emissions (Kg Methane)","95th Percentile ""True"" Daily Emissions (Kg Methane)","95th Percentile ""True"" Mitigable Daily Emissions (Kg Methane)","95th Percentile ""True"" Non-Mitigable Daily Emissions (Kg Methane)","5th Percentile ""True"" Daily Emissions (Kg Methane)","5th Percentile ""True"" Mitigable Daily Emissions (Kg Methane)","5th Percentile ""True"" Non-Mitigable Daily Emissions (Kg Methane)",Average Daily Cost ($),Total Cost ($),95th Percentile Daily Cost ($),5th Percentile Daily Cost ($)
P_aircraft,0,932.1325745205481,624.9678604383562,307.1647138082192,971.90725,672.58213,336.55175,889.43959,575.515794,263.22317,23.715068493150685,8656.0,0.0,0.0
P_aircraft,1,1003.2637036438355,687.228156849315,316.03554589041096,1041.79471,714.545896,339.53108,969.02475,662.66099,295.90634,22.07123287671233,8056.0,0.0,0.0
P_aircraft,2,991.6822998630137,666.7020518356164,324.9802489041096,1112.2557,772.01703,356.88563,911.926034,588.11833,298.11849,40.58082191780822,14812.0,0.0,0.0
P_aircraft,3,981.298339780822,631.0677179452055,350.230622739726,1109.112516,742.6111159999999,372.97398,906.38449,545.70767,322.14673,29.073972602739726,10612.0,0.0,0.0
P_aircraft,4,944.4610538630137,648.999976328767,295.461077369863,1009.17113,709.89815,329.84828,885.827162,600.85494,263.26041,21.523287671232875,7856.0,0.0,0.0
P_drone,0,932.1325745205481,624.9678604383562,307.1647138082192,971.90725,672.58213,336.55175,889.43959,575.515794,263.22317,19.605479452054794,7156.0,0.0,0.0
P_drone,1,1003.2637036438355,687.228156849315,316.03554589041096,1041.79471,714.545896,339.53108,969.02475,662.66099,295.90634,17.96164383561644,6556.0,0.0,0.0
P_drone,2,991.6822998630137,666.7020518356164,324.9802489041096,1112.2557,772.01703,356.88563,911.926034,588.11833,298.11849,36.47123287671233,13312.0,0.0,0.0
P_drone,3,981.298339780822,631.0677179452055,350.230622739726,1109.112516,742.6111159999999,372.97398,906.38449,545.70767,322.14673,24.964383561643835,9112.0,0.0,0.0
P_drone,4,944.4610538630137,648.999976328767,295.461077369863,1009.17113,709.89815,329.84828,885.827162,600.85494,263.26041,17.413698630136988,6356.0,0.0,0.0
P_none,0,955.6755507671232,648.5108366027397,307.1647138082192,997.648598,683.75459,336.55175,900.26198,610.86546,263.22317,0.0,0.0,0.0,0.0
P_none,1,1035.725058219178,719.6895123835615,316.03554589041096,1064.88447,757.0012459999999,339.53108,1005.610842,689.340824,295.90634,0.0,0.0,0.0,0.0
P_none,2,1044.3030594246572,719.3228107671234,324.9802489041096,1121.45436,785.0217759999999,356.88563,982.15612,664.4932699999999,298.11849,0.0,0.0,0.0,0.0
P_none,3,1006.3907685479452,656.1601465753425,350.230622739726,1113.17929,747.3482399999999,372.97398,935.11261,584.76659,322.14673,0.0,0.0,0.0,0.0
P_none,4,971.3410756164384,675.8799986301369,295.461077369863,1017.461098,714.724656,329.84828,925.8692599999999,649.2540339999999,263.26041,0.0,0.0,0.0,0.0
P_OGI,0,790.7945189863012,483.62980542465755,307.1647138082192,946.3968,656.672546,336.55175,647.1983,315.86781,263.22317,115.2,42048.0,0.0,0.0
P_OGI,1,857.0103778630138,540.9748318082192,316.03554589041096,1028.9165899999998,703.239366,339.53108,682.47348,375.17123,295.90634,117.3917808219178,42848.0,0.0,0.0
P_OGI,2,884.0844635616439,559.1042152876712,324.9802489041096,1109.09017,758.16318,356.88563,738.08999,402.11920399999997,298.11849,116.2958904109589,42448.0,0.0,0.0
P_OGI,3,897.4332588767122,547.2026368219177,350.230622739726,1102.9006259999999,737.069576,372.97398,743.51236,382.09816,322.14673,104.78904109589041,38248.0,0.0,0.0
P_OGI,4,818.986668,523.5255905479453,295.461077369863,989.44801,702.52433,329.84828,664.10596,345.363104,263.26041,120.67945205479452,44048.0,0.0,0.0
P_stationary,0,408.2941551780822,101.12944098630138,307.1647138082192,933.28778,619.9821879999998,336.55175,293.85060999999996,25.651970000000002,263.22317,2396.246575342466,874630.0,5742.0,30.0
P_stationary,1,430.9245613972602,114.88901517808219,316.03554589041096,1024.1645720000001,705.2951,339.53108,343.1882,34.3218,295.90634,2424.7397260273974,885030.0,5742.0,30.0
P_stationary,2,445.4132528219179,120.43300435616437,324.9802489041096,1105.79057,748.6442460000001,356.88563,339.099078,36.86912,298.11849,2422.5479452054797,884230.0,5742.0,30.0
P_stationary,3,451.8614460821917,101.63082441095891,350.230622739726,927.61217,574.93483,372.97398,372.929286,37.22664,322.14673,2411.5890410958905,880230.0,5742.0,30.0
P_stationary,4,405.584196,110.12311843835616,295.461077369863,1016.43323,682.54797,329.84828,303.987756,28.6015,263.26041,2410.4931506849316,879830.0,5742.0,30.0
P_truck,0,825.4499615068494,518.2852471780822,307.1647138082192,943.84948,649.56686,336.55175,693.6087,365.25007999999997,263.22317,98.88219178082191,36092.0,0.0,0.0
P_truck,1,886.0385731232875,570.0030263287671,316.03554589041096,1030.62225,704.26723,339.53108,715.3801,411.861594,295.90634,112.03287671232877,40892.0,0.0,0.0
P_truck,2,863.0098361369863,538.0295873424657,324.9802489041096,1114.5050899999999,758.61008,356.88563,706.3602,384.06451,298.11849,116.41643835616438,42492.0,0.0,0.0
P_truck,3,871.3013319178083,521.0707103013698,350.230622739726,1103.5262859999998,737.0248859999999,372.97398,683.82907,322.705354,322.14673,112.58082191780822,41092.0,0.0,0.0
P_truck,4,780.5644225479451,485.1033456986301,295.461077369863,987.7498019999998,695.1505,329.84828,600.899624,283.3336,263.26041,121.8958904109589,44492.0,0.0,0.0
