Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),aircraft_mdl_high Deployment Cost ($),aircraft_mdl_high Sites flagged for Follow-Up,aircraft_mdl_high Leaks tagged for repair,aircraft_mdl_high Sites Visited,aircraft_mdl_high Travel Time (Minutes),aircraft_mdl_high Survey Time (Minutes),OGI_FU_mdl_high Deployment Cost ($),OGI_FU_mdl_high Sites flagged for Follow-Up,OGI_FU_mdl_high Leaks tagged for repair,OGI_FU_mdl_high Sites Visited,OGI_FU_mdl_high Travel Time (Minutes),OGI_FU_mdl_high Survey Time (Minutes)
2022-01-01,40653.93763,7217.13763,33436.80000,250.00000,344,346,0,0,0.00000,0.00000,0.00000,250.00000,0,,10,20,10,0.00000,,0,0,0,0
2022-01-02,40670.63804,7233.83804,33436.80000,0.00000,346,2,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-03,40584.23804,7233.83804,33350.40000,1000.00000,345,0,0,0,62.00000,0.00000,0.00000,0.00000,10,,0,0,0,1000.00000,,62,3,120,360
2022-01-04,40607.60476,7257.20476,33350.40000,1000.00000,345,1,0,1,54.00000,0.00000,200.00000,0.00000,0,,0,0,0,1000.00000,,54,3,120,360
2022-01-05,40730.45121,7276.37121,33454.08000,1000.00000,347,3,0,1,57.00000,0.00000,200.00000,0.00000,0,,0,0,0,1000.00000,,57,3,120,360
2022-01-06,40730.90414,7276.82414,33454.08000,500.00000,348,1,0,0,16.00000,0.00000,0.00000,0.00000,0,,0,0,0,500.00000,,16,1,30,120
2022-01-07,40730.90414,7276.82414,33454.08000,0.00000,348,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-08,39783.68287,7280.00287,32503.68000,0.00000,347,1,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-09,39791.80789,7288.12789,32503.68000,0.00000,348,1,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-10,39705.40789,7288.12789,32417.28000,0.00000,347,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-11,39705.40789,7288.12789,32417.28000,0.00000,347,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-12,38927.80789,7288.12789,31639.68000,0.00000,347,1,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-13,38929.66505,7289.98505,31639.68000,0.00000,348,1,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-14,38929.66505,7289.98505,31639.68000,0.00000,348,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-15,38929.66505,7289.98505,31639.68000,0.00000,348,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-16,38977.88734,7338.20734,31639.68000,0.00000,349,1,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-17,38162.40208,7386.72208,30775.68000,0.00000,350,2,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-18,36475.57591,5699.89591,30775.68000,10600.00000,298,1,53,0,0.00000,10600.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-19,34183.34287,3407.66287,30775.68000,9600.00000,250,0,48,0,0.00000,9600.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-20,31605.97384,830.29384,30775.68000,9200.00000,204,0,46,0,0.00000,9200.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-21,31188.58910,412.90910,30775.68000,2800.00000,191,1,14,0,0.00000,2800.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-22,31188.58910,412.90910,30775.68000,0.00000,191,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-23,31102.18910,412.90910,30689.28000,0.00000,190,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-24,30929.38910,412.90910,30516.48000,0.00000,188,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-25,30929.38910,412.90910,30516.48000,0.00000,188,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-26,30929.38910,412.90910,30516.48000,0.00000,188,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-27,30936.66741,420.18741,30516.48000,0.00000,189,1,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-28,30974.50837,458.02837,30516.48000,0.00000,193,4,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-29,30981.38211,464.90211,30516.48000,0.00000,194,1,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-30,31004.14539,487.66539,30516.48000,0.00000,195,1,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-31,31112.10167,595.62167,30516.48000,0.00000,196,1,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-01,31222.79295,602.63295,30620.16000,0.00000,196,2,0,2,0.00000,0.00000,400.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-02,31223.58179,603.42179,30620.16000,0.00000,197,1,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-03,31223.58179,603.42179,30620.16000,0.00000,197,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-04,31225.33511,605.17511,30620.16000,0.00000,197,1,0,1,0.00000,0.00000,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-05,31316.30302,609.74302,30706.56000,0.00000,199,3,0,1,0.00000,0.00000,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-06,31310.49655,603.93655,30706.56000,0.00000,200,2,0,1,0.00000,0.00000,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-07,31332.04501,625.48501,30706.56000,0.00000,200,2,0,1,0.00000,0.00000,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-08,31331.33987,624.77987,30706.56000,0.00000,200,1,0,1,0.00000,0.00000,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-09,31329.59891,623.03891,30706.56000,0.00000,199,0,0,1,0.00000,0.00000,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
