Program Name,Simulation,"Total ""True"" Mitigated Emissions (Kg Methane)","Total ""True"" Emissions (Kg Methane)","Total ""Estimated"" Emissions (Kg Methane)","Total ""True"" Mitigable Emissions (Kg Methane)","Total ""True"" Non-Mitigable Emissions (Kg Methane)","Average ""True"" Emissions Rate (g/s)","95th Percentile ""True"" Emissions Rate (g/s)","5th Percentile ""True"" Emissions Rate (g/s)","Average ""True"" Emissions Amount (Kg Methane)","95th Percentile ""True"" Emissions Amount (Kg Methane)","5th Percentile ""True"" Emissions Amount (Kg Methane)","Year 2022 ""True"" Mitigated Emissions (Kg Methane)","Year 2022 ""True"" Emissions (Kg Methane)","Year 2022 ""Estimated"" Emissions (Kg Methane)"
P_aircraft,0,0.0,368120.2519675296,0.0,278655.0232316544,89465.22873587521,0.031782054453188595,0.095690057,0.002586218,499.48473808348655,2012.651749532158,10.9490125248,0.0,198084.8014928835,0.0
P_aircraft,1,21423.863669270402,336077.56018005125,0.0,253293.31401877443,82784.2461612768,0.03200078927679782,0.095690057,0.002586218,456.00754434199627,1663.9369080364786,11.88749820672,21405.915409032677,169802.66223360418,19928.98833442561
P_aircraft,2,0.0,373968.1038970944,0.0,279367.82614056964,94600.2777565248,0.03116806950988142,0.095690057,0.002586218,492.71159933741023,1871.543579820477,12.133293471360002,0.0,316134.70323727257,0.0
P_aircraft,3,16108.453804665602,331340.5482618528,0.0,234557.5442596416,96783.00400221121,0.030260518983561635,0.095690057,0.002586218,453.8911620025381,1791.0459998596796,19.52946288432,16108.453804665602,169161.818073054,9433.280946124803
P_aircraft,4,0.0,362316.7542920256,0.0,291434.30722296,70882.4470690656,0.03080399110377358,0.095690057,0.002586218,488.2975125229455,1775.0470340318395,16.289448546240003,0.0,189256.02141769227,0.0
P_drone,0,0.0,368120.2519675296,0.0,278655.0232316544,89465.22873587521,0.031782054453188595,0.095690057,0.002586218,499.48473808348655,2012.651749532158,10.9490125248,0.0,198084.8014928835,0.0
P_drone,1,21423.863669270402,336077.56018005125,0.0,253293.31401877443,82784.2461612768,0.03200078927679782,0.095690057,0.002586218,456.00754434199627,1663.9369080364786,11.88749820672,21405.915409032677,169802.66223360418,19928.98833442561
P_drone,2,0.0,373968.1038970944,0.0,279367.82614056964,94600.2777565248,0.03116806950988142,0.095690057,0.002586218,492.71159933741023,1871.543579820477,12.133293471360002,0.0,316134.70323727257,0.0
P_drone,3,16108.453804665602,331340.5482618528,0.0,234557.5442596416,96783.00400221121,0.030260518983561635,0.095690057,0.002586218,453.8911620025381,1791.0459998596796,19.52946288432,16108.453804665602,169161.818073054,9433.280946124803
P_drone,4,0.0,362316.7542920256,0.0,291434.30722296,70882.4470690656,0.03080399110377358,0.095690057,0.002586218,488.2975125229455,1775.0470340318395,16.289448546240003,0.0,189256.02141769227,0.0
P_none,0,0.0,368120.2519675296,0.0,278655.0232316544,89465.22873587521,0.031782054453188595,0.095690057,0.002586218,499.48473808348655,2012.651749532158,10.9490125248,0.0,198084.8014928835,0.0
P_none,1,0.0,357325.7927671296,0.0,274541.54660585284,82784.2461612768,0.03200078927679782,0.095690057,0.002586218,484.8382534153726,1752.6909440851182,11.88749820672,0.0,185609.14037703024,0.0
P_none,2,0.0,373968.1038970944,0.0,279367.82614056964,94600.2777565248,0.03116806950988142,0.095690057,0.002586218,492.71159933741023,1871.543579820477,12.133293471360002,0.0,316134.70323727257,0.0
P_none,3,0.0,347449.0020665184,0.0,250665.9980643072,96783.00400221121,0.030260518983561635,0.095690057,0.002586218,475.9575370774225,1810.6089825312,19.52946288432,0.0,180095.69832859366,0.0
P_none,4,0.0,362316.7542920256,0.0,291434.30722296,70882.4470690656,0.03080399110377358,0.095690057,0.002586218,488.2975125229455,1775.0470340318395,16.289448546240003,0.0,189256.02141769227,0.0
P_OGI,0,120939.6522930912,247320.47888184962,0.0,157855.2501459744,89465.22873587521,0.031782054453188595,0.095690057,0.002586218,335.57731191567115,1574.5125376051185,10.770253136640001,120901.607338322,109982.5516967267,31194.92500706858
P_OGI,1,130511.76964329601,227237.9062820544,0.0,144453.6601207776,82784.2461612768,0.03200078927679782,0.095690057,0.002586218,308.32823104756363,1357.1411427532796,13.004743484160002,130493.82138305836,93543.93595904045,21678.669951925986
P_OGI,2,108295.5550635072,265950.5196554784,0.0,171350.24189895362,94600.2777565248,0.03116806950988142,0.095690057,0.002586218,350.39594157507037,1683.8462328969588,11.842809465600002,108295.55506350717,237918.0167376466,36080.64196153893
P_OGI,3,109240.9686991872,238472.8206850368,0.0,141689.8166828256,96783.00400221121,0.030260518983561635,0.095690057,0.002586218,326.6750968288175,1500.4949873313574,19.462428385920003,109217.18093441888,104834.85142210466,39124.02038287668
P_OGI,4,136679.6383870176,226006.47745545598,0.0,155124.0303863904,70882.4470690656,0.03080399110377358,0.095690057,0.002586218,304.59093996692184,1468.2847825656,16.73634686112,136644.37435852728,200877.25986408416,5983.29917233868
