Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),OGI_mdl_high Deployment Cost ($),OGI_mdl_high Sites flagged for Follow-Up,OGI_mdl_high Leaks tagged for repair,OGI_mdl_high Sites Visited,OGI_mdl_high Travel Time (Minutes),OGI_mdl_high Survey Time (Minutes)
2022-01-01,1021.98222,818.04757,203.93465,2876.00000,384,386,0,2,12,0.00000,400.00000,2876.00000,,12,3,180,300
2022-01-02,1030.24984,826.31519,203.93465,2876.00000,385,1,0,0,25,0.00000,0.00000,2876.00000,,25,3,180,360
2022-01-03,1026.00430,822.06966,203.93465,2876.00000,383,0,0,2,20,0.00000,400.00000,2876.00000,,20,3,180,300
2022-01-04,1020.64152,816.70688,203.93465,2876.00000,381,0,0,2,15,0.00000,400.00000,2876.00000,,15,3,180,360
2022-01-05,1020.86497,816.93032,203.93465,0.00000,382,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-06,1006.56422,811.56754,194.99668,0.00000,379,0,0,2,0,0.00000,400.00000,0.00000,,0,0,0,0
2022-01-07,1006.56422,811.56754,194.99668,0.00000,379,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-08,1006.56422,811.56754,194.99668,0.00000,379,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-09,1006.34077,811.34409,194.99668,0.00000,378,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-10,1003.65938,808.66270,194.99668,0.00000,377,1,0,2,0,0.00000,400.00000,0.00000,,0,0,0,0
2022-01-11,1003.65938,808.66270,194.99668,0.00000,377,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-12,1001.68558,808.66270,193.02288,0.00000,376,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-13,1004.36697,811.34409,193.02288,0.00000,377,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-14,1002.13248,808.66270,193.46978,0.00000,377,2,0,2,0,0.00000,400.00000,0.00000,,0,0,0,0
2022-01-15,1017.55048,815.81308,201.73740,0.00000,380,4,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-16,949.84536,748.10797,201.73740,1800.00000,371,0,9,0,0,1800.00000,0.00000,0.00000,,0,0,0,0
2022-01-17,814.88204,613.14464,201.73740,5200.00000,345,0,26,0,0,5200.00000,0.00000,0.00000,,0,0,0,0
2022-01-18,695.56016,493.82276,201.73740,4200.00000,324,0,21,0,0,4200.00000,0.00000,0.00000,,0,0,0,0
2022-01-19,629.82885,426.11765,203.71120,2200.00000,313,1,11,1,0,2200.00000,200.00000,0.00000,,0,0,0,0
2022-01-20,629.82885,426.11765,203.71120,0.00000,313,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-21,625.13641,421.87211,203.26430,0.00000,310,0,0,2,0,0.00000,400.00000,0.00000,,0,0,0,0
2022-01-22,624.42883,419.19072,205.23810,0.00000,310,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-23,621.74743,416.50933,205.23810,0.00000,309,1,0,2,0,0.00000,400.00000,0.00000,,0,0,0,0
2022-01-24,627.55711,422.31901,205.23810,0.00000,309,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-25,624.87572,419.63762,205.23810,0.00000,308,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-26,621.97088,416.73278,205.23810,0.00000,306,0,0,2,0,0.00000,400.00000,0.00000,,0,0,0,0
2022-01-27,627.55711,414.05139,213.50572,0.00000,306,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-28,628.26470,416.73278,211.53192,0.00000,306,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-29,628.04125,416.50933,211.53192,0.00000,305,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-30,628.48815,416.95623,211.53192,0.00000,306,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-31,628.26470,416.73278,211.53192,0.00000,306,2,0,2,0,0.00000,400.00000,0.00000,,0,0,0,0
2022-02-01,628.48815,417.17968,211.30847,0.00000,307,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-02,636.75577,417.17968,219.57609,0.00000,308,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-03,635.48956,419.86107,215.62849,0.00000,307,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-04,637.05371,421.42522,215.62849,0.00000,308,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-05,634.59576,418.96728,215.62849,0.00000,308,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-06,625.88125,418.96728,206.91397,0.00000,308,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-07,626.10469,418.74383,207.36087,0.00000,308,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-08,618.28397,410.25276,208.03122,0.00000,307,1,0,2,0,0.00000,400.00000,0.00000,,0,0,0,0
2022-02-09,626.99849,410.25276,216.74574,0.00000,309,3,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-10,629.67988,412.93415,216.74574,0.00000,310,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-11,630.12678,413.38104,216.74574,0.00000,312,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-12,634.14887,417.40313,216.74574,0.00000,313,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-13,639.51165,422.76591,216.74574,0.00000,315,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-14,636.60681,419.86107,216.74574,0.00000,313,0,0,2,0,0.00000,400.00000,0.00000,,0,0,0,0
2022-02-15,635.71301,418.29693,217.41608,0.00000,313,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-16,637.68681,418.29693,219.38988,0.00000,314,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-17,638.13371,418.29693,219.83678,0.00000,315,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-18,637.46336,418.29693,219.16644,0.00000,314,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-19,646.40133,418.29693,228.10440,0.00000,315,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-20,649.08272,420.97832,228.10440,0.00000,316,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-21,651.76411,423.65971,228.10440,0.00000,314,1,0,3,0,0.00000,600.00000,0.00000,,0,0,0,0
2022-02-22,649.08272,420.97832,228.10440,0.00000,313,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-23,649.08272,420.97832,228.10440,0.00000,313,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-24,649.08272,420.97832,228.10440,0.00000,313,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-25,649.08272,420.97832,228.10440,0.00000,313,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-26,649.30617,421.20177,228.10440,0.00000,314,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-27,637.68681,418.52038,219.16644,0.00000,311,1,0,2,0,0.00000,400.00000,0.00000,,0,0,0,0
2022-02-28,634.78197,423.88316,210.89881,0.00000,312,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-01,634.78197,423.88316,210.89881,0.00000,312,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-02,630.31299,419.41417,210.89881,0.00000,311,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-03-03,630.53644,419.63762,210.89881,0.00000,312,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-04,639.25096,428.35214,210.89881,0.00000,314,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-05,639.25096,428.35214,210.89881,0.00000,314,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-06,639.69785,427.90524,211.79261,0.00000,314,2,0,2,0,0.00000,400.00000,0.00000,,0,0,0,0
2022-03-07,650.19997,438.40736,211.79261,0.00000,316,3,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-03-08,644.39029,432.59768,211.79261,0.00000,316,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-03-09,654.44550,442.65289,211.79261,0.00000,319,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-10,654.66895,442.87634,211.79261,0.00000,320,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-11,651.98756,440.19495,211.79261,0.00000,319,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-03-12,651.98756,440.19495,211.79261,0.00000,319,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-13,657.35034,445.55773,211.79261,0.00000,321,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-14,651.54066,440.19495,211.34571,0.00000,318,0,0,2,0,0.00000,400.00000,0.00000,,0,0,0,0
2022-03-15,651.54066,440.19495,211.34571,0.00000,318,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-16,653.06757,440.19495,212.87262,0.00000,318,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-17,650.38618,437.51356,212.87262,0.00000,317,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-03-18,647.92823,435.05562,212.87262,0.00000,317,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-03-19,653.29102,440.41840,212.87262,0.00000,319,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-20,660.25518,440.41840,219.83678,0.00000,319,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-21,660.25518,440.41840,219.83678,0.00000,319,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-22,663.16002,443.32324,219.83678,0.00000,318,1,0,2,0,0.00000,400.00000,0.00000,,0,0,0,0
2022-03-23,660.47863,440.64185,219.83678,0.00000,317,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-03-24,660.47863,440.64185,219.83678,0.00000,317,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-25,663.16002,443.32324,219.83678,0.00000,318,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-03-26,669.86350,450.02672,219.83678,0.00000,318,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-03-27,669.86350,450.02672,219.83678,0.00000,318,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-28,669.86350,450.02672,219.83678,0.00000,318,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-29,666.51176,446.67498,219.83678,0.00000,317,1,0,2,0,0.00000,400.00000,0.00000,,0,0,0,0
2022-03-30,671.87454,452.03776,219.83678,0.00000,319,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
