Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),OGI Deployment Cost ($),OGI Sites flagged for Follow-Up,OGI Leaks tagged for repair,OGI Sites Visited,OGI Travel Time (Minutes),OGI Survey Time (Minutes)
2022-01-01,846484.75953,176435.47953,670049.28000,2876.00000,6488,6525,0,27,45,0.00000,5400.00000,2876.00000,,45,3,180,300
2022-01-02,846783.18169,176457.42169,670325.76000,2876.00000,6493,21,0,14,65,0.00000,2800.00000,2876.00000,,65,3,180,360
2022-01-03,846367.54591,175160.50591,671207.04000,2876.00000,6489,18,0,15,51,0.00000,3000.00000,2876.00000,,51,3,180,300
2022-01-04,846536.01063,175069.77063,671466.24000,2876.00000,6491,20,0,13,64,0.00000,2600.00000,2876.00000,,64,3,180,360
2022-01-05,845442.42617,175099.38617,670343.04000,2876.00000,6496,20,0,12,42,0.00000,2400.00000,2876.00000,,42,3,180,300
2022-01-06,844173.26236,175005.26236,669168.00000,2876.00000,6496,17,0,12,61,0.00000,2400.00000,2876.00000,,61,3,180,360
2022-01-07,844835.89798,175166.77798,669669.12000,2876.00000,6496,18,0,13,45,0.00000,2600.00000,2876.00000,,45,3,180,300
2022-01-08,845560.44521,174819.96521,670740.48000,2876.00000,6500,15,0,9,49,0.00000,1800.00000,2876.00000,,49,3,180,360
2022-01-09,844227.52146,174800.32146,669427.20000,2876.00000,6491,10,0,13,46,0.00000,2600.00000,2876.00000,,46,3,180,300
2022-01-10,844148.23769,174427.27769,669720.96000,2876.00000,6489,15,0,10,72,0.00000,2000.00000,2876.00000,,72,3,180,360
2022-01-11,846392.65443,174356.17443,672036.48000,2876.00000,6498,18,0,7,41,0.00000,1400.00000,2876.00000,,41,3,180,300
2022-01-12,846000.27648,174637.71648,671362.56000,2876.00000,6499,14,0,8,66,0.00000,1600.00000,2876.00000,,66,3,180,360
2022-01-13,849702.99463,177994.83463,671708.16000,2876.00000,6506,17,0,5,44,0.00000,1000.00000,2876.00000,,44,3,180,300
2022-01-14,849306.98725,178082.66725,671224.32000,2876.00000,6512,15,0,5,63,0.00000,1000.00000,2876.00000,,63,3,180,360
2022-01-15,849557.41552,178298.53552,671258.88000,2876.00000,6515,19,0,10,42,0.00000,2000.00000,2876.00000,,42,3,180,300
2022-01-16,847116.48243,174682.56243,672433.92000,10476.00000,6483,23,38,12,69,7600.00000,2400.00000,2876.00000,,69,3,180,360
2022-01-17,843693.49462,173264.05462,670429.44000,13676.00000,6433,19,54,8,41,10800.00000,1600.00000,2876.00000,,41,3,180,300
2022-01-18,841176.17561,173027.69561,668148.48000,11276.00000,6390,19,42,10,66,8400.00000,2000.00000,2876.00000,,66,3,180,360
2022-01-19,839140.13481,170421.41481,668718.72000,14076.00000,6339,23,56,13,38,11200.00000,2600.00000,2876.00000,,38,3,180,300
2022-01-20,840289.62035,169877.46035,670412.16000,10276.00000,6308,25,37,12,67,7400.00000,2400.00000,2876.00000,,67,3,180,360
2022-01-21,831960.11891,163085.87891,668874.24000,15276.00000,6248,16,62,8,48,12400.00000,1600.00000,2876.00000,,48,3,180,300
2022-01-22,830974.82907,161910.50907,669064.32000,10876.00000,6209,12,40,8,75,8000.00000,1600.00000,2876.00000,,75,3,180,360
2022-01-23,827118.08569,156965.12569,670152.96000,10076.00000,6181,23,36,12,45,7200.00000,2400.00000,2876.00000,,45,3,180,300
2022-01-24,823090.87946,151952.95946,671137.92000,11276.00000,6140,12,42,8,75,8400.00000,1600.00000,2876.00000,,75,3,180,360
2022-01-25,819271.21201,146388.01201,672883.20000,15276.00000,6085,18,62,6,58,12400.00000,1200.00000,2876.00000,,58,3,180,300
2022-01-26,819327.35604,145614.71604,673712.64000,10476.00000,6052,16,38,7,50,7600.00000,1400.00000,2876.00000,,50,3,180,360
2022-01-27,817879.57387,143475.73387,674403.84000,15276.00000,5990,20,62,15,41,12400.00000,3000.00000,2876.00000,,41,3,180,300
2022-01-28,815551.11940,141561.99940,673989.12000,10276.00000,5955,16,37,10,71,7400.00000,2000.00000,2876.00000,,71,3,180,360
2022-01-29,815614.95117,140589.03117,675025.92000,13876.00000,5907,16,55,5,48,11000.00000,1000.00000,2876.00000,,48,3,180,300
2022-01-30,815915.71280,139818.43280,676097.28000,9676.00000,5882,16,34,5,76,6800.00000,1000.00000,2876.00000,,76,3,180,360
2022-01-31,814671.51900,138867.99900,675803.52000,15476.00000,5839,27,63,5,44,12600.00000,1000.00000,2876.00000,,44,3,180,300
2022-02-01,811143.96963,138053.40963,673090.56000,10276.00000,5805,20,37,6,65,7400.00000,1200.00000,2876.00000,,65,3,180,360
2022-02-02,810344.80146,136044.64146,674300.16000,13676.00000,5764,24,54,9,45,10800.00000,1800.00000,2876.00000,,45,3,180,300
2022-02-03,809790.74620,135542.42620,674248.32000,9076.00000,5735,17,31,6,63,6200.00000,1200.00000,2876.00000,,63,3,180,360
2022-02-04,803985.34381,131776.06381,672209.28000,15076.00000,5676,18,61,8,48,12200.00000,1600.00000,2876.00000,,48,3,180,300
2022-02-05,796858.74448,125997.30448,670861.44000,11876.00000,5637,15,45,3,63,9000.00000,600.00000,2876.00000,,63,3,180,360
2022-02-06,791252.40819,121375.92819,669876.48000,16476.00000,5578,19,68,7,41,13600.00000,1400.00000,2876.00000,,41,3,180,300
2022-02-07,790441.74512,120686.22512,669755.52000,10476.00000,5542,12,38,4,68,7600.00000,800.00000,2876.00000,,68,3,180,360
2022-02-08,788473.88464,119858.84464,668615.04000,16276.00000,5478,13,67,3,49,13400.00000,600.00000,2876.00000,,49,3,180,300
2022-02-09,785705.26086,117124.78086,668580.48000,13276.00000,5428,11,52,5,64,10400.00000,1000.00000,2876.00000,,64,3,180,360
2022-02-10,784264.07756,115718.15756,668545.92000,10676.00000,5397,28,39,10,45,7800.00000,2000.00000,2876.00000,,45,3,180,300
2022-02-11,784071.56756,114817.16756,669254.40000,10276.00000,5362,13,37,7,59,7400.00000,1400.00000,2876.00000,,59,3,180,360
2022-02-12,784061.05390,113165.05390,670896.00000,15876.00000,5310,28,65,11,41,13000.00000,2200.00000,2876.00000,,41,3,180,300
2022-02-13,783779.84851,112797.44851,670982.40000,10676.00000,5276,19,39,4,65,7800.00000,800.00000,2876.00000,,65,3,180,360
2022-02-14,774576.30689,103956.78689,670619.52000,18276.00000,5208,23,77,7,49,15400.00000,1400.00000,2876.00000,,49,3,180,300
2022-02-15,775452.05779,102724.37779,672727.68000,10276.00000,5188,25,37,5,77,7400.00000,1000.00000,2876.00000,,77,3,180,360
2022-02-16,772720.30087,98627.50087,674092.80000,14276.00000,5139,14,57,4,39,11400.00000,800.00000,2876.00000,,39,3,180,300
2022-02-17,770419.04503,96516.32503,673902.72000,10276.00000,5109,17,37,4,91,7400.00000,800.00000,2876.00000,,91,3,180,360
2022-02-18,771347.31573,95526.51573,675820.80000,13476.00000,5068,20,53,4,49,10600.00000,800.00000,2876.00000,,49,3,180,300
2022-02-19,769585.62281,94732.50281,674853.12000,11676.00000,5031,20,44,5,80,8800.00000,1000.00000,2876.00000,,80,3,180,360
2022-02-20,768056.36700,92201.00700,675855.36000,14276.00000,4981,14,57,3,45,11400.00000,600.00000,2876.00000,,45,3,180,300
2022-02-21,768363.12979,91747.44979,676615.68000,10276.00000,4955,17,37,5,55,7400.00000,1000.00000,2876.00000,,55,3,180,360
2022-02-22,766889.04776,87508.56776,679380.48000,15076.00000,4904,18,61,6,44,12200.00000,1200.00000,2876.00000,,44,3,180,300
2022-02-23,770500.76064,87940.76064,682560.00000,10876.00000,4874,19,40,6,84,8000.00000,1200.00000,2876.00000,,84,3,180,360
2022-02-24,768999.87422,86820.03422,682179.84000,13876.00000,4827,16,55,4,41,11000.00000,800.00000,2876.00000,,41,3,180,300
2022-02-25,767966.20756,85717.24756,682248.96000,11076.00000,4791,20,41,6,66,8200.00000,1200.00000,2876.00000,,66,3,180,360
2022-02-26,765290.62752,85167.10752,680123.52000,12476.00000,4748,19,48,4,43,9600.00000,800.00000,2876.00000,,43,3,180,300
2022-02-27,762876.30909,85033.74909,677842.56000,10276.00000,4719,19,37,6,62,7400.00000,1200.00000,2876.00000,,62,3,180,360
2022-02-28,762453.69288,84248.25288,678205.44000,14476.00000,4673,19,58,2,54,11600.00000,400.00000,2876.00000,,54,3,180,300
2022-03-01,760689.92268,82847.36268,677842.56000,11876.00000,4630,12,45,5,86,9000.00000,1000.00000,2876.00000,,86,3,180,360
2022-03-02,758459.74113,81187.42113,677272.32000,16676.00000,4578,25,69,2,36,13800.00000,400.00000,2876.00000,,36,3,180,300
2022-03-03,757742.83009,80280.43009,677462.40000,9476.00000,4546,12,33,3,74,6600.00000,600.00000,2876.00000,,74,3,180,360
2022-03-04,755469.71036,78681.23036,676788.48000,18876.00000,4480,20,80,3,45,16000.00000,600.00000,2876.00000,,45,3,180,300
2022-03-05,753457.88342,76790.36342,676667.52000,10876.00000,4450,14,40,1,61,8000.00000,200.00000,2876.00000,,61,3,180,360
2022-03-06,746937.46127,71807.86127,675129.60000,17876.00000,4385,18,75,3,40,15000.00000,600.00000,2876.00000,,40,3,180,300
2022-03-07,744843.32542,71389.88542,673453.44000,10476.00000,4348,15,38,6,67,7600.00000,1200.00000,2876.00000,,67,3,180,360
2022-03-08,740637.56931,69136.76931,671500.80000,12876.00000,4303,16,50,6,49,10000.00000,1200.00000,2876.00000,,49,3,180,300
2022-03-09,739548.55833,68514.31833,671034.24000,11076.00000,4268,14,41,3,61,8200.00000,600.00000,2876.00000,,61,3,180,360
2022-03-10,736878.82912,66380.26912,670498.56000,18276.00000,4199,14,77,2,51,15400.00000,400.00000,2876.00000,,51,3,180,300
2022-03-11,733828.24652,64954.00652,668874.24000,10076.00000,4167,12,36,1,69,7200.00000,200.00000,2876.00000,,69,3,180,360
2022-03-12,729357.29874,59722.73874,669634.56000,15276.00000,4113,17,62,5,51,12400.00000,1000.00000,2876.00000,,51,3,180,300
2022-03-13,725929.17613,57486.93613,668442.24000,10476.00000,4082,16,38,4,71,7600.00000,800.00000,2876.00000,,71,3,180,360
2022-03-14,728022.09722,55104.33722,672917.76000,11000.00000,4044,24,55,2,0,11000.00000,400.00000,0.00000,,0,0,0,0
2022-03-15,728473.47488,53741.31488,674732.16000,9600.00000,4006,16,48,3,0,9600.00000,600.00000,0.00000,,0,0,0,0
