Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($)
2017-01-01,1010.62355,683.53114,327.09240,0.00000,377,377,0,0,0,0,0.00000
2017-01-02,1011.07045,683.97804,327.09240,0.00000,378,1,0,0,0,0,0.00000
2017-01-03,1019.78497,692.69256,327.09240,0.00000,380,2,0,0,0,0,0.00000
2017-01-04,1014.19874,695.37395,318.82478,0.00000,380,1,0,0,0,0,0.00000
2017-01-05,1016.88013,698.05534,318.82478,0.00000,381,1,0,0,0,0,0.00000
2017-01-06,1017.77392,698.94914,318.82478,0.00000,380,1,0,2,0,0,400.00000
2017-01-07,1025.55740,704.98227,320.57514,0.00000,381,2,0,0,0,0,0.00000
2017-01-08,1019.26358,696.71465,322.54894,0.00000,381,1,0,1,0,0,200.00000
2017-01-09,1016.13530,694.03326,322.10204,0.00000,380,1,0,1,0,0,200.00000
2017-01-10,1014.16149,694.03326,320.12824,0.00000,379,0,0,0,0,0,0.00000
2017-01-11,1015.91185,693.80981,322.10204,0.00000,380,2,0,1,0,0,200.00000
2017-01-12,1016.61944,696.49120,320.12824,0.00000,380,1,0,0,0,0,0.00000
2017-01-13,1019.52428,699.39604,320.12824,0.00000,382,3,0,0,0,0,0.00000
2017-01-14,1011.70355,691.12842,320.57514,0.00000,382,1,0,1,0,0,200.00000
2017-01-15,1011.70355,691.12842,320.57514,0.00000,382,1,0,1,0,0,200.00000
2017-01-16,1022.87601,702.30088,320.57514,0.00000,385,3,0,0,0,0,0.00000
2017-01-17,1022.42912,702.30088,320.12824,0.00000,384,0,0,0,0,0,0.00000
2017-01-18,1016.39599,696.71465,319.68134,0.00000,383,2,0,1,0,0,200.00000
2017-01-19,1021.98222,694.03326,327.94896,0.00000,383,1,0,1,0,0,200.00000
2017-01-20,1019.30083,691.35187,327.94896,0.00000,382,0,0,1,0,0,200.00000
2017-01-21,1018.85393,691.35187,327.50206,0.00000,381,0,0,0,0,0,0.00000
2017-01-22,1015.72564,688.22358,327.50206,0.00000,379,0,0,2,0,0,400.00000
2017-01-23,1013.30494,687.77668,325.52826,0.00000,377,0,0,1,0,0,200.00000
2017-01-24,1021.79601,688.00013,333.79588,0.00000,379,3,0,1,0,0,200.00000
2017-01-25,1022.91326,689.11737,333.79588,0.00000,379,1,0,1,0,0,200.00000
2017-01-26,1023.13670,689.34082,333.79588,0.00000,380,1,0,0,0,0,0.00000
2017-01-27,1021.98222,686.21253,335.76968,0.00000,379,1,0,2,0,0,400.00000
2017-01-28,1017.92289,680.17941,337.74348,0.00000,379,1,0,1,0,0,200.00000
2017-01-29,1026.86086,680.17941,346.68145,0.00000,380,1,0,0,0,0,0.00000
2017-01-30,1032.67054,685.98909,346.68145,0.00000,380,1,0,1,0,0,200.00000
2017-01-31,1030.43605,683.75459,346.68145,0.00000,380,1,0,1,0,0,200.00000
2017-02-01,1027.75466,681.07320,346.68145,0.00000,379,0,0,1,0,0,200.00000
2017-02-02,1027.75466,681.07320,346.68145,0.00000,378,1,0,2,0,0,400.00000
2017-02-03,1023.73257,676.60422,347.12835,0.00000,378,2,0,2,0,0,400.00000
2017-02-04,1023.73257,676.60422,347.12835,0.00000,378,0,0,0,0,0,0.00000
2017-02-05,1026.41396,671.01799,355.39597,0.00000,379,2,0,1,0,0,200.00000
