Program Name,Simulation,"Average ""True"" Daily Emissions (Kg Methane)","Average ""True"" Mitigable Daily Emissions (Kg Methane)","Average ""True"" Non-Mitigable Daily Emissions (Kg Methane)","95th Percentile ""True"" Daily Emissions (Kg Methane)","95th Percentile ""True"" Mitigable Daily Emissions (Kg Methane)","95th Percentile ""True"" Non-Mitigable Daily Emissions (Kg Methane)","5th Percentile ""True"" Daily Emissions (Kg Methane)","5th Percentile ""True"" Mitigable Daily Emissions (Kg Methane)","5th Percentile ""True"" Non-Mitigable Daily Emissions (Kg Methane)",Average Daily Cost ($),Total Cost ($),95th Percentile Daily Cost ($),5th Percentile Daily Cost ($)
P_aircraft,0,883.9018265479451,632.6367598630136,251.26506715068496,968.68958,686.88288,274.507356,854.14951,600.40804,229.66855,10.273972602739724,3750.0,0.0,0.0
P_aircraft,1,889.5011168493149,624.9874501369864,264.51366684931503,948.57915,679.50906,284.78602,804.84917,581.236094,225.98164,0.684931506849315,250.0,0.0,0.0
P_aircraft,2,914.7663871232876,585.7981315616438,328.9682553424658,1011.785484,673.47593,350.59181,851.0063260000001,528.01049,307.22777,23.15068493150685,8450.0,0.0,0.0
P_aircraft,3,987.7869375890411,626.3397770136986,361.447159260274,1043.843,673.47593,377.07055,934.19647,587.58205,338.48831,11.36986301369863,4150.0,0.0,0.0
P_aircraft,4,924.4763276438356,565.2848816712328,359.19144668493146,1015.018052,646.483266,385.047682,838.06862,500.74969,325.78895,8.082191780821917,2950.0,0.0,0.0
P_drone,0,883.9018265479451,632.6367598630136,251.26506715068496,968.68958,686.88288,274.507356,854.14951,600.40804,229.66855,12.32876712328767,4500.0,0.0,0.0
P_drone,1,889.5011168493149,624.9874501369864,264.51366684931503,948.57915,679.50906,284.78602,804.84917,581.236094,225.98164,2.73972602739726,1000.0,0.0,0.0
P_drone,2,914.7663871232876,585.7981315616438,328.9682553424658,1011.785484,673.47593,350.59181,851.0063260000001,528.01049,307.22777,25.2054794520548,9200.0,0.0,0.0
P_drone,3,987.7869375890411,626.3397770136986,361.447159260274,1043.843,673.47593,377.07055,934.19647,587.58205,338.48831,13.424657534246576,4900.0,0.0,0.0
P_drone,4,924.4763276438356,565.2848816712328,359.19144668493146,1015.018052,646.483266,385.047682,838.06862,500.74969,325.78895,10.136986301369864,3700.0,0.0,0.0
P_none,0,902.6293196438356,651.3642521369862,251.26506715068496,968.68958,686.88288,274.507356,867.481982,615.60258,229.66855,0.0,0.0,0.0,0.0
P_none,1,889.5011168493149,624.9874501369864,264.51366684931503,948.57915,679.50906,284.78602,804.84917,581.236094,225.98164,0.0,0.0,0.0,0.0
P_none,2,987.6230744657536,658.654818931507,328.9682553424658,1037.60132,703.373436,350.59181,936.713998,612.0274,307.22777,0.0,0.0,0.0,0.0
P_none,3,1013.0771026849314,651.629943150685,361.447159260274,1070.59732,700.28984,377.07055,955.65504,603.31288,338.48831,0.0,0.0,0.0,0.0
P_none,4,938.6295395068493,579.4380937808219,359.19144668493146,1015.018052,646.483266,385.047682,870.573028,527.78704,325.78895,0.0,0.0,0.0,0.0
P_OGI,0,639.1588216712329,387.8937546575343,251.26506715068496,940.16256,666.549,274.507356,374.426396,128.39392,229.66855,117.54520547945204,42904.0,0.0,0.0
P_OGI,1,638.0834089315067,373.5697417534247,264.51366684931503,875.838986,615.2897559999999,284.78602,340.99095,116.50642,225.98164,115.35342465753423,42104.0,0.0,0.0
P_OGI,2,716.2449229315067,387.27666734246577,328.9682553424658,1006.534426,669.185706,350.59181,442.027234,117.132074,307.22777,121.92876712328768,44504.0,0.0,0.0
P_OGI,3,735.5648110684932,374.117651369863,361.447159260274,974.97595,622.97641,377.07055,508.16075,144.12474,338.48831,128.5041095890411,46904.0,0.0,0.0
P_OGI,4,729.7486024383561,370.5571566849314,359.19144668493146,991.92085,626.2387619999998,385.047682,448.276362,123.701484,325.78895,111.51780821917808,40704.0,0.0,0.0
