Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),drone Deployment Cost ($),drone Sites flagged for Follow-Up,drone Leaks tagged for repair,drone Sites Visited,drone Travel Time (Minutes),drone Survey Time (Minutes),OGI_FU Deployment Cost ($),OGI_FU Sites flagged for Follow-Up,OGI_FU Leaks tagged for repair,OGI_FU Sites Visited,OGI_FU Travel Time (Minutes),OGI_FU Survey Time (Minutes)
2022-01-01,10177.96269,7106.35534,3071.60735,500.00000,3748,3761,0,10,0.00000,0.00000,2000.00000,500.00000,0,,9,300,180,0.00000,,0,0,0,0
2022-01-02,10197.40277,7116.41055,3080.99222,500.00000,3749,8,0,6,0.00000,0.00000,1200.00000,500.00000,0,,9,300,180,0.00000,,0,0,0,0
2022-01-03,10187.31031,7104.79119,3082.51912,1500.00000,3747,7,0,8,52.00000,0.00000,1600.00000,500.00000,9,,9,300,180,1000.00000,,52,3,120,360
2022-01-04,10201.01520,7115.06986,3085.94534,1500.00000,3748,13,0,7,60.00000,0.00000,1400.00000,500.00000,9,,9,300,180,1000.00000,,60,3,120,360
2022-01-05,10206.63867,7122.66713,3083.97154,1500.00000,3749,5,0,3,51.00000,0.00000,600.00000,500.00000,9,,9,300,180,1000.00000,,51,3,120,360
2022-01-06,10229.50498,7140.31962,3089.18536,1500.00000,3752,13,0,8,55.00000,0.00000,1600.00000,500.00000,9,,9,300,180,1000.00000,,55,3,120,360
2022-01-07,10255.68577,7159.98315,3095.70262,1500.00000,3765,20,0,6,52.00000,0.00000,1200.00000,500.00000,9,,9,300,180,1000.00000,,52,3,120,360
2022-01-08,10249.91334,7157.07831,3092.83503,1500.00000,3765,13,0,9,60.00000,0.00000,1800.00000,500.00000,9,,9,300,180,1000.00000,,60,3,120,360
2022-01-09,10270.95480,7172.27286,3098.68195,1500.00000,3766,9,0,6,58.00000,0.00000,1200.00000,500.00000,9,,9,300,180,1000.00000,,58,3,120,360
2022-01-10,10246.59884,7156.40796,3090.19088,1500.00000,3764,10,0,9,52.00000,0.00000,1800.00000,500.00000,9,,9,300,180,1000.00000,,52,3,120,360
2022-01-11,10236.28293,7143.89481,3092.38813,1500.00000,3757,9,0,14,54.00000,0.00000,2800.00000,500.00000,9,,9,300,180,1000.00000,,54,3,120,360
2022-01-12,10287.93694,7180.76393,3107.17302,1500.00000,3766,16,0,4,64.00000,0.00000,800.00000,500.00000,9,,1,30,20,1000.00000,,64,3,120,360
2022-01-13,10289.76178,7184.33911,3105.42267,1000.00000,3769,10,0,3,66.00000,0.00000,600.00000,0.00000,9,,0,0,0,1000.00000,,66,3,120,360
2022-01-14,10280.15346,7174.50735,3105.64611,1000.00000,3768,7,0,5,63.00000,0.00000,1000.00000,0.00000,1,,0,0,0,1000.00000,,63,3,120,360
2022-01-15,10284.39900,7187.91430,3096.48470,1000.00000,3767,9,0,7,72.00000,0.00000,1400.00000,0.00000,0,,0,0,0,1000.00000,,72,3,120,360
2022-01-16,10285.03210,7194.17088,3090.86122,1000.00000,3767,11,0,8,62.00000,0.00000,1600.00000,0.00000,0,,0,0,0,1000.00000,,62,3,120,360
2022-01-17,10302.42390,7208.91853,3093.50537,1000.00000,3770,10,0,5,79.00000,0.00000,1000.00000,0.00000,0,,0,0,0,1000.00000,,79,3,120,360
2022-01-18,10157.70329,7068.36897,3089.33432,10200.00000,3721,10,46,9,76.00000,9200.00000,1800.00000,0.00000,0,,0,0,0,1000.00000,,76,3,120,360
2022-01-19,9987.17430,6908.15589,3079.01842,11000.00000,3665,4,50,3,71.00000,10000.00000,600.00000,0.00000,0,,0,0,0,1000.00000,,71,3,120,360
2022-01-20,9840.33093,6765.59529,3074.73564,9800.00000,3623,9,44,5,66.00000,8800.00000,1000.00000,0.00000,0,,0,0,0,1000.00000,,66,3,120,360
2022-01-21,9699.78137,6625.49263,3074.28874,10400.00000,3579,14,47,6,74.00000,9400.00000,1200.00000,0.00000,0,,0,0,0,1000.00000,,74,3,120,360
2022-01-22,9577.96431,6485.83687,3092.12744,8800.00000,3542,9,39,5,71.00000,7800.00000,1000.00000,0.00000,0,,0,0,0,1000.00000,,71,3,120,360
