Program Name,Simulation,Mitigated Methane (kg),Total Cost ($),Mitigation Ratio ($/tonne CO2e),Value of Mitigated Methane ($)
P_aircraft,0,3396976.981415175,92450.0,0.9719776531750873,553491.2895751502
P_aircraft,1,3312913.642992173,84650.0,0.9125545098675633,539794.3096296587
P_aircraft,2,3334747.034515677,91450.0,0.9794060523231793,543351.7644185072
P_aircraft,3,3200738.693939768,86650.0,0.9668527027845819,521516.92431067524
P_aircraft,4,4600256.930983247,84450.0,0.6556310818767206,749549.4243962162
P_drone,0,3397398.575901559,94700.0,0.9955095881693382,553559.9826741093
P_drone,1,3312268.071266363,86900.0,0.9369928284170719,539689.122479735
P_drone,2,3334882.811199971,93700.0,1.0034621187256791,543373.887386221
P_drone,3,3201218.1989300232,88900.0,0.9918099306886401,521595.0531401805
P_drone,4,4600402.258081345,86700.0,0.6730777870542076,749573.1034742247
P_OGI,0,2766038.618581281,107312.0,1.3855813157580494,450688.44751942274
P_OGI,1,2652055.0139292027,102112.0,1.3751061436142955,432116.36632062105
P_OGI,2,2940965.634645183,107112.0,1.3007389567440817,479190.43038019765
P_OGI,3,3209935.055067932,103312.0,1.1494669588061805,523015.3465278626
P_OGI,4,4510185.8098117625,99912.0,0.7911615762089058,734873.5577997002
P_stationary,0,3768387.672960565,249350.0,2.363174364133511,614007.6203451676
P_stationary,1,3689229.326113983,240350.0,2.326753859042527,601109.8421981697
P_stationary,2,3745128.41461894,247550.0,2.3606857895875355,610217.8399125948
P_stationary,3,3636304.755279422,244350.0,2.399904931404774,592486.5017629251
P_stationary,4,4947173.595626551,239150.0,1.7264547652263484,806074.7859571115
P_truck,0,3398511.259742786,94100.0,0.9888783731640892,553741.2794028006
P_truck,1,3311423.7647425327,86300.0,0.9307606262777719,539551.5541920402
P_truck,2,3322258.0562133207,93300.0,1.002975326047009,541316.854925783
P_truck,3,3244577.821139361,88300.0,0.9719512375462228,528659.915028688
P_truck,4,4601505.865649872,86100.0,0.6682594980384138,749752.9213474782
