Program Name,Simulation,"Total ""True"" Mitigated Emissions (Kg Methane)","Total ""True"" Emissions (Kg Methane)","Total ""Estimated"" Emissions (Kg Methane)","Total ""True"" Mitigable Emissions (Kg Methane)","Total ""True"" Non-Mitigable Emissions (Kg Methane)","Average ""True"" Emissions Rate (g/s)","95th Percentile ""True"" Emissions Rate (g/s)","5th Percentile ""True"" Emissions Rate (g/s)","Average ""True"" Emissions Amount (Kg Methane)","95th Percentile ""True"" Emissions Amount (Kg Methane)","5th Percentile ""True"" Emissions Amount (Kg Methane)","Year 2022 ""True"" Mitigated Emissions (Kg Methane)","Year 2022 ""True"" Emissions (Kg Methane)","Year 2022 ""Estimated"" Emissions (Kg Methane)"
P_aircraft,0,77647.03755707521,318820.2793481952,0.0,209660.60953805762,109159.6698101376,0.033402113226720646,0.095690057,0.002586218,430.2567872445279,1824.3734473324794,10.725561216000004,77647.03755707522,272830.352805879,107518.02588852463
P_aircraft,1,81239.8774475808,279950.2456638816,0.0,181268.48200380482,98681.7636600768,0.03259598913846153,0.095690057,0.002586218,391.53880512430993,1595.7625532111979,8.937967680000002,81237.21146730818,238883.0106661389,106860.63828297573
P_aircraft,2,78672.8928730176,311924.673680112,0.0,211422.5064771552,100502.1672029568,0.030925996339522543,0.095690057,0.002586218,413.6932011672573,1793.6603590823995,11.85398049744,78659.63958155192,271649.3120994665,92659.10000811817
P_aircraft,3,64451.24426298241,271972.1406331872,0.0,181207.9274494176,90764.2131837696,0.02979376951212553,0.095690057,0.002586218,387.97737608157945,1675.6009632115174,13.138814511360003,64440.671923047485,136107.90098975657,91254.34914062398
P_aircraft,4,58320.021290083205,289881.8930942784,0.0,189843.3457306848,100038.5473635936,0.030958691758522727,0.095690057,0.002586218,411.7640526907364,1930.6012017024002,10.27866392496,58320.02129008322,249023.14083966438,115959.56471095669
P_drone,0,77729.0434158528,318626.1019839744,0.0,209466.4321738368,109159.6698101376,0.033402113226720646,0.095690057,0.002586218,429.9947395195336,1832.4623111500794,10.457423377920003,77729.04341585278,273378.0715698677,100913.46298977584
P_drone,1,75277.8055237824,285912.31758768,0.0,187230.55392760318,98681.7636600768,0.03259598913846153,0.095690057,0.002586218,399.8773672554965,1615.6718780716797,8.937969408,75277.80552378244,136270.26168968703,98579.16359743659
P_drone,2,73814.4366238944,316716.0951651552,0.0,216213.9279621984,100502.1672029568,0.030925996339522543,0.095690057,0.002586218,420.04787157182386,1843.5342133799966,12.971228103360001,73801.18333242873,276256.87208574486,91683.96766251809
P_drone,3,64451.24426298241,271972.1406331872,0.0,181207.9274494176,90764.2131837696,0.02979376951212553,0.095690057,0.002586218,387.97737608157945,1675.6009632115174,13.138814511360003,64440.671923047485,136107.90098975657,91336.80190037757
P_drone,4,53241.4675661472,294960.89371668483,0.0,194922.34635309118,100038.5473635936,0.030958691758522727,0.095690057,0.002586218,418.9785422112,1930.6012017024002,10.278662832000002,53241.46756614721,252766.93584932573,115220.05957056957
P_none,0,0.0,396184.877098848,0.0,287025.2072887104,109159.6698101376,0.033402113226720646,0.095690057,0.002586218,534.662452225166,2050.0571477548783,12.647226712320006,0.0,330961.71882831596,0.0
P_none,1,0.0,360913.26953522884,0.0,262231.505875152,98681.7636600768,0.03259598913846153,0.095690057,0.002586218,504.7738035457746,2045.6328647692787,14.367785823360002,0.0,188414.0746295284,0.0
P_none,2,0.0,390348.42068007356,0.0,289846.2534771168,100502.1672029568,0.030925996339522543,0.095690057,0.002586218,517.7034757030153,2037.689234448478,15.876068005440002,0.0,330280.91858713445,0.0
P_none,3,0.0,336392.99580320646,0.0,245628.78261943685,90764.2131837696,0.02979376951212553,0.095690057,0.002586218,479.87588559658553,1933.1485268371177,15.820204608000004,0.0,181693.16053746134,0.0
P_none,4,0.0,348143.81758882565,0.0,248105.270225232,100038.5473635936,0.030958691758522727,0.095690057,0.002586218,494.52246816594555,2009.93684483664,13.652747687520002,0.0,292661.6711689035,0.0
P_OGI,0,83363.0919059232,313007.24804034247,0.0,203847.57823020482,109159.6698101376,0.033402113226720646,0.095690057,0.002586218,422.411940675226,1832.4623111500794,10.725561630720003,83357.77509149219,268819.056746355,29261.121164121432
P_OGI,1,67994.4784146336,293097.77394079685,0.0,194416.01028072002,98681.7636600768,0.03259598913846153,0.095690057,0.002586218,409.926956560555,1730.3236702243198,8.937969408,67994.4784146336,142155.07906387083,21673.97761069436
