Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($)
2022-01-01,9716.76352,6743.25037,2973.51315,0.00000,3636,3657,0,16,0,0,3200.00000
2022-01-02,9724.32355,6757.55112,2966.77243,0.00000,3640,8,0,3,0,0,600.00000
2022-01-03,9721.30698,6748.61315,2972.69383,0.00000,3641,9,0,6,0,0,1200.00000
2022-01-04,9698.32896,6735.87655,2962.45241,0.00000,3637,8,0,8,0,0,1600.00000
2022-01-05,9682.01716,6720.45855,2961.55861,0.00000,3633,5,0,6,0,0,1200.00000
2022-01-06,9685.44338,6728.72617,2956.71721,0.00000,3631,5,0,2,0,0,400.00000
2022-01-07,9677.17576,6729.84342,2947.33235,0.00000,3627,10,0,10,0,0,2000.00000
2022-01-08,9672.11091,6736.54689,2935.56402,0.00000,3627,10,0,7,0,0,1400.00000
2022-01-09,9647.23357,6715.98957,2931.24400,0.00000,3626,11,0,11,0,0,2200.00000
2022-01-10,9618.74379,6689.84601,2928.89779,0.00000,3622,11,0,13,0,0,2600.00000
2022-01-11,9604.85270,6675.09836,2929.75434,0.00000,3617,11,0,13,0,0,2600.00000
2022-01-12,9596.77129,6675.09836,2921.67293,0.00000,3612,6,0,6,0,0,1200.00000
2022-01-13,9605.52305,6669.06523,2936.45782,0.00000,3613,5,0,3,0,0,600.00000
2022-01-14,9588.80160,6662.36175,2926.43985,0.00000,3608,9,0,11,0,0,2200.00000
2022-01-15,9577.81535,6650.51895,2927.29640,0.00000,3606,9,0,9,0,0,1800.00000
2022-01-16,9582.32157,6656.99897,2925.32260,0.00000,3606,9,0,8,0,0,1600.00000
2022-01-17,9583.25261,6651.85964,2931.39297,0.00000,3609,13,0,6,0,0,1200.00000
2022-01-18,9588.65263,6657.44587,2931.20676,0.00000,3611,12,0,8,0,0,1600.00000
2022-01-19,9581.68847,6656.55207,2925.13639,0.00000,3619,14,0,3,0,0,600.00000
2022-01-20,9587.98229,6657.44587,2930.53641,0.00000,3618,8,0,6,0,0,1200.00000
2022-01-21,9579.08156,6650.96584,2928.11571,0.00000,3615,5,0,6,0,0,1200.00000
2022-01-22,9571.89394,6642.02788,2929.86607,0.00000,3612,7,0,6,0,0,1200.00000
2022-01-23,9554.46490,6635.99475,2918.47016,0.00000,3602,5,0,7,0,0,1400.00000
2022-01-24,9524.55995,6616.77811,2907.78184,0.00000,3597,8,0,8,0,0,1600.00000
2022-01-25,9530.33239,6620.80020,2909.53219,0.00000,3599,10,0,6,0,0,1200.00000
2022-01-26,9536.03034,6624.37539,2911.65496,0.00000,3591,6,0,9,0,0,1800.00000
2022-01-27,9525.30478,6613.20293,2912.10185,0.00000,3588,9,0,10,0,0,2000.00000
2022-01-28,9520.23993,6604.71186,2915.52808,0.00000,3584,9,0,8,0,0,1600.00000
2022-01-29,9525.86340,6612.08568,2913.77772,0.00000,3583,8,0,6,0,0,1200.00000
2022-01-30,9523.62891,6626.60988,2897.01903,0.00000,3590,14,0,5,0,0,1000.00000
2022-01-31,9529.40135,6621.69400,2907.70735,0.00000,3587,13,0,12,0,0,2400.00000
2022-02-01,9520.27717,6605.15876,2915.11842,0.00000,3585,7,0,7,0,0,1400.00000
2022-02-02,9503.77917,6598.23183,2905.54734,0.00000,3581,5,0,7,0,0,1400.00000
2022-02-03,9504.00262,6608.06360,2895.93903,0.00000,3587,12,0,2,0,0,400.00000
2022-02-04,9480.98735,6602.03047,2878.95689,0.00000,3582,9,0,9,0,0,1800.00000
2022-02-05,9467.61764,6600.01942,2867.59822,0.00000,3578,9,0,8,0,0,1600.00000
2022-02-06,9454.21069,6586.61247,2867.59822,0.00000,3578,6,0,5,0,0,1000.00000
2022-02-07,9455.03000,6583.48418,2871.54582,0.00000,3577,13,0,10,0,0,2000.00000
2022-02-08,9482.10460,6604.26496,2877.83964,0.00000,3584,13,0,3,0,0,600.00000
2022-02-09,9472.31008,6605.15876,2867.15132,0.00000,3580,7,0,5,0,0,1000.00000
2022-02-10,9468.47420,6599.79597,2868.67822,0.00000,3578,5,0,5,0,0,1000.00000
2022-02-11,9470.03834,6610.96844,2859.06991,0.00000,3578,5,0,2,0,0,400.00000
2022-02-12,9478.75286,6612.08568,2866.66718,0.00000,3581,13,0,7,0,0,1400.00000
2022-02-13,9461.65900,6606.27600,2855.38300,0.00000,3574,8,0,11,0,0,2200.00000
2022-02-14,9453.46586,6602.47737,2850.98849,0.00000,3569,4,0,6,0,0,1200.00000
2022-02-15,9453.91276,6604.26496,2849.64780,0.00000,3566,6,0,5,0,0,1000.00000
2022-02-16,9435.32923,6601.13667,2834.19256,0.00000,3563,7,0,5,0,0,1000.00000
2022-02-17,9456.37070,6616.55467,2839.81603,0.00000,3564,9,0,5,0,0,1000.00000
2022-02-18,9455.06725,6608.28704,2846.78020,0.00000,3560,9,0,11,0,0,2200.00000
2022-02-19,9467.99006,6626.83333,2841.15673,0.00000,3565,12,0,5,0,0,1000.00000
