Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),drone Deployment Cost ($),drone Sites flagged for Follow-Up,drone Leaks tagged for repair,drone Sites Visited,drone Travel Time (Minutes),drone Survey Time (Minutes),OGI_FU_persitehigh Deployment Cost ($),OGI_FU_persitehigh Sites flagged for Follow-Up,OGI_FU_persitehigh Leaks tagged for repair,OGI_FU_persitehigh Sites Visited,OGI_FU_persitehigh Travel Time (Minutes),OGI_FU_persitehigh Survey Time (Minutes)
2022-01-01,40653.93763,7217.13763,33436.80000,500.00000,344,346,0,0,0.00000,0.00000,0.00000,500.00000,0,,9,300,180,0.00000,,0,0,0,0
2022-01-02,40670.63804,7233.83804,33436.80000,500.00000,346,2,0,0,0.00000,0.00000,0.00000,500.00000,0,,1,30,20,0.00000,,0,0,0,0
2022-01-03,40584.23804,7233.83804,33350.40000,5512.00000,345,0,0,0,62.00000,0.00000,0.00000,0.00000,9,,0,0,0,5512.00000,,62,3,120,360
2022-01-04,40607.60476,7257.20476,33350.40000,5512.00000,345,1,0,1,59.00000,0.00000,200.00000,0.00000,1,,0,0,0,5512.00000,,59,3,120,360
2022-01-05,40730.45121,7276.37121,33454.08000,5512.00000,347,3,0,1,57.00000,0.00000,200.00000,0.00000,0,,0,0,0,5512.00000,,57,3,120,360
2022-01-06,40722.33074,7268.25074,33454.08000,2756.00000,347,1,0,1,16.00000,0.00000,200.00000,0.00000,0,,0,0,0,2756.00000,,16,1,30,120
2022-01-07,40722.33074,7268.25074,33454.08000,0.00000,347,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-08,39775.10947,7271.42947,32503.68000,0.00000,346,1,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-09,39783.23449,7279.55449,32503.68000,0.00000,347,1,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-10,39696.83449,7279.55449,32417.28000,0.00000,346,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-11,39696.83449,7279.55449,32417.28000,0.00000,346,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-12,38919.23449,7279.55449,31639.68000,0.00000,346,1,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-13,38921.09166,7281.41166,31639.68000,0.00000,347,1,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-14,38921.09166,7281.41166,31639.68000,0.00000,347,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-15,38921.09166,7281.41166,31639.68000,0.00000,347,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-16,38969.31395,7329.63395,31639.68000,0.00000,348,1,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-17,38153.82869,7378.14869,30775.68000,0.00000,349,2,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-18,36467.00251,5691.32251,30775.68000,10600.00000,297,1,53,0,0.00000,10600.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-19,34150.02506,3374.34506,30775.68000,10800.00000,243,0,54,0,0.00000,10800.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-20,31572.65604,796.97604,30775.68000,9200.00000,197,0,46,0,0.00000,9200.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-21,31155.27129,379.59129,30775.68000,2800.00000,184,1,14,0,0.00000,2800.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-22,31155.27129,379.59129,30775.68000,0.00000,184,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-23,31068.87129,379.59129,30689.28000,0.00000,183,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-24,30896.07129,379.59129,30516.48000,0.00000,181,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-25,30896.07129,379.59129,30516.48000,0.00000,181,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-26,30896.07129,379.59129,30516.48000,0.00000,181,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
