Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),OGI_persitehigh Deployment Cost ($),OGI_persitehigh Sites flagged for Follow-Up,OGI_persitehigh Leaks tagged for repair,OGI_persitehigh Sites Visited,OGI_persitehigh Travel Time (Minutes),OGI_persitehigh Survey Time (Minutes)
2022-01-01,1034.30917,854.02289,180.28627,5512.00000,390,391,0,1,40,0.00000,200.00000,5512.00000,,40,3,180,300
2022-01-02,1036.99056,856.70428,180.28627,5512.00000,391,1,0,0,75,0.00000,0.00000,5512.00000,,75,3,180,360
2022-01-03,1037.43746,857.15118,180.28627,5512.00000,393,2,0,0,46,0.00000,0.00000,5512.00000,,46,3,180,300
2022-01-04,1045.70508,865.41880,180.28627,5512.00000,394,1,0,0,77,0.00000,0.00000,5512.00000,,77,3,180,360
2022-01-05,1053.97270,865.41880,188.55389,0.00000,395,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-06,1053.97270,865.64225,188.33044,0.00000,395,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-07,1053.97270,865.64225,188.33044,0.00000,395,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-08,1053.52580,865.64225,187.88355,0.00000,394,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-09,1061.34652,873.90987,187.43665,0.00000,394,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-10,1061.34652,873.90987,187.43665,0.00000,394,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-11,1065.36861,877.93196,187.43665,0.00000,395,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-12,1066.03895,877.93196,188.10699,0.00000,396,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-13,1071.40174,883.29474,188.10699,0.00000,398,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-14,1071.40174,883.29474,188.10699,0.00000,398,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-15,1071.40174,883.29474,188.10699,0.00000,398,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-16,946.71707,758.61008,188.10699,6800.00000,365,1,34,0,0,6800.00000,0.00000,0.00000,,0,0,0,0
2022-01-17,705.39192,517.28493,188.10699,13600.00000,299,2,68,0,0,13600.00000,0.00000,0.00000,,0,0,0,0
2022-01-18,547.63678,359.52978,188.10699,8400.00000,257,0,42,0,0,8400.00000,0.00000,0.00000,,0,0,0,0
2022-01-19,312.34476,133.17573,179.16903,13600.00000,188,0,68,0,0,13600.00000,0.00000,0.00000,,0,0,0,0
2022-01-20,316.81374,137.64472,179.16903,0.00000,189,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-21,316.59029,137.64472,178.94558,0.00000,188,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-22,326.19861,146.13579,180.06282,0.00000,192,4,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-23,326.19861,146.13579,180.06282,0.00000,192,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-24,325.97516,146.13579,179.83937,0.00000,191,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-25,336.47727,147.69993,188.77734,0.00000,193,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-26,336.47727,147.69993,188.77734,0.00000,193,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-27,336.47727,147.69993,188.77734,0.00000,193,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-28,336.47727,147.69993,188.77734,0.00000,193,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-29,338.71177,149.93442,188.77734,0.00000,193,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-30,341.98902,149.93442,192.05460,0.00000,194,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-31,344.44696,152.39236,192.05460,0.00000,194,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-01,346.01111,153.95651,192.05460,0.00000,195,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-02,346.01111,153.95651,192.05460,0.00000,195,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-03,347.76146,153.95651,193.80495,0.00000,195,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-04,345.08007,151.27512,193.80495,0.00000,194,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-05,345.08007,151.27512,193.80495,0.00000,194,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-06,354.46493,160.21309,194.25185,0.00000,197,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-07,350.85251,162.89448,187.95803,0.00000,198,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-08,353.75735,165.79932,187.95803,0.00000,200,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-09,348.17111,168.48071,179.69041,0.00000,200,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-10,357.59322,179.87662,177.71661,0.00000,202,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-11,349.10215,179.42972,169.67243,0.00000,201,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-12,360.05116,189.93183,170.11933,0.00000,203,3,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
