Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),drone Deployment Cost ($),drone Sites flagged for Follow-Up,drone Leaks tagged for repair,drone Sites Visited,drone Travel Time (Minutes),drone Survey Time (Minutes),OGI_FU Deployment Cost ($),OGI_FU Sites flagged for Follow-Up,OGI_FU Leaks tagged for repair,OGI_FU Sites Visited,OGI_FU Travel Time (Minutes),OGI_FU Survey Time (Minutes)
2022-01-01,9613.19481,7129.37061,2483.82420,500.00000,3546,3566,0,14,0.00000,0.00000,2800.00000,500.00000,0,,9,300,180,0.00000,,0,0,0,0
2022-01-02,9613.45550,7115.06986,2498.38564,500.00000,3545,8,0,7,0.00000,0.00000,1400.00000,500.00000,0,,9,300,180,0.00000,,0,0,0,0
2022-01-03,9616.32310,7108.58983,2507.73326,1500.00000,3540,8,0,9,60.00000,0.00000,1800.00000,500.00000,9,,9,300,180,1000.00000,,60,3,120,360
2022-01-04,9632.41144,7125.34852,2507.06292,1500.00000,3536,8,0,8,57.00000,0.00000,1600.00000,500.00000,9,,9,300,180,1000.00000,,57,3,120,360
2022-01-05,9630.43764,7133.16925,2497.26839,1500.00000,3538,9,0,5,52.00000,0.00000,1000.00000,500.00000,9,,9,300,180,1000.00000,,52,3,120,360
2022-01-06,9652.14945,7157.97211,2494.17734,1500.00000,3543,13,0,5,62.00000,0.00000,1000.00000,500.00000,9,,9,300,180,1000.00000,,62,3,120,360
2022-01-07,9638.77974,7146.57620,2492.20354,1500.00000,3541,10,0,9,56.00000,0.00000,1800.00000,500.00000,9,,9,300,180,1000.00000,,56,3,120,360
2022-01-08,9631.89006,7140.31962,2491.57044,1500.00000,3544,11,0,7,54.00000,0.00000,1400.00000,500.00000,9,,9,300,180,1000.00000,,54,3,120,360
2022-01-09,9656.80465,7170.26182,2486.54283,1500.00000,3550,16,0,6,57.00000,0.00000,1200.00000,500.00000,9,,9,300,180,1000.00000,,57,3,120,360
2022-01-10,9649.61703,7169.59147,2480.02556,1500.00000,3549,9,0,6,56.00000,0.00000,1200.00000,500.00000,9,,9,300,180,1000.00000,,56,3,120,360
2022-01-11,9686.03925,7199.31021,2486.72904,1500.00000,3554,13,0,3,63.00000,0.00000,600.00000,500.00000,9,,9,300,180,1000.00000,,63,3,120,360
2022-01-12,9682.24062,7195.95848,2486.28214,1500.00000,3553,7,0,6,55.00000,0.00000,1200.00000,500.00000,9,,1,30,20,1000.00000,,55,3,120,360
2022-01-13,9698.06827,7210.48268,2487.58559,1000.00000,3557,10,0,4,66.00000,0.00000,800.00000,0.00000,9,,0,0,0,1000.00000,,66,3,120,360
2022-01-14,9703.05863,7218.52685,2484.53179,1000.00000,3557,12,0,9,59.00000,0.00000,1800.00000,0.00000,1,,0,0,0,1000.00000,,59,3,120,360
2022-01-15,9684.47511,7197.74607,2486.72904,1000.00000,3554,6,0,7,69.00000,0.00000,1400.00000,0.00000,0,,0,0,0,1000.00000,,69,3,120,360
