Program Name,Simulation,"Average ""True"" Daily Emissions (Kg Methane)","Average ""True"" Mitigable Daily Emissions (Kg Methane)","Average ""True"" Non-Mitigable Daily Emissions (Kg Methane)","95th Percentile ""True"" Daily Emissions (Kg Methane)","95th Percentile ""True"" Mitigable Daily Emissions (Kg Methane)","95th Percentile ""True"" Non-Mitigable Daily Emissions (Kg Methane)","5th Percentile ""True"" Daily Emissions (Kg Methane)","5th Percentile ""True"" Mitigable Daily Emissions (Kg Methane)","5th Percentile ""True"" Non-Mitigable Daily Emissions (Kg Methane)",Average Daily Cost ($),Total Cost ($),95th Percentile Daily Cost ($),5th Percentile Daily Cost ($)
P_aircraft,0,34933.266143726025,5540.080828657534,29393.185315068495,41547.57031,10616.37031,31812.48,29206.517894,361.77863,26801.28,124.79452054794521,45550.0,0.0,0.0
P_aircraft,1,35704.092860794524,4007.8386142191785,31696.254246575343,38127.55474,7887.06963,35579.52,33223.932598,909.207142,27786.24,152.1917808219178,55550.0,0.0,0.0
P_aircraft,2,41337.82491378082,4490.5210233698635,36847.30389041096,47396.02799,10485.33195,39744.0,37037.179472,1343.03809,33350.4,122.6027397260274,44750.0,0.0,0.0
P_aircraft,3,33640.45292660274,5748.071118383563,27892.381808219176,40691.77090999998,11350.33091,30481.92,29627.441135999998,572.96207,24675.84,141.78082191780823,51750.0,0.0,0.0
P_aircraft,4,36732.66548438356,3332.697922739726,33399.96756164383,39958.76748599998,5822.774262,37134.72,33786.571476000005,548.85466,29255.04,135.75342465753425,49550.0,0.0,0.0
P_drone,0,34931.8766530137,5538.691337945205,29393.185315068495,41547.57031,10616.37031,31812.48,29206.517894,361.77863,26801.28,126.84931506849315,46300.0,0.0,0.0
P_drone,1,35702.8366530137,4006.5824064383564,31696.254246575343,38127.55474,7887.06963,35579.52,33223.932598,908.636236,27786.24,154.24657534246575,56300.0,0.0,0.0
P_drone,2,41328.86229928768,4481.558408876713,36847.30389041096,47396.02799,10485.33195,39744.0,37037.179472,1339.675338,33350.4,124.65753424657534,45500.0,0.0,0.0
P_drone,3,33640.45292660274,5748.071118383563,27892.381808219176,40691.77090999998,11350.33091,30481.92,29627.441135999998,572.96207,24675.84,143.83561643835617,52500.0,0.0,0.0
P_drone,4,36726.28859871233,3326.3210370684938,33399.96756164383,39553.962717999995,5822.774262,37134.72,33786.571476000005,548.85466,29255.04,137.8082191780822,50300.0,0.0,0.0
P_none,0,39382.523581534246,9989.338266465755,29393.185315068495,43320.242051999994,12573.671648,31812.48,36375.854054,8162.034272,26801.28,0.0,0.0,0.0,0.0
P_none,1,38091.950954438355,6395.696707863013,31696.254246575343,43213.82269199998,7960.872689999997,35579.52,35062.724674,5032.99003,27786.24,0.0,0.0,0.0,0.0
P_none,2,47910.14162452055,11062.83773410959,36847.30389041096,51453.405311999995,12189.403122,39744.0,44246.649866,8807.704660000001,33350.4,0.0,0.0,0.0,0.0
P_none,3,40457.261895589036,12564.880087369864,27892.381808219176,43234.95007,13914.12479,30481.92,36073.583164,11350.33091,24675.84,0.0,0.0,0.0,0.0
P_none,4,40516.57067128767,7116.6031096438355,33399.96756164383,47142.251868,10070.352798,37134.72,35018.744404000005,5272.591534,29255.04,0.0,0.0,0.0,0.0
P_OGI,0,35018.98765687671,5625.802341808219,29393.185315068495,41547.57031,10616.37031,31812.48,29633.716168,837.381938,26801.28,138.36712328767123,50504.0,0.0,0.0
P_OGI,1,35841.485827205484,4145.231580630138,31696.254246575343,38815.63521999996,7898.44414,35579.52,33272.239514,1211.143336,27786.24,160.28493150684932,58504.0,0.0,0.0
P_OGI,2,41614.17362654794,4766.869736136986,36847.30389041096,47404.32002,10460.09869,39744.0,37233.199206000005,1970.86565,33350.4,133.43561643835616,48704.0,0.0,0.0
P_OGI,3,33812.33563808219,5919.953829863014,27892.381808219176,40283.75601,11287.91601,30481.92,29900.679078,1300.026542,24675.84,149.8739726027397,54704.0,0.0,0.0
P_OGI,4,36790.0106109589,3390.0430493150684,33399.96756164383,40552.80092199995,5822.774262,37134.72,33821.40251,693.574746,29255.04,146.586301369863,53504.0,0.0,0.0
P_stationary,0,30537.7018580274,1144.516542958904,29393.185315068495,36778.60646,9247.365027999998,31812.48,27697.057306,65.59504,26801.28,682.6027397260274,249150.0,3030.0,30.0
P_stationary,1,32657.165028931508,960.9107823561644,31696.254246575343,44005.97772,8197.01693,35579.52,27911.15149,59.29979,27786.24,694.1095890410959,253350.0,3030.0,30.0
P_stationary,2,38105.16114432877,1257.857253917808,36847.30389041096,50014.967748,10989.33068,39744.0,33580.970224,92.02363,33350.4,677.1232876712329,247150.0,3030.0,30.0
P_stationary,3,29388.09978052055,1495.7179723013699,27892.381808219176,43880.889,14249.846214,30481.92,24898.54501,103.03598000000001,24675.84,688.082191780822,251150.0,3030.0,30.0
P_stationary,4,34357.52838071233,957.5608190684931,33399.96756164383,47422.469668,10126.59424,37134.72,29671.841938,45.09061,29255.04,677.1232876712329,247150.0,3030.0,30.0
P_truck,0,34931.8766530137,5538.691337945205,29393.185315068495,41547.57031,10616.37031,31812.48,29206.517894,361.77863,26801.28,126.3013698630137,46100.0,0.0,0.0
P_truck,1,35702.8366530137,4006.5824064383564,31696.254246575343,38127.55474,7887.06963,35579.52,33223.932598,908.636236,27786.24,153.6986301369863,56100.0,0.0,0.0
