Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),truck Deployment Cost ($),truck Sites flagged for Follow-Up,truck Leaks tagged for repair,truck Sites Visited,truck Travel Time (Minutes),truck Survey Time (Minutes),OGI_FU_mdl_high Deployment Cost ($),OGI_FU_mdl_high Sites flagged for Follow-Up,OGI_FU_mdl_high Leaks tagged for repair,OGI_FU_mdl_high Sites Visited,OGI_FU_mdl_high Travel Time (Minutes),OGI_FU_mdl_high Survey Time (Minutes)
2022-01-01,937.03427,669.45384,267.58043,400.00000,356,358,0,2,0.00000,0.00000,400.00000,400.00000,0,,10,180,270,0.00000,,0,0,0,0
2022-01-02,937.25772,669.67729,267.58043,400.00000,357,1,0,0,0.00000,0.00000,0.00000,400.00000,0,,1,20,30,0.00000,,0,0,0,0
2022-01-03,936.81083,669.23039,267.58043,1000.00000,356,0,0,1,67.00000,0.00000,200.00000,0.00000,9,,0,0,0,1000.00000,,67,3,120,360
2022-01-04,939.71567,672.13523,267.58043,1000.00000,358,2,0,0,93.00000,0.00000,0.00000,0.00000,1,,0,0,0,1000.00000,,93,3,120,360
2022-01-05,939.71567,672.13523,267.58043,1000.00000,358,0,0,0,87.00000,0.00000,0.00000,0.00000,0,,0,0,0,1000.00000,,87,3,120,360
2022-01-06,937.74186,672.13523,265.60663,500.00000,357,0,0,0,26.00000,0.00000,0.00000,0.00000,0,,0,0,0,500.00000,,26,1,30,120
2022-01-07,937.74186,672.13523,265.60663,0.00000,357,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-08,943.10464,677.49802,265.60663,0.00000,359,2,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-09,943.32809,677.72146,265.60663,0.00000,360,1,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-10,946.86604,679.28561,267.58043,0.00000,362,2,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-11,946.86604,679.28561,267.58043,0.00000,362,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-12,946.86604,679.28561,267.58043,0.00000,362,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-13,946.86604,679.28561,267.58043,0.00000,362,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-14,945.33914,688.00013,257.33901,0.00000,362,2,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-15,936.40117,688.00013,248.40104,0.00000,361,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-16,941.76395,693.36291,248.40104,0.00000,363,2,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-17,941.76395,693.36291,248.40104,0.00000,363,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-18,802.10819,553.03680,249.07139,11600.00000,308,3,58,0,0.00000,11600.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-19,572.40240,323.33101,249.07139,16400.00000,227,1,82,0,0.00000,16400.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-20,343.14351,94.07212,249.07139,16600.00000,145,1,83,0,0.00000,16600.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-21,285.75430,38.65671,247.09759,4800.00000,123,3,24,0,0.00000,4800.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-22,285.75430,38.65671,247.09759,0.00000,123,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-23,285.75430,38.65671,247.09759,0.00000,123,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-24,285.75430,38.65671,247.09759,0.00000,123,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-25,287.31844,40.22086,247.09759,0.00000,124,1,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
