Program Name,Simulation,Mitigated Methane (kg),Total Cost ($),Mitigation Ratio ($/tonne CO2e),Value of Mitigated Methane ($)
P_aircraft,0,19793.578205808,8150.0,14.705346630354075,3225.094896543922
P_aircraft,1,35264.754870912,15050.0,15.241847050051518,5745.91313301192
P_aircraft,2,0.0,250.0,inf,0.0
P_aircraft,3,22051.9794384864,7350.0,11.903693304822774,3593.0707225480546
P_aircraft,4,0.0,250.0,inf,0.0
P_drone,0,19793.578205808,8900.0,16.05859938774862,3225.094896543922
P_drone,1,35166.437217014405,15800.0,16.046143964015172,5729.893605843645
P_drone,2,16057.507404960004,7300.0,16.236286189334322,2616.35287184997
P_drone,3,22051.9794384864,8100.0,13.118355886947546,3593.0707225480546
P_drone,4,16148.8981284192,8500.0,18.79827503755174,2631.243749727383
P_OGI,0,140137.961760864,61304.0,15.623379589070119,22833.57867828124
P_OGI,1,149018.95084216318,64904.0,15.555068579533636,24280.615301197446
P_OGI,2,148803.0989174208,59704.0,14.329578683499323,24245.445159969946
P_OGI,3,142213.5816185088,62104.0,15.596260039001312,23171.77276024319
P_OGI,4,123375.2487689376,56504.0,16.356603290659994,20102.322128284166
P_stationary,0,287305.85929838405,258750.0,32.16457698126522,46812.58996912932
P_stationary,1,285664.8483665856,261550.0,32.69940800201044,46545.209512382855
P_stationary,2,310128.9620294016,257950.0,29.70538430114957,50531.3047651991
P_stationary,3,271122.9970357728,253750.0,33.425788660798354,44175.812224754314
P_stationary,4,262710.35752095364,256350.0,34.84962385667233,42805.08680645951
P_truck,0,156870.9561150144,57900.0,13.181899276122435,25559.99297964458
P_truck,1,159504.0817387104,60900.0,13.636014679316787,25989.025058768562
P_truck,2,156816.8815035168,55700.0,12.685405392665599,25551.182255693602
P_truck,3,148271.0663405952,57900.0,13.946464363499242,24158.7576732268
P_truck,4,136932.1360024896,54100.0,14.110222140314299,22311.232885871224
