Program Name,Simulation,Mitigated Methane (kg),Total Cost ($),Mitigation Ratio ($/tonne CO2e),Value of Mitigated Methane ($)
P_aircraft,0,155860.7422919328,58550.0,13.416280442542588,25395.392349512804
P_aircraft,1,127628.6045166144,49750.0,13.921532097096746,20795.34871359319
P_aircraft,2,167743.5480411264,58750.0,12.508464916932946,27331.534252703503
P_aircraft,3,142030.800190512,59550.0,14.974116258114194,23141.991007571385
P_aircraft,4,137099.05254887042,57750.0,15.043867639164027,22338.429671428854
P_drone,0,155860.7422919328,59300.0,13.588137151883442,25395.392349512804
P_drone,1,127628.6045166144,50500.0,14.13140444026906,20795.34871359319
P_drone,2,167743.5480411264,59500.0,12.66814744778741,27331.534252703503
P_drone,3,142039.9616082912,60300.0,15.161729165419032,23143.48373624417
P_drone,4,137101.7339394336,58500.0,15.23894449948155,22338.86656762473
P_OGI,0,139392.088351056,62304.0,15.9631933452269,22712.04873041493
P_OGI,1,115073.2166750496,54304.0,16.85386597739109,18749.618687878152
P_OGI,2,159959.69469455042,63304.0,14.13391759201805,26063.26100556912
P_OGI,3,133570.56607534082,64704.0,17.300646472919027,21763.51069518405
P_OGI,4,128470.7846418336,62904.0,17.487021931365113,20932.57053349729
P_stationary,0,275214.5754880032,256950.0,33.34411230950861,44842.47939568682
P_stationary,1,257087.0345946048,254350.0,35.33405947815622,41888.842664909374
P_stationary,2,276257.6365055616,255750.0,33.06308085077926,45012.43203030063
P_stationary,3,269376.071133744,256950.0,34.06681846558481,43891.174361266836
P_stationary,4,272916.8473195296,262350.0,34.331493087244,44468.095779306896
P_truck,0,155883.5341114176,59100.0,13.540328667463076,25399.10596712853
P_truck,1,127641.7880204544,50100.0,14.01802452030039,20797.496786594995
P_truck,2,167750.0280684288,59300.0,12.625077725729046,27332.590085194483
P_truck,3,141139.90817599682,60100.0,15.207807622717494,22996.832246507074
P_truck,4,137102.18083773123,58300.0,15.186796040882822,22338.93938363627
