Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),OGI Deployment Cost ($),OGI Sites flagged for Follow-Up,OGI Leaks tagged for repair,OGI Sites Visited,OGI Travel Time (Minutes),OGI Survey Time (Minutes)
2022-01-01,839.05180,839.05180,0,2876.00000,308,309,0,1,33,0.00000,200.00000,2876.00000,,33,3,180,300
2022-01-02,839.05180,839.05180,0,2876.00000,308,0,0,0,47,0.00000,0.00000,2876.00000,,47,3,180,360
2022-01-03,840.39249,840.39249,0,2876.00000,308,1,0,1,44,0.00000,200.00000,2876.00000,,44,3,180,300
2022-01-04,840.39249,840.39249,0,2876.00000,308,0,0,0,54,0.00000,0.00000,2876.00000,,54,3,180,360
2022-01-05,840.39249,840.39249,0,0.00000,308,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-06,850.22426,850.22426,0,0.00000,310,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-07,850.22426,850.22426,0,0.00000,310,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-08,855.81049,855.81049,0,0.00000,310,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-09,855.81049,855.81049,0,0.00000,310,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-10,855.81049,855.81049,0,0.00000,310,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-11,855.81049,855.81049,0,0.00000,310,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-12,855.81049,855.81049,0,0.00000,310,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-13,858.49188,858.49188,0,0.00000,311,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-14,866.98295,866.98295,0,0.00000,313,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-15,873.01608,873.01608,0,0.00000,315,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-16,685.31874,685.31874,0,9200.00000,269,1,46,1,0,9200.00000,200.00000,0.00000,,0,0,0,0
2022-01-17,505.88902,505.88902,0,12400.00000,208,1,62,0,0,12400.00000,0.00000,0.00000,,0,0,0,0
2022-01-18,321.31997,321.31997,0,10400.00000,155,0,52,1,0,10400.00000,200.00000,0.00000,,0,0,0,0
2022-01-19,90.49693,90.49693,0,13600.00000,87,0,68,0,0,13600.00000,0.00000,0.00000,,0,0,0,0
2022-01-20,97.87076,97.87076,0,0.00000,90,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-21,97.87076,97.87076,0,0.00000,90,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-22,97.87076,97.87076,0,0.00000,90,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-23,97.87076,97.87076,0,0.00000,90,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-24,97.87076,97.87076,0,0.00000,90,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
