Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($)
2022-01-01,46950.11897,6929.63897,40020.48000,0.00000,359,362,0,2,0,0,400.00000
2022-01-02,46951.11383,6930.63383,40020.48000,0.00000,360,1,0,0,0,0,0.00000
2022-01-03,46951.11383,6930.63383,40020.48000,0.00000,360,0,0,0,0,0,0.00000
2022-01-04,47098.29409,6784.05409,40314.24000,0.00000,359,1,0,2,0,0,400.00000
2022-01-05,47100.09496,6785.85496,40314.24000,0.00000,359,1,0,1,0,0,200.00000
2022-01-06,47100.09496,6785.85496,40314.24000,0.00000,359,0,0,0,0,0,0.00000
2022-01-07,47206.51574,6788.59574,40417.92000,0.00000,361,2,0,0,0,0,0.00000
2022-01-08,47016.43574,6788.59574,40227.84000,0.00000,361,1,0,0,0,0,0.00000
2022-01-09,47024.84455,6797.00455,40227.84000,0.00000,362,1,0,0,0,0,0.00000
2022-01-10,47031.18064,6803.34064,40227.84000,0.00000,364,2,0,0,0,0,0.00000
2022-01-11,47772.15434,6680.31434,41091.84000,0.00000,364,2,0,2,0,0,400.00000
2022-01-12,47772.15434,6680.31434,41091.84000,0.00000,364,0,0,0,0,0,0.00000
2022-01-13,47767.54297,6675.70297,41091.84000,0.00000,363,0,0,1,0,0,200.00000
2022-01-14,47570.03589,6564.59589,41005.44000,0.00000,361,0,0,1,0,0,200.00000
2022-01-15,47423.76017,6522.00017,40901.76000,0.00000,358,1,0,3,0,0,600.00000
2022-01-16,47429.22408,6527.46408,40901.76000,0.00000,361,3,0,0,0,0,0.00000
2022-01-17,47393.45151,6491.69151,40901.76000,0.00000,362,3,0,1,0,0,200.00000
2022-01-18,48192.13337,6426.37337,41765.76000,0.00000,361,1,0,2,0,0,400.00000
2022-01-19,48257.01305,6491.25305,41765.76000,0.00000,363,2,0,0,0,0,0.00000
2022-01-20,48253.41116,6487.65116,41765.76000,0.00000,362,0,0,1,0,0,200.00000
2022-01-21,47390.26371,6488.50371,40901.76000,0.00000,361,1,0,1,0,0,200.00000
2022-01-22,47390.21396,6488.45396,40901.76000,0.00000,360,0,0,1,0,0,200.00000
2022-01-23,47758.76905,6857.00905,40901.76000,0.00000,360,1,0,1,0,0,200.00000
2022-01-24,47757.74312,6855.98312,40901.76000,0.00000,358,0,0,2,0,0,400.00000
2022-01-25,48779.22410,7583.70410,41195.52000,0.00000,360,2,0,0,0,0,0.00000
2022-01-26,48892.64956,7593.44956,41299.20000,0.00000,362,2,0,0,0,0,0.00000
2022-01-27,48982.30881,7579.42881,41402.88000,0.00000,361,1,0,2,0,0,400.00000
2022-01-28,48879.76524,7580.56524,41299.20000,0.00000,361,1,0,0,0,0,0.00000
2022-01-29,48926.89084,7627.69084,41299.20000,0.00000,362,1,0,0,0,0,0.00000
2022-01-30,48928.41169,7629.21169,41299.20000,0.00000,362,1,0,1,0,0,200.00000
2022-01-31,49308.57169,7629.21169,41679.36000,0.00000,364,2,0,0,0,0,0.00000
2022-02-01,49518.90876,7632.18876,41886.72000,0.00000,367,3,0,0,0,0,0.00000
2022-02-02,49519.05383,7632.33383,41886.72000,0.00000,368,1,0,0,0,0,0.00000
2022-02-03,50386.86267,7636.14267,42750.72000,0.00000,369,2,0,1,0,0,200.00000
2022-02-04,50437.77537,7687.05537,42750.72000,0.00000,371,2,0,0,0,0,0.00000
2022-02-05,50461.08720,7710.36720,42750.72000,0.00000,371,1,0,1,0,0,200.00000
2022-02-06,51337.15207,7722.43207,43614.72000,0.00000,373,2,0,0,0,0,0.00000
2022-02-07,51040.60894,7719.64894,43320.96000,0.00000,370,0,0,2,0,0,400.00000
2022-02-08,51456.91954,8049.55954,43407.36000,0.00000,372,2,0,0,0,0,0.00000
2022-02-09,51560.59954,8049.55954,43511.04000,0.00000,373,1,0,0,0,0,0.00000
