Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),aircraft Deployment Cost ($),aircraft Sites flagged for Follow-Up,aircraft Leaks tagged for repair,aircraft Sites Visited,aircraft Travel Time (Minutes),aircraft Survey Time (Minutes),OGI_FU_persitehigh Deployment Cost ($),OGI_FU_persitehigh Sites flagged for Follow-Up,OGI_FU_persitehigh Leaks tagged for repair,OGI_FU_persitehigh Sites Visited,OGI_FU_persitehigh Travel Time (Minutes),OGI_FU_persitehigh Survey Time (Minutes)
2022-01-01,42379.23527,12070.11527,30309.12000,2500.00000,381,383,0,2,0.00000,0.00000,400.00000,2500.00000,0,,10,20,10,0.00000,,0,0,0,0
2022-01-02,42285.07371,12079.63371,30205.44000,0.00000,380,2,0,2,0.00000,0.00000,400.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-03,42298.17333,12092.73333,30205.44000,5512.00000,382,2,0,0,76.00000,0.00000,0.00000,0.00000,10,,0,0,0,5512.00000,,76,3,120,360
2022-01-04,42298.75193,12093.31193,30205.44000,5512.00000,382,1,0,1,52.00000,0.00000,200.00000,0.00000,0,,0,0,0,5512.00000,,52,3,120,360
2022-01-05,41918.59193,12093.31193,29825.28000,5512.00000,380,0,0,0,62.00000,0.00000,0.00000,0.00000,0,,0,0,0,5512.00000,,62,3,120,360
2022-01-06,41838.70098,12099.82098,29738.88000,2756.00000,380,1,0,0,20.00000,0.00000,0.00000,0.00000,0,,0,0,0,2756.00000,,20,1,30,120
2022-01-07,42712.90614,12110.02614,30602.88000,0.00000,382,2,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-08,42729.56666,12109.40666,30620.16000,0.00000,381,1,0,1,0.00000,0.00000,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-09,42729.56666,12109.40666,30620.16000,0.00000,381,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-10,42729.56666,12109.40666,30620.16000,0.00000,381,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-11,42735.23997,12115.07997,30620.16000,0.00000,383,2,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-12,42741.75998,12121.59998,30620.16000,0.00000,384,1,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-13,42775.26548,12155.10548,30620.16000,0.00000,387,3,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-14,42801.18506,12181.02506,30620.16000,0.00000,390,3,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-15,43665.18506,12181.02506,31484.16000,0.00000,391,1,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-16,43965.72541,12187.80541,31777.92000,0.00000,393,2,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-17,43965.72541,12187.80541,31777.92000,0.00000,393,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-18,41780.04660,10002.12660,31777.92000,13600.00000,325,0,68,0,0.00000,13600.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-19,38149.54862,6371.62862,31777.92000,8000.00000,285,0,40,0,0.00000,8000.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-20,34201.22303,2423.30303,31777.92000,10000.00000,237,2,50,0,0.00000,10000.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-21,32110.41398,332.49398,31777.92000,2800.00000,223,0,14,0,0.00000,2800.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-22,32110.41398,332.49398,31777.92000,0.00000,223,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-23,32130.28504,352.36504,31777.92000,0.00000,224,1,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-24,32130.28504,352.36504,31777.92000,0.00000,224,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-25,32130.87120,352.95120,31777.92000,0.00000,225,1,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-26,32130.87120,352.95120,31777.92000,0.00000,225,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
