Program Name,Simulation,"Average ""True"" Daily Emissions (Kg Methane)","Average ""True"" Mitigable Daily Emissions (Kg Methane)","Average ""True"" Non-Mitigable Daily Emissions (Kg Methane)","95th Percentile ""True"" Daily Emissions (Kg Methane)","95th Percentile ""True"" Mitigable Daily Emissions (Kg Methane)","95th Percentile ""True"" Non-Mitigable Daily Emissions (Kg Methane)","5th Percentile ""True"" Daily Emissions (Kg Methane)","5th Percentile ""True"" Mitigable Daily Emissions (Kg Methane)","5th Percentile ""True"" Non-Mitigable Daily Emissions (Kg Methane)",Average Daily Cost ($),Total Cost ($),95th Percentile Daily Cost ($),5th Percentile Daily Cost ($)
P_aircraft,0,971.9589145686903,623.897434600639,348.06148004564125,1051.019439,687.575575,395.847728,893.6329929999999,550.7799650000001,302.67685500000005,13.692377909630306,30000.0,0.0,0.0
P_aircraft,1,942.5968616339571,652.2859889274304,290.3108726928343,1046.077491,707.462555,377.4802,843.692093,579.40381,230.26441,8.900045641259698,19500.0,0.0,0.0
P_aircraft,2,944.5195517708809,600.0518032816066,344.46774824281147,1060.892173,692.69256,403.381691,844.0794,518.3798350000001,263.5211,19.397535371976268,42500.0,0.0,0.0
P_aircraft,3,971.3005331036057,657.8155158877224,313.48501731172985,1092.346376,731.79617,388.76439,843.472367,558.84648,233.456013,14.513920584208124,31800.0,0.0,0.0
P_aircraft,4,955.3482547695116,635.7373871154724,319.61086761752625,1090.1714709999999,750.588255,367.38775,830.996448,487.0746,272.53355,17.34367868553172,38000.0,0.0,0.0
P_drone,0,971.9891021405753,623.9276221679598,348.06148004564125,1051.019439,687.575575,395.847728,893.6329929999999,550.7799650000001,302.67685500000005,15.746234596074851,34500.0,0.0,0.0
P_drone,1,942.6152189411227,652.3043462345961,290.3108726928343,1046.077491,707.462555,377.4802,843.841054,579.40381,230.26441,10.953902327704245,24000.0,0.0,0.0
P_drone,2,944.5661589319947,600.0984104427201,344.46774824281147,1060.892173,692.69256,403.381691,844.0794,518.3798350000001,263.5211,21.45139205842081,47000.0,0.0,0.0
P_drone,3,965.7955847740758,652.3105675399362,313.48501731172985,1092.346376,731.57273,388.76439,820.576271,521.530469,233.456013,18.53035143769968,40600.0,0.0,0.0
P_drone,4,951.3055679598356,631.69470028754,319.61086761752625,1090.100714,749.694455,367.38775,823.633797,469.667905,272.53355,21.360109539023277,46800.0,0.0,0.0
P_none,0,1005.856496805112,657.7950168781379,348.06148004564125,1105.40326,722.18786,395.847728,930.6473500000001,603.53633,302.67685500000005,0.0,0.0,0.0,0.0
P_none,1,966.5447837425831,676.2339110543131,290.3108726928343,1046.077491,715.953625,377.4802,891.707605,626.1047,230.26441,0.0,0.0,0.0,0.0
P_none,2,996.5973944774076,652.1296461706983,344.46774824281147,1123.2792,730.5001699999999,403.381691,890.7728400000001,593.25766,263.5211,0.0,0.0,0.0,0.0
P_none,3,1011.2297142355089,697.744697206755,313.48501731172985,1114.397091,765.53701,388.76439,912.790039,630.35023,233.456013,0.0,0.0,0.0,0.0
P_none,4,1010.7447922729347,691.1339250616157,319.61086761752625,1155.0760159999998,814.24893,367.38775,899.789013,557.05889,272.53355,0.0,0.0,0.0,0.0
P_OGI,0,743.752608840712,395.69112920127793,348.06148004564125,996.669143,654.281645,395.847728,474.97854,123.008795,302.67685500000005,123.33363760839799,270224.0,0.0,0.0
P_OGI,1,694.3060313144682,403.9951585805568,290.3108726928343,969.4306869999999,669.90074,377.4802,435.98665,145.91234,230.26441,122.42081241442264,268224.0,0.0,0.0
P_OGI,2,736.7145369329073,392.24678845276134,344.46774824281147,1016.269365,650.01376,403.381691,491.390891,139.20886,263.5211,121.41670470104975,266024.0,0.0,0.0
P_OGI,3,723.5945867503424,410.10956958466454,313.48501731172985,1029.188451,695.6867799999999,388.76439,446.30256,137.37658,233.456013,128.7193062528526,282024.0,0.0,0.0
P_OGI,4,736.066965832953,416.4560981560931,319.61086761752625,1016.6901939999998,703.8873649999999,367.38775,466.00333,127.5895,272.53355,127.25878594249201,278824.0,0.0,0.0
P_stationary,0,408.0337808808763,59.97230071656777,348.06148004564125,459.07641,73.29134,395.847728,347.16559,33.07048,302.67685500000005,536.9374714742127,1176430.0,1230.0,30.0
P_stationary,1,350.7707638566865,60.45989120949338,290.3108726928343,426.64275399999997,75.97273,377.4802,284.696643,35.52843,230.26441,536.5723413966225,1175630.0,1230.0,30.0
P_stationary,2,403.2314245732542,58.763675960748515,344.46774824281147,463.66456800000003,72.84444,403.381691,312.192065,33.29393,263.5211,535.9333637608398,1174230.0,1230.0,30.0
P_stationary,3,378.9726687813784,65.4876515974441,313.48501731172985,452.611277,78.65412,388.76439,287.489754,36.86912,233.456013,543.4185303514377,1190630.0,1230.0,30.0
P_stationary,4,379.81018710634413,60.19931948425377,319.61086761752625,436.437276,86.27374499999998,367.38775,318.22892,32.824686,272.53355,543.3272478320401,1190430.0,1230.0,30.0
P_truck,0,714.6249690963031,366.56348880419904,348.06148004564125,987.68276,649.79031,395.847728,423.08246,71.05685,302.67685500000005,112.36878137836604,246200.0,0.0,0.0
P_truck,1,665.5733791921498,375.262506631675,290.3108726928343,969.184895,673.47593,377.4802,373.249565,84.4638,230.26441,112.36878137836604,246200.0,0.0,0.0
P_truck,2,707.1381626198083,362.6704142537654,344.46774824281147,1018.678893,650.01376,403.381691,433.011061,85.13415,263.5211,111.09082610680055,243400.0,0.0,0.0
P_truck,3,696.9284574760383,383.4434400502054,313.48501731172985,1017.51323,691.3742149999999,388.76439,390.88716,83.74877,233.456013,118.21086261980831,259000.0,0.0,0.0
P_truck,4,711.1966910269283,391.5858234230945,319.61086761752625,1015.2973639999994,700.06639,367.38775,406.171085,78.20722,272.53355,117.9370150616157,258400.0,0.0,0.0
