Program Name,Simulation,Mitigated Methane (kg),Total Cost ($),Mitigation Ratio ($/tonne CO2e),Value of Mitigated Methane ($)
P_aircraft,0,74437.6365054432,30000.0,14.393640391177975,12128.602474415336
P_aircraft,1,52527.100427568,19500.0,13.25846212259343,8558.578027569132
P_aircraft,2,114368.9046713568,42500.0,13.271589399398032,18634.86060699625
P_aircraft,3,87679.90723838401,31800.0,12.952959480517096,14286.250743737794
P_aircraft,4,121438.167563952,38000.0,11.175587415119354,19786.701039290914
P_drone,0,74371.495538304,34500.0,16.567407287221474,12117.82570159765
P_drone,1,52486.87956912001,24000.0,16.330611843938733,8552.024584630897
P_drone,2,114269.469771456,47000.0,14.689587970685833,18618.65903975692
P_drone,3,99776.106973152,40600.0,14.532537337723245,16257.162300331896
P_drone,4,130322.5083007488,46800.0,12.825325365679504,21234.283768976093
P_OGI,0,575462.8367293249,270224.0,16.77060016196411,93763.85808513658
P_OGI,1,597661.398842688,268224.0,16.028186846227957,97380.81246488653
P_OGI,2,570449.5302377087,266024.0,16.655035440029366,92947.00784144606
P_OGI,3,631328.2683791327,282024.0,15.954118037744806,102866.37187186319
P_OGI,4,602796.9321254881,278824.0,16.51965938991703,98217.57790513069
P_stationary,0,1308999.4566984863,1176430.0,32.09730678485295,213283.69350309297
P_stationary,1,1348550.190969264,1175630.0,31.134759384897585,219727.9488027144
P_stationary,2,1299239.195246899,1174230.0,32.27795610516223,211693.3913824177
P_stationary,3,1384145.2038017665,1190630.0,30.72112657198497,225527.67298774503
P_stationary,4,1381347.1727091938,1190430.0,30.778183777994837,225071.77180084493
P_truck,0,639162.1743856703,246200.0,13.75684841066883,104142.80052053853
P_truck,1,660859.5398926464,246200.0,13.305183041294226,107678.0917163701
P_truck,2,635228.1275806656,243400.0,13.684622524454042,103501.80099323412
P_truck,3,689668.8469396705,259000.0,13.412234061384467,112372.17725079162
P_truck,4,657497.9698840224,258400.0,14.0358934191071,107130.36951240763
