Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),OGI_mdl_high Deployment Cost ($),OGI_mdl_high Sites flagged for Follow-Up,OGI_mdl_high Leaks tagged for repair,OGI_mdl_high Sites Visited,OGI_mdl_high Travel Time (Minutes),OGI_mdl_high Survey Time (Minutes)
2022-01-01,987.38483,754.81144,232.57339,2876.00000,384,388,0,3,12,0.00000,600.00000,2876.00000,,12,3,180,300
2022-01-02,986.93793,754.81144,232.12649,2876.00000,383,0,0,0,14,0.00000,0.00000,2876.00000,,14,3,180,360
2022-01-03,991.59312,757.49283,234.10029,2876.00000,385,3,0,1,15,0.00000,200.00000,2876.00000,,15,3,180,300
2022-01-04,988.91173,754.81144,234.10029,2876.00000,384,0,0,1,20,0.00000,200.00000,2876.00000,,20,3,180,360
2022-01-05,988.91173,754.81144,234.10029,0.00000,384,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-06,996.95591,762.85562,234.10029,0.00000,387,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-07,993.82762,759.72733,234.10029,0.00000,385,0,0,2,0,0.00000,400.00000,0.00000,,0,0,0,0
2022-01-08,998.74350,764.64321,234.10029,0.00000,387,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-09,998.74350,764.64321,234.10029,0.00000,387,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-10,999.67454,766.87770,232.79684,0.00000,387,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-11,996.76970,763.97286,232.79684,0.00000,385,0,0,2,0,0.00000,400.00000,0.00000,,0,0,0,0
2022-01-12,998.55729,765.53701,233.02029,0.00000,387,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-13,996.99315,763.97286,233.02029,0.00000,386,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
