Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),OGI Deployment Cost ($),OGI Sites flagged for Follow-Up,OGI Leaks tagged for repair,OGI Sites Visited,OGI Travel Time (Minutes),OGI Survey Time (Minutes)
2022-01-01,9551.48558,6585.27177,2966.21381,2876.00000,3526,3541,0,12,32,0.00000,2400.00000,2876.00000,,32,3,180,300
2022-01-02,9544.96831,6575.66346,2969.30485,2876.00000,3528,13,0,8,57,0.00000,1600.00000,2876.00000,,57,3,180,360
2022-01-03,9539.08415,6565.60824,2973.47591,2876.00000,3527,15,0,13,43,0.00000,2600.00000,2876.00000,,43,3,180,300
2022-01-04,9530.36963,6558.23442,2972.13521,2876.00000,3521,6,0,7,53,0.00000,1400.00000,2876.00000,,53,3,180,360
2022-01-05,9525.93789,6547.06196,2978.87593,2876.00000,3523,14,0,9,41,0.00000,1800.00000,2876.00000,,41,3,180,300
2022-01-06,9511.86059,6541.69918,2970.16141,2876.00000,3525,9,0,5,63,0.00000,1000.00000,2876.00000,,63,3,180,360
2022-01-07,9514.46749,6549.07300,2965.39449,2876.00000,3531,11,0,4,42,0.00000,800.00000,2876.00000,,42,3,180,300
2022-01-08,9524.29926,6559.35167,2964.94759,2876.00000,3531,7,0,5,70,0.00000,1000.00000,2876.00000,,70,3,180,360
2022-01-09,9563.88701,6600.46632,2963.42069,2876.00000,3538,10,0,2,31,0.00000,400.00000,2876.00000,,31,3,180,300
2022-01-10,9578.33673,6620.12985,2958.20688,2876.00000,3543,16,0,8,52,0.00000,1600.00000,2876.00000,,52,3,180,360
2022-01-11,9616.69551,6618.78916,2997.90635,2876.00000,3550,14,0,6,35,0.00000,1200.00000,2876.00000,,35,3,180,300
2022-01-12,9634.31076,6643.59202,2990.71874,2876.00000,3556,12,0,3,57,0.00000,600.00000,2876.00000,,57,3,180,360
