Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($)
2022-01-01,9925.72577,6877.99024,3047.73553,0.00000,3699,3722,0,15,0,0,3000.00000
2022-01-02,9918.68712,6867.04123,3051.64589,0.00000,3697,10,0,8,0,0,1600.00000
2022-01-03,9930.79062,6872.85091,3057.93971,0.00000,3695,7,0,7,0,0,1400.00000
2022-01-04,9926.06094,6867.48813,3058.57281,0.00000,3696,12,0,7,0,0,1400.00000
2022-01-05,9906.17396,6848.27150,3057.90246,0.00000,3697,11,0,8,0,0,1600.00000
2022-01-06,9912.98916,6856.31567,3056.67349,0.00000,3706,15,0,5,0,0,1000.00000
2022-01-07,9933.99339,6876.87300,3057.12039,0.00000,3712,13,0,6,0,0,1200.00000
2022-01-08,9929.52441,6872.62746,3056.89694,0.00000,3712,9,0,7,0,0,1400.00000
2022-01-09,9940.51066,6885.36407,3055.14659,0.00000,3713,7,0,4,0,0,800.00000
2022-01-10,9985.38671,6918.88145,3066.50526,0.00000,3722,15,0,5,0,0,1000.00000
2022-01-11,9975.36874,6919.55180,3055.81694,0.00000,3721,8,0,6,0,0,1200.00000
2022-01-12,9981.47635,6911.28418,3070.19217,0.00000,3722,12,0,7,0,0,1400.00000
2022-01-13,9951.60864,6893.18479,3058.42385,0.00000,3714,7,0,8,0,0,1600.00000
2022-01-14,9967.95767,6919.32835,3048.62932,0.00000,3719,11,0,3,0,0,600.00000
2022-01-15,9955.96590,6913.07177,3042.89413,0.00000,3715,9,0,8,0,0,1600.00000
2022-01-16,9950.56587,6915.08281,3035.48306,0.00000,3715,9,0,6,0,0,1200.00000
2022-01-17,9925.35335,6907.93244,3017.42092,0.00000,3712,7,0,5,0,0,1000.00000
2022-01-18,9923.45404,6902.56966,3020.88438,0.00000,3705,5,0,8,0,0,1600.00000
2022-01-19,9970.08044,6936.08704,3033.99340,0.00000,3718,14,0,0,0,0,0.00000
2022-01-20,10006.31645,6947.70640,3058.61005,0.00000,3722,13,0,8,0,0,1600.00000
2022-01-21,10006.05576,6954.63332,3051.42244,0.00000,3722,9,0,5,0,0,1000.00000
2022-01-22,10012.42406,6954.18643,3058.23764,0.00000,3726,14,0,7,0,0,1400.00000
2022-01-23,10012.94545,6958.20851,3054.73693,0.00000,3722,7,0,8,0,0,1600.00000
2022-01-24,10001.77298,6955.52712,3046.24586,0.00000,3719,7,0,7,0,0,1400.00000
2022-01-25,10016.70684,6960.44300,3056.26384,0.00000,3719,10,0,8,0,0,1600.00000
2022-01-26,9999.91091,6949.94089,3049.97002,0.00000,3714,7,0,9,0,0,1800.00000
2022-01-27,9992.98398,6952.84573,3040.13825,0.00000,3710,7,0,3,0,0,600.00000
2022-01-28,9997.71366,6960.66645,3037.04720,0.00000,3706,7,0,8,0,0,1600.00000
2022-01-29,9998.19780,6972.06236,3026.13543,0.00000,3709,12,0,6,0,0,1200.00000
2022-01-30,10032.16208,6988.15071,3044.01137,0.00000,3713,12,0,7,0,0,1400.00000
2022-01-31,10006.50266,6973.17961,3033.32305,0.00000,3710,13,0,10,0,0,2000.00000
2022-02-01,10005.57162,6968.93407,3036.63755,0.00000,3713,12,0,8,0,0,1600.00000
2022-02-02,10035.10416,6991.94934,3043.15482,0.00000,3722,14,0,3,0,0,600.00000
2022-02-03,10052.12354,6991.94934,3060.17420,0.00000,3726,10,0,4,0,0,800.00000
2022-02-04,10073.98432,7003.34525,3070.63907,0.00000,3729,12,0,7,0,0,1400.00000
2022-02-05,10084.74713,7015.63496,3069.11217,0.00000,3731,11,0,4,0,0,800.00000
2022-02-06,10090.74301,7028.59501,3062.14800,0.00000,3735,12,0,6,0,0,1200.00000
2022-02-07,10101.87823,7020.77429,3081.10394,0.00000,3736,11,0,6,0,0,1200.00000
2022-02-08,10102.06444,7022.11499,3079.94945,0.00000,3736,15,0,8,0,0,1600.00000
2022-02-09,10104.67135,7028.37157,3076.29978,0.00000,3744,15,0,3,0,0,600.00000
2022-02-10,10093.94579,7001.11076,3092.83502,0.00000,3741,6,0,8,0,0,1600.00000
2022-02-11,10071.41466,6978.98929,3092.42537,0.00000,3739,12,0,7,0,0,1400.00000
2022-02-12,10043.29730,6969.60442,3073.69288,0.00000,3737,7,0,6,0,0,1200.00000
2022-02-13,10033.24208,6959.99611,3073.24598,0.00000,3734,7,0,7,0,0,1400.00000
2022-02-14,10022.77721,6961.33680,3061.44041,0.00000,3737,13,0,4,0,0,800.00000
2022-02-15,10007.06128,6942.79052,3064.27077,0.00000,3732,10,0,13,0,0,2600.00000
2022-02-16,10012.12613,6944.35466,3067.77147,0.00000,3733,9,0,5,0,0,1000.00000
2022-02-17,9994.17571,6945.91881,3048.25691,0.00000,3737,10,0,3,0,0,600.00000
2022-02-18,10000.28332,6955.52712,3044.75620,0.00000,3739,13,0,8,0,0,1600.00000
2022-02-19,10035.77451,6980.55343,3055.22107,0.00000,3745,15,0,5,0,0,1000.00000
2022-02-20,10042.66419,6985.02242,3057.64177,0.00000,3748,9,0,5,0,0,1000.00000
2022-02-21,10055.43804,6991.72589,3063.71214,0.00000,3745,11,0,11,0,0,2200.00000
2022-02-22,10061.13599,6991.50244,3069.63355,0.00000,3747,8,0,5,0,0,1000.00000
2022-02-23,10034.76899,6982.34103,3052.42796,0.00000,3747,12,0,8,0,0,1600.00000
2022-02-24,10027.35792,6972.50926,3054.84866,0.00000,3746,9,0,9,0,0,1800.00000
2022-02-25,9984.86533,6937.20429,3047.66104,0.00000,3735,7,0,12,0,0,2400.00000
2022-02-26,9989.52052,6939.66223,3049.85829,0.00000,3738,8,0,4,0,0,800.00000
2022-02-27,10003.52334,6941.67327,3061.85007,0.00000,3736,11,0,8,0,0,1600.00000
2022-02-28,9986.72740,6939.88568,3046.84173,0.00000,3737,10,0,6,0,0,1200.00000
2022-03-01,9987.80741,6930.94771,3056.85970,0.00000,3738,8,0,4,0,0,800.00000
2022-03-02,10009.70543,6942.12017,3067.58526,0.00000,3745,16,0,6,0,0,1200.00000
2022-03-03,9999.46401,6934.52290,3064.94111,0.00000,3742,11,0,9,0,0,1800.00000
2022-03-04,10012.90820,6940.55602,3072.35218,0.00000,3744,9,0,4,0,0,800.00000
2022-03-05,10000.39505,6919.32835,3081.06670,0.00000,3742,7,0,7,0,0,1400.00000
2022-03-06,10036.18416,6939.43878,3096.74539,0.00000,3751,15,0,5,0,0,1000.00000
2022-03-07,10029.03379,6932.73530,3096.29849,0.00000,3747,9,0,10,0,0,2000.00000
2022-03-08,10021.65996,6933.62910,3088.03087,0.00000,3748,12,0,9,0,0,1800.00000
2022-03-09,9987.88189,6915.52971,3072.35218,0.00000,3738,6,0,10,0,0,2000.00000
2022-03-10,10009.29577,6918.88145,3090.41432,0.00000,3740,12,0,4,0,0,800.00000
2022-03-11,9971.64458,6905.02760,3066.61698,0.00000,3735,9,0,7,0,0,1400.00000
2022-03-12,9963.60041,6888.26891,3075.33150,0.00000,3734,13,0,12,0,0,2400.00000
2022-03-13,9948.40586,6874.19161,3074.21426,0.00000,3729,10,0,12,0,0,2400.00000
2022-03-14,9952.42795,6869.94607,3082.48188,0.00000,3727,7,0,6,0,0,1200.00000
2022-03-15,9923.37955,6842.01492,3081.36463,0.00000,3715,3,0,12,0,0,2400.00000
2022-03-16,9909.41398,6835.08800,3074.32598,0.00000,3710,8,0,8,0,0,1600.00000
2022-03-17,9925.50232,6867.48813,3058.01419,0.00000,3714,13,0,7,0,0,1400.00000
2022-03-18,9908.92984,6856.76257,3052.16727,0.00000,3709,7,0,8,0,0,1600.00000
2022-03-19,9917.38366,6863.46605,3053.91762,0.00000,3713,8,0,2,0,0,400.00000
2022-03-20,9924.75749,6870.16952,3054.58797,0.00000,3718,10,0,5,0,0,1000.00000
2022-03-21,9931.68441,6868.15848,3063.52594,0.00000,3719,12,0,8,0,0,1600.00000
2022-03-22,9975.96460,6914.41247,3061.55213,0.00000,3725,15,0,5,0,0,1000.00000
2022-03-23,9989.70673,6912.40142,3077.30530,0.00000,3727,13,0,8,0,0,1600.00000
2022-03-24,10009.10957,6920.89249,3088.21707,0.00000,3731,16,0,10,0,0,2000.00000
2022-03-25,10031.04483,6927.59597,3103.44886,0.00000,3734,16,0,10,0,0,2000.00000
2022-03-26,10048.21318,6924.02078,3124.19240,0.00000,3740,12,0,6,0,0,1200.00000
2022-03-27,10032.72070,6933.40565,3099.31505,0.00000,3734,13,0,10,0,0,2000.00000
2022-03-28,10029.10827,6935.86359,3093.24468,0.00000,3735,9,0,5,0,0,1000.00000
2022-03-29,10024.26687,6922.23319,3102.03368,0.00000,3738,14,0,11,0,0,2200.00000
