Program Name,Simulation,Mitigated Methane (kg),Total Cost ($),Mitigation Ratio ($/tonne CO2e),Value of Mitigated Methane ($)
P_aircraft,0,0.0,250.0,inf,0.0
P_aircraft,1,0.0,250.0,inf,0.0
P_aircraft,2,37720.4617399104,12650.0,11.977205300424497,6146.037234286881
P_aircraft,3,0.0,250.0,inf,0.0
P_aircraft,4,23164.309624953603,8350.0,12.873868919151223,3774.3098279966334
P_drone,0,0.0,1000.0,inf,0.0
P_drone,1,0.0,1000.0,inf,0.0
P_drone,2,37720.4617399104,13400.0,12.687316286615673,6146.037234286881
P_drone,3,0.0,1000.0,inf,0.0
P_drone,4,23164.309624953603,9100.0,14.030204450811512,3774.3098279966334
P_OGI,0,134517.3202944576,58904.0,15.638984489947228,21917.771444231388
P_OGI,1,123640.929766512,58504.0,16.899165797073216,20145.61124056476
P_OGI,2,166541.8381639488,62304.0,13.360864042778005,27135.73193986677
P_OGI,3,144608.9571679104,60304.0,14.893367104594596,23562.06669190909
P_OGI,4,141738.0817065696,61304.0,15.447002986545222,23094.296503885857
P_stationary,0,287599.6949759712,259350.0,32.20622330901247,46860.46650435481
P_stationary,1,261980.1253747872,257350.0,35.083086609805754,42686.10539019378
P_stationary,2,312631.1463628224,260350.0,29.74180402013846,50939.001738430525
P_stationary,3,271961.6019044544,251550.0,33.033812525434406,44312.451505135075
P_stationary,4,309317.3945065152,260950.0,30.12970826296856,50399.070853318844
P_truck,0,147736.1288326464,57100.0,13.803568094002186,24071.596867387798
P_truck,1,135457.81798570562,55300.0,14.580184660943045,22071.01277698674
P_truck,2,185775.8995757952,59700.0,11.476961554278242,30269.661169547755
P_truck,3,154497.47866289283,57100.0,13.199475693291745,25173.267045692257
P_truck,4,149745.8311827552,57500.0,13.713713512766683,24399.05058624124
