Program Name,Simulation,Mitigated Methane (kg),Total Cost ($),Mitigation Ratio ($/tonne CO2e),Value of Mitigated Methane ($)
P_aircraft,0,16343537.799494509,459350.0,1.00378249459334,2662957.6421486014
P_aircraft,1,13089669.177518196,464550.0,1.267493563326029,2132783.9172340753
P_aircraft,2,27232988.90650635,470350.0,0.6168332952135471,4437245.88989369
P_aircraft,3,18164450.582108594,453150.0,0.890967139263173,2959650.663551729
P_aircraft,4,16256449.619139396,463950.0,1.0192657834484797,2648767.805268569
P_drone,0,15924526.59909322,464900.0,1.0426414452732853,2594685.454575542
P_drone,1,13114811.186085746,470300.0,1.2807221036661864,2136880.4662600756
P_drone,2,27236819.65581846,474300.0,0.6219259784490685,4437870.058496656
P_drone,3,18209247.20771941,457300.0,0.8969147747205718,2966949.665639055
P_drone,4,16580740.560304731,470900.0,1.0143007232813281,2701606.6123035126
P_OGI,0,14936512.8181011,501040.0,1.1980229878422612,2433702.0199655355
P_OGI,1,11428519.489675032,508040.0,1.5876322152381999,1862122.1235475496
P_OGI,2,27686120.68934738,514640.0,0.6638705438812871,4511077.563232755
P_OGI,3,14623556.030950852,493240.0,1.2046122193829267,2382709.959480944
P_OGI,4,16300830.290605742,503440.0,1.1030112993914165,2655999.03327409
P_stationary,0,11456757.47388133,832900.0,2.596409031023247,1866723.1197800399
P_stationary,1,10361282.420400172,827500.0,2.8523082596787295,1688230.3294650186
P_stationary,2,13592968.021132858,836100.0,2.1967766156214092,2214789.632173571
P_stationary,3,10099613.42994058,828500.0,2.9297443827471126,1645594.9192860033
P_stationary,4,11318419.319496503,809700.0,2.554937781201019,1844182.7952836382
P_truck,0,15956769.174120974,464500.0,1.0396393864737086,2599938.944525274
P_truck,1,13019484.10209021,470500.0,1.2906480239008629,2121348.2118642433
P_truck,2,27660845.080310214,473100.0,0.6108428185173539,4506959.245823683
P_truck,3,17912826.46830461,455700.0,0.9085668321968831,2918651.9296776038
P_truck,4,16889375.162155543,468700.0,0.9911133806651333,2751894.4313616073
