Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),OGI_mdl_high Deployment Cost ($),OGI_mdl_high Sites flagged for Follow-Up,OGI_mdl_high Leaks tagged for repair,OGI_mdl_high Sites Visited,OGI_mdl_high Travel Time (Minutes),OGI_mdl_high Survey Time (Minutes)
2022-01-01,924.14870,570.24239,353.90631,2876.00000,366,366,0,0,53,0.00000,0.00000,2876.00000,,53,3,180,300
2022-01-02,924.81905,570.24239,354.57666,2876.00000,367,1,0,0,70,0.00000,0.00000,2876.00000,,70,3,180,360
2022-01-03,931.44804,572.92378,358.52426,2876.00000,370,3,0,0,50,0.00000,0.00000,2876.00000,,50,3,180,300
2022-01-04,933.86874,581.19140,352.67734,2876.00000,372,3,0,0,77,0.00000,0.00000,2876.00000,,77,3,180,360
2022-01-05,933.86874,581.19140,352.67734,0.00000,372,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-06,938.11428,585.43694,352.67734,0.00000,374,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-07,935.43289,582.75555,352.67734,0.00000,373,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-08,935.65634,582.75555,352.90079,0.00000,374,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-09,940.12532,587.22453,352.90079,0.00000,375,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-10,942.80671,589.90592,352.90079,0.00000,376,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-11,942.58326,589.90592,352.67734,0.00000,375,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-12,940.60946,589.90592,350.70354,0.00000,374,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-13,950.44123,599.73769,350.70354,0.00000,377,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-14,952.07985,605.32392,346.75594,0.00000,378,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-15,952.07985,605.32392,346.75594,0.00000,378,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-16,853.53875,507.67661,345.86214,10600.00000,323,0,53,0,0,10600.00000,0.00000,0.00000,,0,0,0,0
2022-01-17,697.79465,351.93251,345.86214,12000.00000,263,0,60,0,0,12000.00000,0.00000,0.00000,,0,0,0,0
2022-01-18,598.54596,250.26312,348.28284,8200.00000,224,2,41,0,0,8200.00000,0.00000,0.00000,,0,0,0,0
2022-01-19,438.55632,81.33551,357.22081,13600.00000,158,2,68,0,0,13600.00000,0.00000,0.00000,,0,0,0,0
2022-01-20,446.82394,89.60313,357.22081,0.00000,159,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-21,451.47913,92.28453,359.19461,0.00000,161,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-22,451.92603,92.28453,359.64151,0.00000,162,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-23,451.92603,92.28453,359.64151,0.00000,162,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-24,453.89983,92.28453,361.61531,0.00000,163,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-25,453.89983,92.28453,361.61531,0.00000,163,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-26,458.36882,96.75351,361.61531,0.00000,164,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-27,458.81572,97.20041,361.61531,0.00000,166,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-28,461.49711,99.88180,361.61531,0.00000,167,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-29,461.72056,100.10525,361.61531,0.00000,168,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-30,461.94401,100.32870,361.61531,0.00000,169,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-31,478.47925,116.86394,361.61531,0.00000,171,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-01,478.47925,116.86394,361.61531,0.00000,171,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-02,481.38409,119.76878,361.61531,0.00000,173,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-03,480.49029,119.76878,360.72151,0.00000,171,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-04,482.94823,122.45017,360.49806,0.00000,171,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-05,482.94823,122.45017,360.49806,0.00000,171,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-06,482.94823,122.45017,360.49806,0.00000,171,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-07,482.94823,122.45017,360.49806,0.00000,171,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-08,489.91240,122.45017,367.46223,0.00000,171,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-09,492.59379,125.13156,367.46223,0.00000,172,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-10,492.14689,125.57846,366.56843,0.00000,171,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-11,483.87927,125.57846,358.30081,0.00000,170,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-12,489.24205,130.94124,358.30081,0.00000,172,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-13,491.69999,133.39918,358.30081,0.00000,172,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-14,499.55796,143.23095,356.32701,0.00000,174,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-15,504.92074,148.59373,356.32701,0.00000,176,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-16,503.39383,148.59373,354.80011,0.00000,176,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-17,510.13455,156.86135,353.27320,0.00000,177,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-18,512.81594,159.54274,353.27320,0.00000,178,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-19,517.28493,164.01172,353.27320,0.00000,179,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-20,518.21597,166.91656,351.29940,0.00000,180,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-21,529.16498,169.59795,359.56702,0.00000,182,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-22,520.89736,169.59795,351.29940,0.00000,181,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-23,523.80220,172.50279,351.29940,0.00000,183,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-24,527.15393,175.18418,351.96975,0.00000,185,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-25,527.15393,175.18418,351.96975,0.00000,185,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-26,525.18013,175.18418,349.99595,0.00000,184,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-27,526.74428,176.74833,349.99595,0.00000,185,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-28,526.74428,176.74833,349.99595,0.00000,185,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-01,517.80631,176.74833,341.05798,0.00000,184,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-02,517.80631,176.74833,341.05798,0.00000,184,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-03,522.94564,181.88766,341.05798,0.00000,186,3,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
