Program Name,Simulation,"Average ""True"" Daily Emissions (Kg Methane)","Average ""True"" Mitigable Daily Emissions (Kg Methane)","Average ""True"" Non-Mitigable Daily Emissions (Kg Methane)","95th Percentile ""True"" Daily Emissions (Kg Methane)","95th Percentile ""True"" Mitigable Daily Emissions (Kg Methane)","95th Percentile ""True"" Non-Mitigable Daily Emissions (Kg Methane)","5th Percentile ""True"" Daily Emissions (Kg Methane)","5th Percentile ""True"" Mitigable Daily Emissions (Kg Methane)","5th Percentile ""True"" Non-Mitigable Daily Emissions (Kg Methane)",Average Daily Cost ($),Total Cost ($),95th Percentile Daily Cost ($),5th Percentile Daily Cost ($)
P_aircraft,0,30208.50619052055,1736.6999439452054,28471.806246575346,39767.29138999991,6969.851389999914,32797.44,24937.010898,161.731394,24071.04,248.9041095890411,90850.0,1000.0,0.0
P_aircraft,1,31578.62483994521,1859.6760180273973,29718.94882191781,36019.976854,5610.658731999927,32849.28,28011.53771,262.53575,27406.08,226.43835616438355,82650.0,1000.0,0.0
P_aircraft,2,35212.1501070137,1513.2622166027397,33698.88789041095,38947.92787399998,4752.9463,35956.224,31388.70598,184.43412,30637.44,239.04109589041096,87250.0,1000.0,0.0
P_aircraft,3,38115.01966164383,1800.5078808219175,36314.51178082192,42647.09263,6919.205835999964,39916.8,33701.34652,458.34137,31916.16,234.1095890410959,85450.0,1000.0,0.0
P_aircraft,4,35034.715118438355,2354.96848830137,32679.746630136986,45814.73627599994,7249.39968,40608.0,28731.26216,419.07468,27423.36,254.3835616438356,92850.0,1000.0,0.0
P_drone,0,30209.417257205478,1737.611010630137,28471.806246575346,39767.29138999991,6969.851389999914,32797.44,24937.010898,161.731394,24071.04,255.06849315068493,93100.0,1000.0,0.0
P_drone,1,31578.62483994521,1859.6760180273973,29718.94882191781,36019.976854,5610.658731999927,32849.28,28011.53771,262.53575,27406.08,232.6027397260274,84900.0,1000.0,0.0
P_drone,2,35210.42879490411,1511.540904493151,33698.88789041095,38791.23954999999,4752.9463,35956.224,31388.70598,184.43412,30637.44,245.2054794520548,89500.0,1000.0,0.0
P_drone,3,38198.2388570137,1883.7270761917812,36314.51178082192,42946.93066,6919.205835999964,39916.8,33639.13852,461.23062,31916.16,239.72602739726028,87500.0,1000.0,0.0
P_drone,4,35037.64377931506,2357.897149178082,32679.746630136986,46441.27165399997,7249.39968,40608.0,28731.26216,419.07468,27423.36,260.54794520547944,95100.0,1000.0,0.0
P_none,0,37693.50303101369,9221.696784438358,28471.806246575346,43764.905644,10973.49103,32797.44,33144.418168,7331.36263,24071.04,0.0,0.0,0.0,0.0
P_none,1,38821.20976463014,9102.26094271233,29718.94882191781,41764.998424,10991.144693999999,32849.28,36166.956842,7280.224806,27406.08,0.0,0.0,0.0,0.0
P_none,2,40375.407393041096,6676.519502630138,33698.88789041095,42116.218801999996,8816.492588,35956.224,38355.201774,5086.919472,30637.44,0.0,0.0,0.0,0.0
P_none,3,44351.92446783562,8037.412687013699,36314.51178082192,46940.149534,9792.829256,39916.8,41273.124438,6828.880094,31916.16,0.0,0.0,0.0,0.0
P_none,4,44726.76453843835,12047.01790830137,32679.746630136986,49184.474966,13890.07581,40608.0,39454.199186,8513.04887,27423.36,0.0,0.0,0.0,0.0
P_OGI,0,30406.968466849314,1935.1622202739725,28471.806246575346,34213.90513799995,3149.59895,32797.44,25238.701518,613.3522320000001,24071.04,298.38904109589043,108912.0,2876.0,0.0
P_OGI,1,31777.801044054795,2058.852222136986,29718.94882191781,36257.413585999995,4579.509627999999,32849.28,28371.26752,573.54654,27406.08,275.3753424657534,100512.0,2876.0,0.0
P_OGI,2,35470.536776739726,1771.6488863287673,33698.88789041095,38710.701387999994,5134.47239,35956.224,31817.46789,550.56914,30637.44,281.9506849315068,102912.0,2876.0,0.0
