Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),OGI_mdl_high Deployment Cost ($),OGI_mdl_high Sites flagged for Follow-Up,OGI_mdl_high Leaks tagged for repair,OGI_mdl_high Sites Visited,OGI_mdl_high Travel Time (Minutes),OGI_mdl_high Survey Time (Minutes)
2022-01-01,987.27311,708.55746,278.71565,2876.00000,378,379,0,1,24,0.00000,200.00000,2876.00000,,24,3,180,300
2022-01-02,986.82621,708.55746,278.26875,2876.00000,377,0,0,0,33,0.00000,0.00000,2876.00000,,33,3,180,360
2022-01-03,991.29519,713.02644,278.26875,2876.00000,378,1,0,0,24,0.00000,0.00000,2876.00000,,24,3,180,300
2022-01-04,989.09794,712.80299,276.29495,2876.00000,376,0,0,1,53,0.00000,200.00000,2876.00000,,53,3,180,360
2022-01-05,984.62896,708.33401,276.29495,0.00000,375,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-06,986.19310,709.89815,276.29495,0.00000,376,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-07,992.22623,715.93128,276.29495,0.00000,377,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-08,1003.39869,718.61267,284.78602,0.00000,380,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-09,1005.40973,721.29406,284.11567,0.00000,380,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-10,1008.09112,723.97545,284.11567,0.00000,381,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-11,1005.40973,721.29406,284.11567,0.00000,380,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-12,1005.40973,721.29406,284.11567,0.00000,380,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-13,1000.49385,724.19890,276.29495,0.00000,380,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-14,1001.20144,726.88029,274.32115,0.00000,380,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-15,1001.20144,726.88029,274.32115,0.00000,380,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-16,931.70874,657.38759,274.32115,4400.00000,358,0,22,0,0,4400.00000,0.00000,0.00000,,0,0,0,0
2022-01-17,804.34268,530.02153,274.32115,6000.00000,328,2,30,2,0,6000.00000,400.00000,0.00000,,0,0,0,0
2022-01-18,753.17281,477.73442,275.43839,4200.00000,310,3,21,0,0,4200.00000,0.00000,0.00000,,0,0,0,0
2022-01-19,606.14323,330.70484,275.43839,9400.00000,263,0,47,0,0,9400.00000,0.00000,0.00000,,0,0,0,0
2022-01-20,603.46184,328.02345,275.43839,0.00000,262,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-21,601.48804,328.02345,273.46459,0.00000,261,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-22,601.26459,328.02345,273.24114,0.00000,260,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-23,601.26459,328.02345,273.24114,0.00000,260,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
