Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),stationary Deployment Cost ($),stationary Sites flagged for Follow-Up,stationary Leaks tagged for repair,stationary Sites Visited,stationary Travel Time (Minutes),stationary Survey Time (Minutes),OGI_FU_persitehigh Deployment Cost ($),OGI_FU_persitehigh Sites flagged for Follow-Up,OGI_FU_persitehigh Leaks tagged for repair,OGI_FU_persitehigh Sites Visited,OGI_FU_persitehigh Travel Time (Minutes),OGI_FU_persitehigh Survey Time (Minutes)
2022-01-01,40653.93763,7217.13763,33436.80000,6030.00000,344,346,0,0,0.00000,0.00000,0.00000,6030,0,,10,0,0,0.00000,,0,0,0,0
2022-01-02,40670.63804,7233.83804,33436.80000,30.00000,346,2,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-03,40584.00272,7233.60272,33350.40000,30.00000,344,0,0,1,0.00000,0.00000,200.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-04,40607.36944,7256.96944,33350.40000,30.00000,344,1,0,1,0.00000,0.00000,200.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-05,40730.21589,7276.13589,33454.08000,30.00000,346,3,0,1,0.00000,0.00000,200.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-06,40722.09542,7268.01542,33454.08000,30.00000,346,1,0,1,0.00000,0.00000,200.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-07,40722.09542,7268.01542,33454.08000,30.00000,346,0,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-08,39774.87415,7271.19415,32503.68000,30.00000,345,1,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-09,39742.09927,7238.41927,32503.68000,30.00000,344,1,0,2,0.00000,0.00000,400.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-10,39655.69927,7238.41927,32417.28000,5542.00000,343,0,0,0,59.00000,0.00000,0.00000,30,10,,10,0,0,5512.00000,,59,3,120,360
2022-01-11,39654.98993,7237.70993,32417.28000,5542.00000,342,0,0,1,52.00000,0.00000,200.00000,30,0,,10,0,0,5512.00000,,52,3,120,360
2022-01-12,38877.38993,7237.70993,31639.68000,5542.00000,342,1,0,0,56.00000,0.00000,0.00000,30,0,,10,0,0,5512.00000,,56,3,120,360
2022-01-13,38879.24710,7239.56710,31639.68000,2786.00000,343,1,0,0,19.00000,0.00000,0.00000,30,0,,10,0,0,2756.00000,,19,1,30,120
2022-01-14,38879.24710,7239.56710,31639.68000,30.00000,343,0,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-15,38879.24710,7239.56710,31639.68000,30.00000,343,0,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-16,38927.46939,7287.78939,31639.68000,30.00000,344,1,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-17,38111.23874,7335.55874,30775.68000,30.00000,344,2,0,1,0.00000,0.00000,200.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-18,38165.55091,7389.87091,30775.68000,30.00000,345,1,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-19,38165.55091,7389.87091,30775.68000,5542.00000,345,0,0,0,50.00000,0.00000,0.00000,30,10,,10,0,0,5512.00000,,50,3,120,360
