Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),stationary Deployment Cost ($),stationary Sites flagged for Follow-Up,stationary Leaks tagged for repair,stationary Sites Visited,stationary Travel Time (Minutes),stationary Survey Time (Minutes),OGI_FU_persitehigh Deployment Cost ($),OGI_FU_persitehigh Sites flagged for Follow-Up,OGI_FU_persitehigh Leaks tagged for repair,OGI_FU_persitehigh Sites Visited,OGI_FU_persitehigh Travel Time (Minutes),OGI_FU_persitehigh Survey Time (Minutes)
2022-01-01,1027.86638,769.11219,258.75419,6030.00000,383,384,0,0,0.00000,0.00000,0.00000,6030,0,,10,0,0,0.00000,,0,0,0,0
2022-01-02,1024.51464,765.76045,258.75419,30.00000,384,3,0,2,0.00000,0.00000,400.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-03,1029.02087,772.24048,256.78039,30.00000,385,2,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-04,1027.45672,770.67634,256.78039,30.00000,384,0,0,1,0.00000,0.00000,200.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-05,1027.71741,772.91083,254.80658,30.00000,384,2,0,1,0.00000,0.00000,200.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-06,1029.95191,775.59222,254.35969,30.00000,384,1,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-07,1024.62637,772.24048,252.38588,30.00000,382,1,0,2,0.00000,0.00000,400.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-08,1026.19051,773.80463,252.38588,30.00000,383,1,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-09,1019.89669,765.53700,254.35969,30.00000,383,2,0,2,0.00000,0.00000,400.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-10,1025.07326,772.68738,252.38588,5542.00000,384,2,0,0,55.00000,0.00000,0.00000,30,10,,10,0,0,5512.00000,,55,3,120,360
2022-01-11,1020.38083,767.99495,252.38588,5542.00000,383,3,0,4,59.00000,0.00000,800.00000,30,0,,10,0,0,5512.00000,,59,3,120,360
2022-01-12,1028.64845,776.26257,252.38588,5542.00000,384,1,0,0,82.00000,0.00000,0.00000,30,0,,10,0,0,5512.00000,,82,3,120,360
2022-01-13,1029.31880,777.37981,251.93899,2786.00000,382,1,0,2,36.00000,0.00000,400.00000,30,0,,10,0,0,2756.00000,,36,1,30,120
2022-01-14,1029.09535,777.37981,251.71554,30.00000,381,0,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-15,1037.58642,785.64743,251.93899,30.00000,383,3,0,1,0.00000,0.00000,200.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-16,1037.36297,785.42399,251.93899,30.00000,383,1,0,1,0.00000,0.00000,200.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-17,1042.24161,788.32882,253.91279,30.00000,386,3,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-18,1042.68851,788.32882,254.35969,30.00000,387,1,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-19,1036.39469,788.32882,248.06587,5542.00000,387,1,0,0,89.00000,0.00000,0.00000,30,10,,10,0,0,5512.00000,,89,3,120,360
2022-01-20,1036.17124,788.10538,248.06587,5542.00000,386,0,0,1,57.00000,0.00000,200.00000,30,0,,10,0,0,5512.00000,,57,3,120,360
2022-01-21,1044.21541,796.14955,248.06587,5542.00000,386,1,0,1,62.00000,0.00000,200.00000,30,0,,10,0,0,5512.00000,,62,3,120,360
2022-01-22,1044.43886,795.92610,248.51277,2786.00000,386,1,0,1,30.00000,0.00000,200.00000,30,0,,10,0,0,2756.00000,,30,1,30,120
2022-01-23,1046.44991,797.93714,248.51277,30.00000,388,2,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-24,1037.51194,797.93714,239.57480,30.00000,387,0,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
