Program Name,Simulation,Mitigated Methane (kg),Total Cost ($),Mitigation Ratio ($/tonne CO2e),Value of Mitigated Methane ($)
P_aircraft,0,0.0,250.0,inf,0.0
P_aircraft,1,0.0,250.0,inf,0.0
P_aircraft,2,0.0,250.0,inf,0.0
P_aircraft,3,0.0,250.0,inf,0.0
P_aircraft,4,0.0,250.0,inf,0.0
P_drone,0,0.0,1000.0,inf,0.0
P_drone,1,0.0,1000.0,inf,0.0
P_drone,2,0.0,1000.0,inf,0.0
P_drone,3,0.0,1000.0,inf,0.0
P_drone,4,0.0,1000.0,inf,0.0
P_OGI,0,71525.8698359616,35304.0,17.62798754840465,11654.16961907055
P_OGI,1,59018.74701632639,34104.0,20.63751030944564,9616.30372354401
P_OGI,2,75649.1781112992,33104.0,15.62853349901926,12326.006733987277
P_OGI,3,60875.833441248,32704.0,19.18659563202943,9918.89074895098
P_OGI,4,66739.3642406592,34504.0,18.464151229282713,10874.273502907023
P_stationary,0,240028.4749793472,262350.0,39.03554716976413,39109.3819233738
P_stationary,1,206602.9305630048,254950.0,44.07177147993266,33663.14316904305
P_stationary,2,235109.0168680032,258550.0,39.27509329262671,38307.82299937886
P_stationary,3,217493.3982829536,254550.0,41.7992982791329,35437.59706006702
P_stationary,4,216323.1948125664,257950.0,42.58674160199134,35246.928288558265
P_truck,0,82766.92944283201,30300.0,13.074580202836986,13485.747699239299
P_truck,1,66909.4091220384,27300.0,14.571941566867876,10901.980008189557
P_truck,2,77817.97620843841,27900.0,12.804606595776784,12679.382945301379
P_truck,3,62109.0495778176,27100.0,15.583190363338218,10119.826579099123
P_truck,4,73153.69728768,27700.0,13.523386390100098,11919.402006686583
