Program Name,Simulation,Mitigated Methane (kg),Total Cost ($),Mitigation Ratio ($/tonne CO2e),Value of Mitigated Methane ($)
P_aircraft,0,201594.5396809344,77250.0,13.685532236116881,32847.09385720499
P_aircraft,1,197769.0891048768,79450.0,14.347540421219598,32223.78861135489
P_aircraft,2,202570.56579211203,81650.0,14.395336346959933,33006.12406373577
P_aircraft,3,183465.88155864,78050.0,15.19356065726613,29893.275089143874
P_aircraft,4,215420.4598207968,85850.0,14.232962974464085,35099.83987510337
P_drone,0,201609.957676608,79500.0,14.083062895336074,32849.60601032076
P_drone,1,197773.781538384,81700.0,14.75350837790824,32224.553179701208
P_drone,2,202561.180925184,83700.0,14.757446123844469,33004.5949270572
P_drone,3,183465.88155864,80300.0,15.631555679416659,29893.275089143874
P_drone,4,216394.2514963008,88100.0,14.540259501682552,35258.50601067068
P_OGI,0,182184.6237544224,94712.0,18.56672291472303,29684.51152135568
P_OGI,1,181338.8684165568,97512.0,19.20477092959216,29546.70716907971
P_OGI,2,184383.587419344,98312.0,19.042599757848606,30042.802802481554
P_OGI,3,166067.2319992704,95912.0,20.626757790745984,27058.401307494125
P_OGI,4,199081.4064425568,102712.0,18.42605886624659,32437.612908528004
P_stationary,0,237010.7931166368,234750.0,35.37361510495729,38617.69162495344
P_stationary,1,231626.784287232,236150.0,36.41171549905887,37740.44046712258
P_stationary,2,238931.78594281923,237350.0,35.477848545083766,38930.69133099954
P_stationary,3,211561.71532416,233350.0,39.39242295638946,34471.10983681658
P_stationary,4,249023.1994604352,241750.0,34.67118160129627,40574.9501858754
P_truck,0,201881.448471024,78900.0,13.957979617238527,32893.84175013625
P_truck,1,197550.3323248704,80700.0,14.589410320015,32188.145163391753
P_truck,2,203585.69557224,83100.0,14.577925696179541,33171.52568234052
P_truck,3,183466.775355408,79700.0,15.514681423459532,29893.420721195092
P_truck,4,216373.4707191552,87500.0,14.442620851870213,35255.120065106836
