Program Name,Simulation,"Average ""True"" Daily Emissions (Kg Methane)","Average ""True"" Mitigable Daily Emissions (Kg Methane)","Average ""True"" Non-Mitigable Daily Emissions (Kg Methane)","95th Percentile ""True"" Daily Emissions (Kg Methane)","95th Percentile ""True"" Mitigable Daily Emissions (Kg Methane)","95th Percentile ""True"" Non-Mitigable Daily Emissions (Kg Methane)","5th Percentile ""True"" Daily Emissions (Kg Methane)","5th Percentile ""True"" Mitigable Daily Emissions (Kg Methane)","5th Percentile ""True"" Non-Mitigable Daily Emissions (Kg Methane)",Average Daily Cost ($),Total Cost ($),95th Percentile Daily Cost ($),5th Percentile Daily Cost ($)
P_aircraft,0,715.5821257808219,434.44342947945205,281.1386956164384,1026.29479,750.11901,300.31574,365.48843,98.09421,261.003576,119.31506849315069,43550.0,0.0,0.0
P_aircraft,1,681.6156009315068,338.36210356164383,343.2534964109589,952.83958,622.30606,376.184196,453.70617999999996,77.58157,305.76045,108.9041095890411,39750.0,0.0,0.0
P_aircraft,2,743.7127492328767,440.636340109589,303.0764101643835,1061.8827959999999,754.36455,331.27090599999997,433.45423,111.94806,272.01217,114.93150684931507,41950.0,0.0,0.0
P_aircraft,3,711.3156747671234,355.7733888493151,355.54228534246573,930.90432,620.2950199999997,378.85814,439.666118,58.54369,313.75994,109.45205479452055,39950.0,0.0,0.0
P_aircraft,4,719.3762732876712,382.9386920273973,336.4375810684931,982.2455,661.58843,365.56291,448.46257,122.27141400000001,310.16985,107.26027397260275,39150.0,0.0,0.0
P_drone,0,715.5821257808219,434.44342947945205,281.1386956164384,1026.29479,750.11901,300.31574,365.48843,98.09421,261.003576,121.36986301369863,44300.0,0.0,0.0
P_drone,1,681.6156009315068,338.36210356164383,343.2534964109589,952.83958,622.30606,376.184196,453.70617999999996,77.58157,305.76045,110.95890410958904,40500.0,0.0,0.0
P_drone,2,743.7164223835617,440.64001323287664,303.0764101643835,1061.8827959999999,754.36455,331.27090599999997,433.45423,111.94806,272.01217,116.98630136986301,42700.0,0.0,0.0
P_drone,3,711.3156747671234,355.7733888493151,355.54228534246573,930.90432,620.2950199999997,378.85814,439.666118,58.54369,313.75994,111.5068493150685,40700.0,0.0,0.0
P_drone,4,719.3762732876712,382.9386920273973,336.4375810684931,982.2455,661.58843,365.56291,448.46257,122.27141400000001,310.16985,109.31506849315069,39900.0,0.0,0.0
