Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),stationary Deployment Cost ($),stationary Sites flagged for Follow-Up,stationary Leaks tagged for repair,stationary Sites Visited,stationary Travel Time (Minutes),stationary Survey Time (Minutes),OGI_FU Deployment Cost ($),OGI_FU Sites flagged for Follow-Up,OGI_FU Leaks tagged for repair,OGI_FU Sites Visited,OGI_FU Travel Time (Minutes),OGI_FU Survey Time (Minutes)
2022-01-01,9883.27042,6877.31990,3005.95052,6300.00000,3656,3677,0,17,0.00000,0.00000,3400.00000,6300,0,,100,0,0,0.00000,,0,0,0,0
2022-01-02,9908.07328,6902.34621,3005.72708,300.00000,3663,10,0,2,0.00000,0.00000,400.00000,300,0,,100,0,0,0.00000,,0,0,0,0
2022-01-03,9933.73270,6926.92562,3006.80708,300.00000,3669,13,0,3,0.00000,0.00000,600.00000,300,0,,100,0,0,0.00000,,0,0,0,0
2022-01-04,9921.25679,6924.69113,2996.56566,300.00000,3668,9,0,6,0.00000,0.00000,1200.00000,300,0,,100,0,0,0.00000,,0,0,0,0
2022-01-05,9889.75045,6902.12276,2987.62769,300.00000,3660,4,0,10,0.00000,0.00000,2000.00000,300,0,,100,0,0,0.00000,,0,0,0,0
2022-01-06,9900.77394,6906.81519,2993.95875,300.00000,3662,9,0,4,0.00000,0.00000,800.00000,300,0,,100,0,0,0.00000,,0,0,0,0
2022-01-07,9914.40434,6911.50763,3002.89672,300.00000,3663,5,0,4,0.00000,0.00000,800.00000,300,0,,100,0,0,0.00000,,0,0,0,0
2022-01-08,9898.68842,6913.29522,2985.39320,300.00000,3662,13,0,6,0.00000,0.00000,1200.00000,300,0,,100,0,0,0.00000,,0,0,0,0
2022-01-09,9896.45392,6911.06073,2985.39320,300.00000,3658,7,0,7,0.00000,0.00000,1400.00000,300,0,,100,0,0,0.00000,,0,0,0,0
2022-01-10,9915.85676,6919.77525,2996.08152,1300.00000,3665,14,0,3,59.00000,0.00000,600.00000,300,100,,100,0,0,1000.00000,,59,3,120,360
2022-01-11,9896.86358,6893.18479,3003.67879,1300.00000,3662,11,0,12,63.00000,0.00000,2400.00000,300,0,,100,0,0,1000.00000,,63,3,120,360
2022-01-12,9895.03875,6898.99447,2996.04428,1300.00000,3662,8,0,5,78.00000,0.00000,1000.00000,300,0,,100,0,0,1000.00000,,78,3,120,360
2022-01-13,9866.43725,6887.37511,2979.06214,1300.00000,3656,5,0,6,75.00000,0.00000,1200.00000,300,0,,100,0,0,1000.00000,,75,3,120,360
2022-01-14,9877.46074,6909.04968,2968.41106,1300.00000,3661,15,0,7,69.00000,0.00000,1400.00000,300,0,,100,0,0,1000.00000,,69,3,120,360
2022-01-15,9854.11030,6901.00551,2953.10479,1300.00000,3653,4,0,5,76.00000,0.00000,1000.00000,300,0,,100,0,0,1000.00000,,76,3,120,360
2022-01-16,9863.30896,6894.97238,2968.33657,1300.00000,3659,17,0,6,67.00000,0.00000,1200.00000,300,0,,100,0,0,1000.00000,,67,3,120,360
2022-01-17,9876.79039,6912.84832,2963.94207,1300.00000,3662,14,0,8,55.00000,0.00000,1600.00000,300,0,,100,0,0,1000.00000,,55,3,120,360
2022-01-18,9874.18349,6921.78629,2952.39720,1300.00000,3664,11,0,6,64.00000,0.00000,1200.00000,300,0,,100,0,0,1000.00000,,64,3,120,360
2022-01-19,9883.82904,6924.91458,2958.91447,1300.00000,3665,8,0,5,74.00000,0.00000,1000.00000,300,24,,100,0,0,1000.00000,,74,3,120,360
2022-01-20,9905.76431,6930.27736,2975.48695,1300.00000,3672,11,0,3,60.00000,0.00000,600.00000,300,0,,100,0,0,1000.00000,,60,3,120,360
2022-01-21,9883.68008,6918.43455,2965.24553,1300.00000,3671,11,0,6,64.00000,0.00000,1200.00000,300,0,,100,0,0,1000.00000,,64,3,120,360
2022-01-22,9867.81518,6903.01655,2964.79863,1300.00000,3668,4,0,3,81.00000,0.00000,600.00000,300,0,,100,0,0,1000.00000,,81,3,120,360
2022-01-23,9863.56965,6899.21792,2964.35173,1300.00000,3662,4,0,8,78.00000,0.00000,1600.00000,300,0,,100,0,0,1000.00000,,78,3,120,360
2022-01-24,9856.00962,6909.72003,2946.28958,1300.00000,3663,9,0,5,70.00000,0.00000,1000.00000,300,0,,100,0,0,1000.00000,,70,3,120,360
2022-01-25,9669.46676,6724.70408,2944.76268,11700.00000,3611,6,52,4,76.00000,10400.00000,800.00000,300,0,,100,0,0,1000.00000,,76,3,120,360
2022-01-26,9454.50862,6509.52249,2944.98613,12700.00000,3556,9,57,5,67.00000,11400.00000,1000.00000,300,0,,100,0,0,1000.00000,,67,3,120,360
2022-01-27,9254.14916,6310.42924,2943.71992,14700.00000,3491,11,67,4,55.00000,13400.00000,800.00000,300,24,,100,0,0,1000.00000,,55,3,120,360
2022-01-28,8954.91342,6021.73286,2933.18056,16500.00000,3409,8,76,6,15.00000,15200.00000,1200.00000,300,0,,100,0,0,1000.00000,,15,3,120,360
2022-01-29,8785.05478,5805.88092,2979.17386,12900.00000,3358,15,58,8,14.00000,11600.00000,1600.00000,300,0,,100,0,0,1000.00000,,14,3,120,360
2022-01-30,8589.61120,5606.34077,2983.27043,14500.00000,3292,11,66,7,18.00000,13200.00000,1400.00000,300,0,,100,0,0,1000.00000,,18,3,120,360
2022-01-31,8395.47107,5433.39108,2962.08000,12900.00000,3227,5,58,6,13.00000,11600.00000,1200.00000,300,0,,100,0,0,1000.00000,,13,3,120,360
