Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),OGI Deployment Cost ($),OGI Sites flagged for Follow-Up,OGI Leaks tagged for repair,OGI Sites Visited,OGI Travel Time (Minutes),OGI Survey Time (Minutes)
2022-01-01,1147.48619,766.87770,380.60849,2876.00000,380,380,0,0,25,0.00000,0.00000,2876.00000,,25,3,180,300
2022-01-02,1147.26274,766.65425,380.60849,2876.00000,379,0,0,1,41,0.00000,200.00000,2876.00000,,41,3,180,360
2022-01-03,1126.25852,763.74941,362.50911,2876.00000,374,0,0,2,20,0.00000,400.00000,2876.00000,,20,3,180,300
2022-01-04,1128.93991,766.43080,362.50911,2876.00000,375,1,0,0,34,0.00000,0.00000,2876.00000,,34,3,180,360
2022-01-05,1123.13023,768.88874,354.24148,0.00000,374,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-06,1117.09710,762.85562,354.24148,0.00000,373,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-07,1117.09710,762.85562,354.24148,0.00000,373,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-08,1120.44884,765.53701,354.91183,0.00000,375,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-09,1122.68333,767.77150,354.91183,0.00000,375,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-10,1122.45988,767.77150,354.68838,0.00000,375,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-11,1120.00194,765.09011,354.91183,0.00000,375,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-12,1119.29435,762.40872,356.88563,0.00000,375,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-13,1121.97574,765.09011,356.88563,0.00000,376,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-14,1131.99371,773.13428,358.85944,0.00000,377,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-15,1129.98267,770.67634,359.30633,0.00000,378,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-16,1037.69815,678.39181,359.30633,4800.00000,353,0,24,1,0,4800.00000,200.00000,0.00000,,0,0,0,0
2022-01-17,913.90728,554.60095,359.30633,6800.00000,319,0,34,0,0,6800.00000,0.00000,0.00000,,0,0,0,0
2022-01-18,874.13332,514.38009,359.75323,2600.00000,309,3,13,0,0,2600.00000,0.00000,0.00000,,0,0,0,0
2022-01-19,749.89556,390.14233,359.75323,6200.00000,280,2,31,0,0,6200.00000,0.00000,0.00000,,0,0,0,0
2022-01-20,757.45559,395.72856,361.72703,0.00000,284,4,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-21,760.36043,398.63340,361.72703,0.00000,286,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-22,760.58388,398.85685,361.72703,0.00000,287,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-23,760.36043,398.85685,361.50358,0.00000,286,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-24,754.32730,401.53824,352.78906,0.00000,285,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-25,745.16588,401.53824,343.62765,0.00000,283,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-26,759.01974,406.45412,352.56562,0.00000,287,4,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-27,757.45559,404.88998,352.56562,0.00000,286,1,0,2,0,0.00000,400.00000,0.00000,,0,0,0,0
2022-01-28,747.62383,395.05821,352.56562,0.00000,283,0,0,3,0,0.00000,600.00000,0.00000,,0,0,0,0
2022-01-29,749.18797,396.39891,352.78906,0.00000,284,3,0,2,0,0.00000,400.00000,0.00000,,0,0,0,0
2022-01-30,750.08177,397.29270,352.78906,0.00000,285,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-31,750.08177,397.29270,352.78906,0.00000,285,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-01,750.08177,397.29270,352.78906,0.00000,285,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-02,750.08177,397.06925,353.01251,0.00000,285,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-03,750.75211,397.06925,353.68286,0.00000,286,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-04,748.29417,394.16441,354.12976,0.00000,285,1,0,2,0,0.00000,400.00000,0.00000,,0,0,0,0
2022-02-05,749.00176,396.84580,352.15596,0.00000,285,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-06,754.36454,402.20858,352.15596,0.00000,287,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-07,754.14109,401.98514,352.15596,0.00000,286,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-08,758.57284,404.44308,354.12976,0.00000,287,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-09,746.95348,401.76169,345.19179,0.00000,285,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
