Program Name,Simulation,Mitigated Methane (kg),Total Cost ($),Mitigation Ratio ($/tonne CO2e),Value of Mitigated Methane ($)
P_aircraft,0,101438.7925550688,35050.0,12.340305742560457,16528.074347109956
P_aircraft,1,95678.0483976288,35850.0,13.381932055471086,15589.439281268078
P_aircraft,2,147159.629969472,49850.0,12.098135495627943,23977.664202856147
P_aircraft,3,100180.1031287904,38150.0,13.600505064846912,16322.987990170557
P_aircraft,4,40754.6785986624,17250.0,15.116581696994379,6640.421685871144
P_drone,0,113086.7531216064,45900.0,14.495824391765227,18425.95141550492
P_drone,1,71075.17272286079,33000.0,16.582041005611934,11580.73464211818
P_drone,2,157890.331526256,62000.0,14.02420080369199,25726.08636621038
P_drone,3,125464.2754472064,51100.0,14.545973293951187,20442.700669686645
P_drone,4,81092.1774991392,38800.0,17.088137579349073,13212.869602595012
P_OGI,0,1103726.0491136066,491440.0,15.901979105706511,179837.17805678933
P_OGI,1,1006398.0517441824,456240.0,16.190696798395216,163978.90198647958
P_OGI,2,1011626.3165033088,460840.0,16.26941802528483,164830.77676208186
P_OGI,3,1099139.5308097445,470440.0,15.285983353770227,179089.8671551985
P_OGI,4,1024647.59612088,455240.0,15.867476281721903,166952.41752882194
P_stationary,0,581744.2175335872,690700.0,42.40327002723139,94787.32382561252
P_stationary,1,547283.2095101088,664900.0,43.389653032996904,89172.3703315713
P_stationary,2,588979.7265901249,685300.0,41.5549107975194,95966.25181374603
P_stationary,3,616221.5373908929,680900.0,39.46284845190569,100404.93511156391
P_stationary,4,585634.0214371968,678900.0,41.40201505357515,95421.11457267444
P_truck,0,1193684.4678747458,444700.0,13.305143264048386,194494.68132532825
P_truck,1,1091742.4678176576,414100.0,13.546496678698237,177884.6161461519
P_truck,2,1118452.6930711393,420700.0,13.433737602922767,182236.6847946222
P_truck,3,1151012.148424128,424100.0,13.159225636467717,187541.80609211262
P_truck,4,1106527.6554886368,409900.0,13.22993206872998,180293.66178743605
