Program Name,Simulation,"Total ""True"" Mitigated Emissions (Kg Methane)","Total ""True"" Emissions (Kg Methane)","Total ""Estimated"" Emissions (Kg Methane)","Total ""True"" Mitigable Emissions (Kg Methane)","Total ""True"" Non-Mitigable Emissions (Kg Methane)","Average ""True"" Emissions Rate (g/s)","95th Percentile ""True"" Emissions Rate (g/s)","5th Percentile ""True"" Emissions Rate (g/s)","Average ""True"" Emissions Amount (Kg Methane)","95th Percentile ""True"" Emissions Amount (Kg Methane)","5th Percentile ""True"" Emissions Amount (Kg Methane)","Year 2022 ""True"" Mitigated Emissions (Kg Methane)","Year 2022 ""True"" Emissions (Kg Methane)","Year 2022 ""Estimated"" Emissions (Kg Methane)"
P_aircraft,0,101438.7925550688,3544252.3182209474,0.0,2528458.1224134914,1015794.195807456,0.03126754930920787,0.095690057,0.002586218,475.0371690418104,1838.2272985670375,14.0773018176,101438.79255506882,1870204.6558903833,155376.22926228444
P_aircraft,1,95678.0483976288,3452888.0694002397,0.0,2459738.7754094307,993149.2939908096,0.031162568436209997,0.095690057,0.002586218,478.3055921042028,1898.6256162403135,13.406952816,95667.47605769389,1806821.9205675249,140081.05630710677
P_aircraft,2,147159.629969472,3473248.7611690853,0.0,2385598.549336474,1087650.2118326111,0.030925444474114435,0.095690057,0.002586218,473.1946541102296,1885.911362784,14.0773018176,147117.2455784006,1802829.815079704,190106.49349174986
P_aircraft,3,100180.1031287904,3547180.1746802307,0.0,2497064.178865133,1050115.9958150976,0.031084796821443293,0.095690057,0.002586218,487.5849037361142,1978.575745803839,13.1835048768,100165.08763686252,1870552.1464089833,176724.1201609149
P_aircraft,4,40754.6785986624,3527294.384900679,0.0,2532184.808531098,995109.5763695809,0.030594734262308527,0.095690057,0.002586218,482.39802856956766,1864.4267145556773,13.406951520000002,40741.425307196725,1857396.3981100703,105228.63963503993
P_drone,0,113086.7531216064,3532655.5275240866,0.0,2516861.3317166306,1015794.195807456,0.03126754930920787,0.095690057,0.002586218,473.4828478118331,1838.2272985670375,13.943232276480007,113073.57798930019,1859624.1632853926,176574.48351923528
P_drone,1,71075.17272286079,3477477.314672957,0.0,2484328.0206821472,993149.2939908096,0.031162568436209997,0.095690057,0.002586218,481.7117765165476,1902.7817763695964,13.4069525136,70963.6345339136,1820340.0466361032,109639.8253212767
P_drone,2,157890.331526256,3462348.2382090143,0.0,2374698.026376403,1087650.2118326111,0.030925444474114435,0.095690057,0.002586218,471.7095692382853,1885.0175708544,13.8538525824,157731.91336998998,1795708.873814687,211153.10008861404
P_drone,3,125464.2754472064,3521941.139102746,0.0,2471825.1432876484,1050115.9958150976,0.031084796821443293,0.095690057,0.002586218,484.1156204952228,1966.7999710656,13.1835048768,125325.9917696466,1850903.3058856123,177559.8573735071
P_drone,4,81092.1774991392,3487096.988657107,0.0,2491987.4122875263,995109.5763695809,0.030594734262308527,0.095690057,0.002586218,476.90057284697855,1852.516871511835,13.1835048768,80944.63330245222,1828677.8264287605,136104.40482255348
P_none,0,0.0,3645438.1662658756,0.0,2629643.9704584195,1015794.195807456,0.03126754930920787,0.095690057,0.002586218,488.59913768474405,1876.7499499296,14.166680405760008,0.0,1944228.1596301286,0.0
P_none,1,0.0,3548499.083033789,0.0,2555349.7890429795,993149.2939908096,0.031162568436209997,0.095690057,0.002586218,491.54994916661434,1912.5018123552,13.406952816,0.0,1869643.1691842445,0.0
P_none,2,0.0,3620049.084802483,0.0,2532398.8729698723,1087650.2118326111,0.030925444474114435,0.095690057,0.002586218,493.1946982019732,1911.563329800959,14.0773018176,0.0,1904416.0876214853,0.0
P_none,3,0.0,3647275.5905569154,0.0,2597159.5947418176,1050115.9958150976,0.031084796821443293,0.095690057,0.002586218,501.34372378789215,2001.9708848505595,13.406951520000002,0.0,1943554.050367256,0.0
P_none,4,0.0,3567927.5071273153,0.0,2572817.930757734,995109.5763695809,0.030594734262308527,0.095690057,0.002586218,487.95507482594576,1868.4711519076736,13.406952816,0.0,1884395.6513286717,0.0
P_OGI,0,1103726.0491136066,2543725.6180127137,0.0,1527931.4222052577,1015794.195807456,0.03126754930920787,0.095690057,0.002586218,340.9362844139812,1520.3484438912,13.1835048768,1098615.4041785935,1139449.3233913549,1128193.8809537604
P_OGI,1,1006398.0517441824,2543298.94252201,0.0,1550149.6485312001,993149.2939908096,0.031162568436209997,0.095690057,0.002586218,352.30626714531235,1585.305131751355,12.580191941760015,1001646.7357014698,1138946.227819173,1026213.5224389471
P_OGI,2,1011626.3165033088,2610016.184639952,0.0,1522365.9728073408,1087650.2118326111,0.030925444474114435,0.095690057,0.002586218,355.5880360544894,1595.6508384863998,12.513154752,1007017.7310248584,1175425.2060699048,1095085.634177855
P_OGI,3,1099139.5308097443,2549836.955161181,0.0,1499720.9593460835,1050115.9958150976,0.031084796821443293,0.095690057,0.002586218,350.4930522558324,1617.6829261996797,12.0662587008,1092553.783465542,1149524.3989203235,1031383.5415908918
P_OGI,4,1024647.5961208801,2544560.721897235,0.0,1549451.1455276543,995109.5763695809,0.030594734262308527,0.095690057,0.002586218,347.9979105439326,1496.2271018327997,12.066256368,1019475.8002684852,1133180.7155658656,1031147.3551475976
P_stationary,0,581744.2175335872,3062615.3593780897,0.0,2046821.1635706336,1015794.195807456,0.03126754930920787,0.095690057,0.002586218,410.48322736604877,1748.8923068275164,13.6304033472,479501.5745376368,1657794.5878907458,0.0
P_stationary,1,547283.2095101088,2999882.7755157314,0.0,2006733.4815249217,993149.2939908096,0.031162568436209997,0.095690057,0.002586218,415.5537852217387,1751.7971461075165,13.250538869760016,443361.53498552524,1605440.2160270174,2105740.470697905
P_stationary,2,588979.7265901249,3029973.1163709983,0.0,1942322.9045383872,1087650.2118326111,0.030925444474114435,0.095690057,0.002586218,412.80287688978177,1780.175190752634,13.695575476320004,477990.2081254205,1615227.079933822,0.0
